Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.002	3e-08	0.168	3.21e-06	0.0	0.0	0.001	1e-08
The Bahamas	0.006	2e-08	9.465	2.454e-05	0.001	0.0	0.054	1.4e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.001	0.0	0.055	1.4e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.001	0.0	0.055	1.4e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.056	1.4e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.056	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.056	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.056	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.057	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.057	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.057	1.5e-07
The Bahamas	0.0	0.0	9.465	2.454e-05	0.0	0.0	0.057	1.5e-07
El Salvador	7.115	1.11e-06	2613.006	0.00040696	0.331	5e-08	14.333	2.23e-06
Haiti	26.692	2.4e-06	7820.656	0.0007031	1.185	1.1e-07	42.023	3.78e-06
Dominica	0.002	3e-08	0.322	4.49e-06	0.0	0.0	0.002	2e-08
Nicaragua	7.215	1.12e-06	2649.572	0.0004098	0.335	5e-08	14.534	2.25e-06
