Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.001	2e-08	0.172	3.29e-06	0.0	0.0	0.001	2e-08
El Salvador	1.779	2.8e-07	2623.679	0.00040863	0.181	3e-08	14.995	2.34e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.16	2e-08	15.155	2.36e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.139	2e-08	15.294	2.38e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.117	2e-08	15.411	2.4e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.096	1e-08	15.507	2.42e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.075	1e-08	15.582	2.43e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.053	1e-08	15.635	2.44e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.043	1e-08	15.678	2.44e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.032	0.0	15.71	2.45e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.021	0.0	15.731	2.45e-06
El Salvador	0.0	0.0	2623.679	0.00040863	0.011	0.0	15.742	2.45e-06
Haiti	10.677	9.6e-07	7868.701	0.00070741	0.641	6e-08	44.458	4e-06
Dominica	0.001	1e-08	0.325	4.54e-06	0.0	0.0	0.002	2e-08
Nicaragua	1.804	2.8e-07	2660.394	0.00041147	0.184	3e-08	15.205	2.35e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.162	3e-08	15.367	2.38e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.141	2e-08	15.508	2.4e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.119	2e-08	15.627	2.42e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.097	2e-08	15.724	2.43e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.076	1e-08	15.8	2.44e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.054	1e-08	15.854	2.45e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.043	1e-08	15.897	2.46e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.032	1e-08	15.93	2.46e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.022	0.0	15.952	2.47e-06
Nicaragua	0.0	0.0	2660.394	0.00041147	0.011	0.0	15.962	2.47e-06
