Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	296.28	7.99e-06	86809.968	0.00234249	13.155	3.5e-07	466.463	1.259e-05
United States of America	4618.363	1.412e-05	6812085.809	0.02082141	471.073	1.44e-06	38932.802	0.000119
United States of America	0.0	0.0	6812085.809	0.02082141	415.653	1.27e-06	39348.455	0.00012027
United States of America	0.0	0.0	6812085.809	0.02082141	360.232	1.1e-06	39708.687	0.00012137
United States of America	0.0	0.0	6812085.809	0.02082141	304.812	9.3e-07	40013.499	0.0001223
United States of America	0.0	0.0	6812085.809	0.02082141	249.392	7.6e-07	40262.891	0.00012307
United States of America	0.0	0.0	6812085.809	0.02082141	193.971	5.9e-07	40456.862	0.00012366
United States of America	0.0	0.0	6812085.809	0.02082141	138.551	4.2e-07	40595.413	0.00012408
United States of America	0.0	0.0	6812085.809	0.02082141	110.841	3.4e-07	40706.254	0.00012442
United States of America	0.0	0.0	6812085.809	0.02082141	83.131	2.5e-07	40789.384	0.00012467
United States of America	0.0	0.0	6812085.809	0.02082141	55.42	1.7e-07	40844.805	0.00012484
United States of America	0.0	0.0	6812085.809	0.02082141	27.71	8e-08	40872.515	0.00012493
Dominican Republic	4.873	4.6e-07	14.619	1.38e-06	0.0	0.0	0.0	0.0
Mexico	3435.368	2.722e-05	6870.736	5.445e-05	0.0	0.0	0.0	0.0
