Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Ethiopia	58.379	5.3e-07	87.568	8e-07	0.35	0.0	0.525	0.0
Swaziland	0.607	5.3e-07	0.911	8e-07	0.004	0.0	0.005	0.0
Cameroon	93.67	3.71e-06	194.752	7.72e-06	0.562	2e-08	1.169	5e-08
Burkina Faso	21.114	1.07e-06	36.949	1.87e-06	0.127	1e-08	0.222	1e-08
Guinea	6.635	5.3e-07	9.953	8e-07	0.04	0.0	0.06	0.0
Liberia	1.288	2.7e-07	1.288	2.7e-07	0.008	0.0	0.008	0.0
Kenya	27.469	5.3e-07	41.203	8e-07	0.165	0.0	0.247	0.0
Mauritania	2.354	5.3e-07	3.53	8e-07	0.014	0.0	0.021	0.0
Rwanda	6.575	5.3e-07	9.863	8e-07	0.039	0.0	0.059	0.0
Seychelles	0.052	5.3e-07	0.078	8e-07	0.0	0.0	0.0	0.0
Benin	3.069	2.7e-07	3.069	2.7e-07	0.018	0.0	0.018	0.0
Republic of the Congo	2.803	5.3e-07	4.205	8e-07	0.017	0.0	0.025	0.0
Togo	29.305	3.71e-06	60.93	7.72e-06	0.176	2e-08	0.366	5e-08
Ghana	15.91	5.3e-07	23.865	8e-07	0.095	0.0	0.143	0.0
Central African Republic	2.494	5.3e-07	3.741	8e-07	0.015	0.0	0.022	0.0
Mauritius	0.338	2.7e-07	0.338	2.7e-07	0.002	0.0	0.002	0.0
South Africa	214.632	3.71e-06	446.249	7.72e-06	1.288	2e-08	2.677	5e-08
Senegal	117.787	7.43e-06	240.235	1.515e-05	0.707	4e-08	1.441	9e-08
Ivory Coast	6704.904	0.00026746	34649.372	0.00138215	40.229	1.6e-06	207.896	8.29e-06
Nigeria	2182.824	1.114e-05	5150.837	2.63e-05	13.097	7e-08	30.905	1.6e-07
Algeria	941.186	2.229e-05	2051.649	4.858e-05	5.647	1.3e-07	12.31	2.9e-07
Namibia	1.309	5.3e-07	1.963	8e-07	0.008	0.0	0.012	0.0
Morocco	267.672	7.43e-06	545.935	1.515e-05	1.606	4e-08	3.276	9e-08
