Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	3902.293	0.01849183	33311.045	0.1578513	23.414	0.00011095	199.866	0.00094711
Ethiopia	2211239.959	0.0202449	35012305.219	0.32055341	13267.44	0.00012147	210073.831	0.00192332
Swaziland	23002.07	0.0202449	364209.903	0.32055341	138.012	0.00012147	2185.259	0.00192332
Cameroon	482399.199	0.0191305	9558449.367	0.37905931	2894.395	0.00011478	57350.696	0.00227436
Burkina Faso	392530.77	0.01987343	6723952.735	0.34042684	2355.185	0.00011924	40343.716	0.00204256
Guinea	251326.591	0.0202449	3979452.01	0.32055341	1507.96	0.00012147	23876.712	0.00192332
Liberia	98454.737	0.02043063	1447179.833	0.30030852	590.728	0.00012258	8683.079	0.00180185
Kenya	1040446.2	0.0202449	16474204.782	0.32055341	6242.677	0.00012147	98845.229	0.00192332
Mauritania	89144.74	0.0202449	1411498.936	0.32055341	534.868	0.00012147	8468.994	0.00192332
Rwanda	249051.489	0.0202449	3943428.538	0.32055341	1494.309	0.00012147	23660.571	0.00192332
Seychelles	1958.937	0.0202449	31017.389	0.32055341	11.754	0.00012147	186.104	0.00192332
Malawi	363939.733	0.02005916	3578346.158	0.1972267	2183.638	0.00012035	21470.077	0.00118336
Benin	234646.767	0.02043063	3449057.725	0.30030852	1407.881	0.00012258	20694.346	0.00180185
Libya	138928.193	0.0208021	1731495.453	0.25926152	833.569	0.00012481	10388.973	0.00155557
Republic of the Congo	106171.589	0.0202449	1681098.461	0.32055341	637.03	0.00012147	10086.591	0.00192332
Togo	150922.306	0.0191305	2990434.518	0.37905931	905.534	0.00011478	17942.607	0.00227436
Ghana	602632.039	0.0202449	9541948.078	0.32055341	3615.792	0.00012147	57251.688	0.00192332
Central African Republic	94470.322	0.0202449	1495823.076	0.32055341	566.822	0.00012147	8974.938	0.00192332
Mauritius	25850.938	0.02043063	379981.267	0.30030852	155.106	0.00012258	2279.888	0.00180185
Mali	396855.941	0.0208021	4549255.026	0.23845943	2381.136	0.00012481	27295.53	0.00143076
Angola	635185.241	0.02061636	8622971.063	0.27987789	3811.111	0.0001237	51737.826	0.00167927
South Africa	1105353.007	0.0191305	21901903.576	0.37905931	6632.118	0.00011478	131411.421	0.00227436
Senegal	294467.786	0.0185733	6304210.529	0.39763261	1766.807	0.00011144	37825.263	0.0023858
Mozambique	613577.837	0.0208021	7647168.034	0.25926152	3681.467	0.00012481	45883.008	0.00155557
Uganda	880795.747	0.02061636	11957261.836	0.27987789	5284.774	0.0001237	71743.571	0.00167927
Niger	462691.965	0.02061636	6281284.847	0.27987789	2776.152	0.0001237	37687.709	0.00167927
Cape Verde	11210.498	0.02061636	152188.359	0.27987789	67.263	0.0001237	913.13	0.00167927
Ivory Coast	316620.453	0.01262984	14624526.066	0.58336561	1899.723	7.578e-05	87747.156	0.00350019
Nigeria	3528899.119	0.0180161	81415082.996	0.41564871	21173.395	0.0001081	488490.498	0.00249389
Algeria	737262.008	0.0174589	18289454.046	0.43310761	4423.572	0.00010475	109736.724	0.00259865
Sierra Leone	153455.695	0.02005916	1508814.634	0.1972267	920.734	0.00012035	9052.888	0.00118336
Namibia	49564.671	0.0202449	784796.497	0.32055341	297.388	0.00012147	4708.779	0.00192332
Morocco	669179.992	0.0185733	14326360.138	0.39763261	4015.08	0.00011144	85958.161	0.0023858
Guinea-Bissau	38989.556	0.0208021	446946.65	0.23845943	233.937	0.00012481	2681.68	0.00143076
United Republic of Tanzania	1150619.336	0.02043063	16912879.53	0.30030852	6903.716	0.00012258	101477.277	0.00180185
