Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	11.758	5.572e-05	29.85	0.00014145	0.071	3.3e-07	0.179	8.5e-07
Ethiopia	29212.711	0.00026746	150964.45	0.00138215	175.276	1.6e-06	905.787	8.29e-06
Swaziland	303.881	0.00026746	1570.384	0.00138215	1.823	1.6e-06	9.422	8.29e-06
Cameroon	17703.582	0.00070207	73538.164	0.0029163	106.221	4.21e-06	441.229	1.75e-05
Burkina Faso	6823.432	0.00034546	34122.967	0.00172761	40.941	2.07e-06	204.738	1.037e-05
Guinea	3320.278	0.00026746	17158.419	0.00138215	19.922	1.6e-06	102.951	8.29e-06
Liberia	1074.052	0.00022288	5371.675	0.00111469	6.444	1.34e-06	32.23	6.69e-06
Kenya	13745.344	0.00026746	71032.72	0.00138215	82.472	1.6e-06	426.196	8.29e-06
Mauritania	1177.692	0.00026746	6086.036	0.00138215	7.066	1.6e-06	36.516	8.29e-06
Rwanda	3290.222	0.00026746	17003.094	0.00138215	19.741	1.6e-06	102.019	8.29e-06
Seychelles	25.88	0.00026746	133.739	0.00138215	0.155	1.6e-06	0.802	8.29e-06
Malawi	1684.906	9.287e-05	5599.222	0.00030861	10.109	5.6e-07	33.595	1.85e-06
Benin	2559.783	0.00022288	12802.291	0.00111469	15.359	1.34e-06	76.814	6.69e-06
Libya	1041.961	0.00015602	4715.598	0.00070608	6.252	9.4e-07	28.294	4.24e-06
Republic of the Congo	1402.634	0.00026746	7248.483	0.00138215	8.416	1.6e-06	43.491	8.29e-06
Togo	5538.702	0.00070207	23006.981	0.0029163	33.232	4.21e-06	138.042	1.75e-05
Ghana	7961.377	0.00026746	41142.534	0.00138215	47.768	1.6e-06	246.855	8.29e-06
Central African Republic	1248.048	0.00026746	6449.621	0.00138215	7.488	1.6e-06	38.698	8.29e-06
Mauritius	282.01	0.00022288	1410.423	0.00111469	1.692	1.34e-06	8.463	6.69e-06
Mali	2480.35	0.00013001	10493.944	0.00055006	14.882	7.8e-07	62.964	3.3e-06
Angola	5722.39	0.00018573	27476.527	0.00089181	34.334	1.11e-06	164.859	5.35e-06
South Africa	40565.382	0.00070207	168502.832	0.0029163	243.392	4.21e-06	1011.017	1.75e-05
Senegal	13730.051	0.00086601	59966.154	0.00378231	82.38	5.2e-06	359.797	2.269e-05
Mozambique	4601.834	0.00015602	20826.49	0.00070608	27.611	9.4e-07	124.959	4.24e-06
Uganda	7935.097	0.00018573	38101.024	0.00089181	47.611	1.11e-06	228.606	5.35e-06
Niger	4168.396	0.00018573	20014.899	0.00089181	25.01	1.11e-06	120.089	5.35e-06
Cape Verde	100.995	0.00018573	484.938	0.00089181	0.606	1.11e-06	2.91	5.35e-06
Ivory Coast	205157.637	0.00818364	1239675.776	0.0494501	1230.946	4.91e-05	7438.055	0.0002967
Nigeria	212364.541	0.00108419	953224.147	0.0048665	1274.187	6.51e-06	5719.345	2.92e-05
Algeria	55749.557	0.00132019	261254.147	0.00618669	334.497	7.92e-06	1567.525	3.712e-05
Sierra Leone	710.443	9.287e-05	2360.92	0.00030861	4.263	5.6e-07	14.166	1.85e-06
Namibia	654.799	0.00026746	3383.85	0.00138215	3.929	1.6e-06	20.303	8.29e-06
Morocco	31201.632	0.00086601	136273.483	0.00378231	187.21	5.2e-06	817.641	2.269e-05
Guinea-Bissau	243.685	0.00013001	1030.989	0.00055006	1.462	7.8e-07	6.186	3.3e-06
United Republic of Tanzania	12552.211	0.00022288	62777.61	0.00111469	75.313	1.34e-06	376.666	6.69e-06
Chad	2874.729	0.00018573	13803.25	0.00089181	17.248	1.11e-06	82.819	5.35e-06
Egypt	287272.116	0.00291873	1476728.504	0.01500381	1723.633	1.751e-05	8860.371	9.002e-05
Djibouti	213.724	0.00022288	1068.9	0.00111469	1.282	1.34e-06	6.413	6.69e-06
Burundi	1037.818	9.287e-05	3448.842	0.00030861	6.227	5.6e-07	20.693	1.85e-06
Somalia	3345.011	0.00022288	16729.469	0.00111469	20.07	1.34e-06	100.377	6.69e-06
Madagascar	4877.788	0.00018573	23421.105	0.00089181	29.267	1.11e-06	140.527	5.35e-06
Sudan	11180.051	0.00026746	57775.884	0.00138215	67.08	1.6e-06	346.655	8.29e-06
Democratic Republic of the Congo	29042.447	0.00034546	145236.948	0.00172761	174.255	2.07e-06	871.422	1.037e-05
Zambia	3867.367	0.00022288	19341.937	0.00111469	23.204	1.34e-06	116.052	6.69e-06
Zimbabwe	2681.802	0.00018573	12876.895	0.00089181	16.091	1.11e-06	77.261	5.35e-06
Gambia	508.188	0.00022288	2541.611	0.00111469	3.049	1.34e-06	15.25	6.69e-06
Eritrea	831.155	0.00018573	3990.86	0.00089181	4.987	1.11e-06	23.945	5.35e-06
South Sudan	815.436	7.429e-05	2367.992	0.00021574	4.893	4.5e-07	14.208	1.29e-06
Equatorial Guinea	350.092	0.00026746	1809.195	0.00138215	2.101	1.6e-06	10.855	8.29e-06
Tunisia	8119.591	0.00070207	33727.629	0.0029163	48.718	4.21e-06	202.366	1.75e-05
Gabon	566.812	0.00026746	2929.151	0.00138215	3.401	1.6e-06	17.575	8.29e-06
Botswana	251.199	0.00011144	946.847	0.00042005	1.507	6.7e-07	5.681	2.52e-06
Sao Tome and Principe	11.758	5.572e-05	29.85	0.00014145	0.071	3.3e-07	0.17910079	8.5e-07
Ethiopia	29212.711	0.00026746	150964.45	0.00138215	175.276	1.6e-06	905.78670271	8.29e-06
Swaziland	303.881	0.00026746	1570.384	0.00138215	1.823	1.6e-06	9.42230126	8.29e-06
Cameroon	17703.582	0.00070207	73538.164	0.0029163	106.221	4.21e-06	441.22898678	1.75e-05
Burkina Faso	6823.432	0.00034546	34122.967	0.00172761	40.941	2.07e-06	204.73780003	1.037e-05
Guinea	3320.278	0.00026746	17158.419	0.00138215	19.922	1.6e-06	102.95051104	8.29e-06
Liberia	1074.052	0.00022288	5371.675	0.00111469	6.444	1.34e-06	32.23004985	6.69e-06
Kenya	13745.344	0.00026746	71032.72	0.00138215	82.472	1.6e-06	426.19631973	8.29e-06
Mauritania	1177.692	0.00026746	6086.036	0.00138215	7.066	1.6e-06	36.51621791	8.29e-06
Rwanda	3290.222	0.00026746	17003.094	0.00138215	19.741	1.6e-06	102.01856493	8.29e-06
Seychelles	25.88	0.00026746	133.739	0.00138215	0.155	1.6e-06	0.80243613	8.29e-06
Malawi	1684.906	9.287e-05	5599.222	0.00030861	10.109	5.6e-07	33.59533204	1.85e-06
Benin	2559.783	0.00022288	12802.291	0.00111469	15.359	1.34e-06	76.81374482	6.69e-06
Libya	1041.961	0.00015602	4715.598	0.00070608	6.252	9.4e-07	28.29359027	4.24e-06
Republic of the Congo	1402.634	0.00026746	7248.483	0.00138215	8.416	1.6e-06	43.49089905	8.29e-06
Togo	5538.702	0.00070207	23006.981	0.0029163	33.232	4.21e-06	138.04188754	1.75e-05
Ghana	7961.377	0.00026746	41142.534	0.00138215	47.768	1.6e-06	246.85520227	8.29e-06
Central African Republic	1248.048	0.00026746	6449.621	0.00138215	7.488	1.6e-06	38.69772765	8.29e-06
Mauritius	282.01	0.00022288	1410.423	0.00111469	1.692	1.34e-06	8.46253858	6.69e-06
Mali	2480.35	0.00013001	10493.944	0.00055006	14.882	7.8e-07	62.96366265	3.3e-06
Angola	5722.39	0.00018573	27476.527	0.00089181	34.334	1.11e-06	164.85916136	5.35e-06
South Africa	40565.382	0.00070207	168502.832	0.0029163	243.392	4.21e-06	1011.01699162	1.75e-05
Senegal	13730.051	0.00086601	59966.154	0.00378231	82.38	5.2e-06	359.79692633	2.269e-05
Mozambique	4601.834	0.00015602	20826.49	0.00070608	27.611	9.4e-07	124.95894157	4.24e-06
Uganda	7935.097	0.00018573	38101.024	0.00089181	47.611	1.11e-06	228.60614328	5.35e-06
Niger	4168.396	0.00018573	20014.899	0.00089181	25.01	1.11e-06	120.08939198	5.35e-06
Cape Verde	100.995	0.00018573	484.938	0.00089181	0.606	1.11e-06	2.90962882	5.35e-06
Ivory Coast	205157.637	0.00818364	1239675.776	0.0494501	1230.946	4.91e-05	7438.05465482	0.0002967
Nigeria	212364.541	0.00108419	953224.147	0.0048665	1274.187	6.51e-06	5719.34487947	2.92e-05
Algeria	55749.557	0.00132019	261254.147	0.00618669	334.497	7.92e-06	1567.52488325	3.712e-05
Sierra Leone	710.443	9.287e-05	2360.92	0.00030861	4.263	5.6e-07	14.16551847	1.85e-06
Namibia	654.799	0.00026746	3383.85	0.00138215	3.929	1.6e-06	20.30309707	8.29e-06
Morocco	31201.632	0.00086601	136273.483	0.00378231	187.21	5.2e-06	817.64089568	2.269e-05
Guinea-Bissau	243.685	0.00013001	1030.989	0.00055006	1.462	7.8e-07	6.18593549	3.3e-06
United Republic of Tanzania	12552.211	0.00022288	62777.61	0.00111469	75.313	1.34e-06	376.66566236	6.69e-06
Chad	2874.729	0.00018573	13803.25	0.00089181	17.248	1.11e-06	82.81949889	5.35e-06
Egypt	287272.116	0.00291873	1476728.504	0.01500381	1723.633	1.751e-05	8860.3710265	9.002e-05
Djibouti	213.724	0.00022288	1068.9	0.00111469	1.282	1.34e-06	6.41340255	6.69e-06
Burundi	1037.818	9.287e-05	3448.842	0.00030861	6.227	5.6e-07	20.69305056	1.85e-06
Somalia	3345.011	0.00022288	16729.469	0.00111469	20.07	1.34e-06	100.37681267	6.69e-06
Madagascar	4877.788	0.00018573	23421.105	0.00089181	29.267	1.11e-06	140.52662802	5.35e-06
Sudan	11180.051	0.00026746	57775.884	0.00138215	67.08	1.6e-06	346.65530437	8.29e-06
Democratic Republic of the Congo	29042.447	0.00034546	145236.948	0.00172761	174.255	2.07e-06	871.42168972	1.037e-05
Zambia	3867.367	0.00022288	19341.937	0.00111469	23.204	1.34e-06	116.0516201	6.69e-06
Zimbabwe	2681.802	0.00018573	12876.895	0.00089181	16.091	1.11e-06	77.26136925	5.35e-06
Gambia	508.188	0.00022288	2541.611	0.00111469	3.049	1.34e-06	15.24966837	6.69e-06
Eritrea	831.155	0.00018573	3990.86	0.00089181	4.987	1.11e-06	23.94516216	5.35e-06
South Sudan	815.436	7.429e-05	2367.992	0.00021574	4.893	4.5e-07	14.20794958	1.29e-06
Equatorial Guinea	350.092	0.00026746	1809.195	0.00138215	2.101	1.6e-06	10.8551708	8.29e-06
Tunisia	8119.591	0.00070207	33727.629	0.0029163	48.718	4.21e-06	202.36577102	1.75e-05
Gabon	566.812	0.00026746	2929.151	0.00138215	3.401	1.6e-06	17.57490378	8.29e-06
Botswana	251.199	0.00011144	946.847	0.00042005	1.507	6.7e-07	5.68108117	2.52e-06
Sao Tome and Principe	2481364.112	11.75845912	6299213.546	29.85013148	0.0	0.0	0.0	0.0
Ethiopia	3190745518543.392	29212.71138795	16489025525291.104	150964.45045195	175.276	1.6e-06	813.087	7.44e-06
Swaziland	345266353.289	303.88055643	1784255647.88	1570.3835428	1.823	1.6e-06	8.458	7.44e-06
Cameroon	446417726242.808	17703.58226895	1854355783660.145	73538.16446364	106.221	4.21e-06	419.828	1.665e-05
Burkina Faso	134773257524.861	6823.43207882	673980970527.944	34122.96667211	40.941	2.07e-06	187.975	9.52e-06
Guinea	41218985633.882	3320.27789476	213010063727.664	17158.41850738	19.922	1.6e-06	92.414	7.44e-06
Liberia	5175830303.948	1074.05167195	25885978157.045	5371.67497522	6.444	1.34e-06	28.14	5.84e-06
Kenya	706414616601.048	13745.344291	3650585287005.554	71032.7199556	82.472	1.6e-06	382.579	7.44e-06
Mauritania	5185753469.374	1177.69197948	26798759358.096	6086.03631899	7.066	1.6e-06	32.779	7.44e-06
Rwanda	40476104321.195	3290.22151071	209171027096.268	17003.0941542	19.741	1.6e-06	91.578	7.44e-06
Seychelles	2504155.195	25.87953117	12940887.543	133.73935577	0.155	1.6e-06	0.72	7.44e-06
Malawi	30569783421.9	1684.90617188	101588448615.843	5599.22200633	10.109	5.6e-07	18.197	1e-06
Benin	29399229682.843	2559.782918	147034924391.457	12802.29080379	15.359	1.34e-06	67.066	5.84e-06
Libya	6958809322.41	1041.96144508	31493439716.678	4715.59837862	6.252	9.4e-07	22.625	3.39e-06
Republic of the Congo	7355921018.814	1402.6338411	38013676971.84	7248.48317552	8.416	1.6e-06	39.04	7.44e-06
Togo	43695341451.859	5538.70209328	181504237795.856	23006.9812574	33.232	4.21e-06	131.346	1.665e-05
Ghana	236987180706.634	7961.37739369	1224694244379.09	41142.53371134	47.768	1.6e-06	221.592	7.44e-06
Central African Republic	5823863854.247	1248.04829405	30096364373.282	6449.62127434	7.488	1.6e-06	34.737	7.44e-06
Mauritius	356828387.566	282.01022804	1784612574.973	1410.42309626	1.692	1.34e-06	7.389	5.84e-06
Mali	47319341353.614	2480.34963109	200200206202.319	10493.94377424	14.882	7.8e-07	46.772	2.45e-06
Angola	176305460302.607	5722.38955636	846545254172.67	27476.52689341	34.334	1.11e-06	138.711	4.5e-06
South Africa	2343852449790.019	40565.3821998	9736029935222.895	168502.83193654	243.392	4.21e-06	961.979	1.665e-05
Senegal	217681176321.416	13730.05131216	950724999501.098	59966.15438915	82.38	5.2e-06	346.341	2.185e-05
Mozambique	135735514159.752	4601.83377507	614297365331.739	20826.490261	27.611	9.4e-07	99.926	3.39e-06
Uganda	339012244359.939	7935.09681861	1627795339275.085	38101.02388018	47.611	1.11e-06	192.347	4.5e-06
Niger	93551096541.51	4168.39608333	449193329939.617	20014.89866392	25.01	1.11e-06	101.042	4.5e-06
Cape Verde	54918007.409	100.99547675	263693356.181	484.93813744	0.606	1.11e-06	2.448	4.5e-06
Ivory Coast	5143143788507.701	205157.63721763	31077715909353.156	1239675.7758028	1230.946	4.91e-05	7416.778	0.00029585
Nigeria	41596849210508.98	212364.54078004	186712531872623.2	953224.14657767	1274.187	6.51e-06	5553.105	2.835e-05
Algeria	2354216205441.694	55749.55690257	11032352206319.613	261254.14720779	334.497	7.92e-06	1531.685	3.627e-05
Sierra Leone	5434998590.933	710.44303042	18061399633.162	2360.9197453	4.263	5.6e-07	7.673	1e-06
Namibia	1603115703.776	654.79931779	8284526486.344	3383.84951173	3.929	1.6e-06	18.225	7.44e-06
Morocco	1124167921418.183	31201.63245144	4909816110839.821	136273.48261398	187.21	5.2e-06	787.063	2.185e-05
Guinea-Bissau	456740472.78	243.68472476	1932392425.926	1030.98924773	1.462	7.8e-07	4.595	2.45e-06
United Republic of Tanzania	706919784028.155	12552.21094248	3535531308701.752	62777.61039265	75.313	1.34e-06	328.868	5.84e-06
Chad	44494341851.712	2874.72914196	213643263614.487	13803.24981417	17.248	1.11e-06	69.683	4.5e-06
Egypt	28274354396656.105	287272.11596626	145344928243676.38	1476728.50441682	1723.633	1.751e-05	8776.838	8.917e-05
Djibouti	204943937.292	213.72370718	1024989996.311	1068.9004258	1.282	1.34e-06	5.6	5.84e-06
Burundi	11598011203.826	1037.81824685	38542110323.941	3448.84175944	6.227	5.6e-07	11.208	1e-06
Somalia	50202445896.801	3345.01137827	251078443766.51	16729.46877854	20.07	1.34e-06	87.639	5.84e-06
Madagascar	128102274564.871	4877.78842201	615093669790.397	23421.10466925	29.267	1.11e-06	118.238	4.5e-06
Sudan	467343262792.893	11180.05080801	2415120524178.54	57775.88406096	67.08	1.6e-06	311.178	7.44e-06
Democratic Republic of the Congo	2441543079506.402	29042.44702674	12209792985139.938	145236.94828683	174.255	2.07e-06	800.073	9.52e-06
Zambia	67105866698.295	3867.36716745	335617842462.222	19341.9366832	23.204	1.34e-06	101.325	5.84e-06
Zimbabwe	38722589438.795	2681.80214463	185929716881.286	12876.8948748	16.091	1.11e-06	65.007	4.5e-06
Gambia	1158720986.957	508.18822446	5795133224.441	2541.61139477	3.049	1.34e-06	13.315	5.84e-06
Eritrea	3719419428.151	831.15517947	17859100108.268	3990.86035939	4.987	1.11e-06	20.147	4.5e-06
South Sudan	8950162762.406	815.43622424	25990886324.474	2367.99159656	4.893	4.5e-07	4.893	4.5e-07
Equatorial Guinea	458261749.454	350.0923238	2368189390.251	1809.19513317	2.101	1.6e-06	9.744	7.44e-06
Tunisia	93904730655.862	8119.59137564	390066904086.23	33727.62850411	48.718	4.21e-06	192.55	1.665e-05
Gabon	1201230078.138	566.81180033	6207675699.942	2929.15062932	3.401	1.6e-06	15.776	7.44e-06
Botswana	566234990.453	251.19935197	2134312129.747	946.84686204	1.507	6.7e-07	3.768	1.67e-06
Sao Tome and Principe	11.758	5.572e-05	29.85	0.00014145	0.0	0.0	0.0	0.0
Ethiopia	29212.711	0.00026746	150964.45	0.00138215	175.276	1.6e-06	813.087	7.44e-06
Swaziland	303.881	0.00026746	1570.384	0.00138215	1.823	1.6e-06	8.458	7.44e-06
Cameroon	17703.582	0.00070207	73538.164	0.0029163	106.221	4.21e-06	419.828	1.665e-05
Burkina Faso	6823.432	0.00034546	34122.967	0.00172761	40.941	2.07e-06	187.975	9.52e-06
Guinea	3320.278	0.00026746	17158.419	0.00138215	19.922	1.6e-06	92.414	7.44e-06
Liberia	1074.052	0.00022288	5371.675	0.00111469	6.444	1.34e-06	28.14	5.84e-06
Kenya	13745.344	0.00026746	71032.72	0.00138215	82.472	1.6e-06	382.579	7.44e-06
Mauritania	1177.692	0.00026746	6086.036	0.00138215	7.066	1.6e-06	32.779	7.44e-06
Rwanda	3290.222	0.00026746	17003.094	0.00138215	19.741	1.6e-06	91.578	7.44e-06
Seychelles	25.88	0.00026746	133.739	0.00138215	0.155	1.6e-06	0.72	7.44e-06
Malawi	1684.906	9.287e-05	5599.222	0.00030861	10.109	5.6e-07	18.197	1e-06
Benin	2559.783	0.00022288	12802.291	0.00111469	15.359	1.34e-06	67.066	5.84e-06
Libya	1041.961	0.00015602	4715.598	0.00070608	6.252	9.4e-07	22.625	3.39e-06
Republic of the Congo	1402.634	0.00026746	7248.483	0.00138215	8.416	1.6e-06	39.04	7.44e-06
Togo	5538.702	0.00070207	23006.981	0.0029163	33.232	4.21e-06	131.346	1.665e-05
Ghana	7961.377	0.00026746	41142.534	0.00138215	47.768	1.6e-06	221.592	7.44e-06
Central African Republic	1248.048	0.00026746	6449.621	0.00138215	7.488	1.6e-06	34.737	7.44e-06
Mauritius	282.01	0.00022288	1410.423	0.00111469	1.692	1.34e-06	7.389	5.84e-06
Mali	2480.35	0.00013001	10493.944	0.00055006	14.882	7.8e-07	46.772	2.45e-06
Angola	5722.39	0.00018573	27476.527	0.00089181	34.334	1.11e-06	138.711	4.5e-06
