Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	352.754	0.0016716	166032.693	0.78678039	2.117	1.003e-05	996.196	0.00472068
Ethiopia	89261.063	0.00081723	86962243.636	0.79617848	535.566	4.9e-06	521773.462	0.00477707
Swaziland	928.524	0.00081723	904610.826	0.79617848	5.571	4.9e-06	5427.665	0.00477707
Cameroon	14987.16	0.00059435	20127206.973	0.7981844	89.923	3.57e-06	120763.242	0.00478911
Burkina Faso	14674.047	0.00074293	15740421.211	0.79692141	88.044	4.46e-06	94442.527	0.00478153
Guinea	10145.294	0.00081723	9884012.866	0.79617848	60.872	4.9e-06	59304.077	0.00477707
Liberia	4296.207	0.00089152	3832827.606	0.79536126	25.777	5.35e-06	22996.966	0.00477217
Kenya	41999.663	0.00081723	40918008.713	0.79617848	251.998	4.9e-06	245508.052	0.00477707
Mauritania	3598.503	0.00081723	3505827.839	0.79617848	21.591	4.9e-06	21034.967	0.00477707
Rwanda	10053.455	0.00081723	9794539.125	0.79617848	60.321	4.9e-06	58767.235	0.00477707
Seychelles	79.076	0.00081723	77039.822	0.79617848	0.474	4.9e-06	462.239	0.00477707
Malawi	26284.536	0.00144872	14329395.46	0.78978927	157.707	8.69e-06	85976.373	0.00473874
Benin	10239.132	0.00089152	9134762.217	0.79536126	61.435	5.35e-06	54808.573	0.00477217
Libya	7442.582	0.0011144	5299221.057	0.79346678	44.655	6.69e-06	31795.326	0.0047608
Republic of the Congo	4285.826	0.00081723	4175448.975	0.79617848	25.715	4.9e-06	25052.694	0.00477707
Togo	4688.848	0.00059435	6296951.752	0.7981844	28.133	3.57e-06	37781.711	0.00478911
Ghana	24326.431	0.00081723	23699930.876	0.79617848	145.959	4.9e-06	142199.585	0.00477707
Central African Republic	3813.481	0.00081723	3715268.959	0.79617848	22.881	4.9e-06	22291.614	0.00477707
Mauritius	1128.041	0.00089152	1006372.985	0.79536126	6.768	5.35e-06	6038.238	0.00477217
Mali	23386.154	0.00122584	15116253.127	0.79235238	140.317	7.36e-06	90697.519	0.00475411
Angola	30900.904	0.00100296	24477423.571	0.79446974	185.405	6.02e-06	146864.541	0.00476682
South Africa	34341.064	0.00059435	46118792.855	0.7981844	206.046	3.57e-06	276712.757	0.00478911
Senegal	8245.098	0.00052005	12662947.905	0.79870445	49.471	3.12e-06	75977.687	0.00479223
Mozambique	32870.241	0.0011144	23404066.011	0.79346678	197.221	6.69e-06	140424.396	0.0047608
Uganda	42849.523	0.00100296	33942241.086	0.79446974	257.097	6.02e-06	203653.447	0.00476682
Niger	22509.339	0.00100296	17830243.037	0.79446974	135.056	6.02e-06	106981.458	0.00476682
Cape Verde	545.376	0.00100296	432006.427	0.79446974	3.272	6.02e-06	2592.039	0.00476682
Ivory Coast	558.742	2.229e-05	20067697.275	0.8004912	3.352	1.3e-07	120406.184	0.00480295
Nigeria	87312.968	0.00044576	156533339.705	0.79915021	523.878	2.67e-06	939200.038	0.0047949
Algeria	15686.426	0.00037147	33762544.351	0.79952168	94.119	2.23e-06	202575.266	0.00479713
Sierra Leone	11082.911	0.00144872	6042009.522	0.78978927	66.497	8.69e-06	36252.057	0.00473874
Namibia	2000.776	0.00081723	1949247.951	0.79617848	12.005	4.9e-06	11695.488	0.00477707
Morocco	18737.04	0.00052005	28776632.898	0.79870445	112.422	3.12e-06	172659.797	0.00479223
Guinea-Bissau	2297.599	0.00122584	1485113.202	0.79235238	13.786	7.36e-06	8910.679	0.00475411
United Republic of Tanzania	50208.844	0.00089152	44793432.074	0.79536126	301.253	5.35e-06	268760.592	0.00477217
Chad	15523.537	0.00100296	12296604.796	0.79446974	93.141	6.02e-06	73779.629	0.00476682
Egypt	7312.204	7.429e-05	78764919.722	0.80026461	43.873	4.5e-07	472589.518	0.00480159
Djibouti	854.895	0.00089152	762687.817	0.79536126	5.129	5.35e-06	4576.127	0.00477217
Burundi	16189.965	0.00144872	8826193.602	0.78978927	97.14	8.69e-06	52957.162	0.00473874
Somalia	13380.046	0.00089152	11936904.235	0.79536126	80.28	5.35e-06	71621.425	0.00477217
Madagascar	26340.057	0.00100296	20864656.648	0.79446974	158.04	6.02e-06	125187.94	0.00476682
Sudan	34161.266	0.00081723	33281481.11	0.79617848	204.968	4.9e-06	199688.887	0.00477707
Democratic Republic of the Congo	62456.875	0.00074293	66995661.994	0.79692141	374.741	4.46e-06	401973.972	0.00478153
Zambia	15469.469	0.00089152	13800966.962	0.79536126	92.817	5.35e-06	82805.802	0.00477217
Zimbabwe	14481.732	0.00100296	11471362.86	0.79446974	86.89	6.02e-06	68828.177	0.00476682
Gambia	2032.753	0.00089152	1813504.793	0.79536126	12.197	5.35e-06	10881.029	0.00477217
Eritrea	4488.238	0.00100296	3555252.082	0.79446974	26.929	6.02e-06	21331.512	0.00476682
South Sudan	17124.161	0.00156016	8652762.808	0.78834055	102.745	9.36e-06	51916.577	0.00473004
Equatorial Guinea	1069.727	0.00081723	1042176.933	0.79617848	6.418	4.9e-06	6253.062	0.00477707
Tunisia	6873.728	0.00059435	9231165.403	0.7981844	41.242	3.57e-06	55386.992	0.00478911
Gabon	1731.925	0.00081723	1687321.153	0.79617848	10.392	4.9e-06	10123.927	0.00477707
Botswana	3014.392	0.00133728	1783298.914	0.79112654	18.086	8.02e-06	10699.793	0.00474676
Sao Tome and Principe	352.754	0.0016716	166032.693	0.78678039	2.117	1.003e-05	996.19615619	0.00472068
Ethiopia	89261.063	0.00081723	86962243.636	0.79617848	535.566	4.9e-06	521773.46181641	0.00477707
Swaziland	928.524	0.00081723	904610.826	0.79617848	5.571	4.9e-06	5427.66495724	0.00477707
Cameroon	14987.16	0.00059435	20127206.973	0.7981844	89.923	3.57e-06	120763.24183548	0.00478911
Burkina Faso	14674.047	0.00074293	15740421.211	0.79692141	88.044	4.46e-06	94442.52726466	0.00478153
Guinea	10145.294	0.00081723	9884012.866	0.79617848	60.872	4.9e-06	59304.07719888	0.00477707
Liberia	4296.207	0.00089152	3832827.606	0.79536126	25.777	5.35e-06	22996.96563351	0.00477217
Kenya	41999.663	0.00081723	40918008.713	0.79617848	251.998	4.9e-06	245508.05227665	0.00477707
Mauritania	3598.503	0.00081723	3505827.839	0.79617848	21.591	4.9e-06	21034.96703623	0.00477707
Rwanda	10053.455	0.00081723	9794539.125	0.79617848	60.321	4.9e-06	58767.23474877	0.00477707
Seychelles	79.076	0.00081723	77039.822	0.79617848	0.474	4.9e-06	462.23893394	0.00477707
Malawi	26284.536	0.00144872	14329395.46	0.78978927	157.707	8.69e-06	85976.3727573	0.00473874
Benin	10239.132	0.00089152	9134762.217	0.79536126	61.435	5.35e-06	54808.57330409	0.00477217
Libya	7442.582	0.0011144	5299221.057	0.79346678	44.655	6.69e-06	31795.32634235	0.0047608
Republic of the Congo	4285.826	0.00081723	4175448.975	0.79617848	25.715	4.9e-06	25052.69385003	0.00477707
Togo	4688.848	0.00059435	6296951.752	0.7981844	28.133	3.57e-06	37781.71051394	0.00478911
Ghana	24326.431	0.00081723	23699930.876	0.79617848	145.959	4.9e-06	142199.58525466	0.00477707
Central African Republic	3813.481	0.00081723	3715268.959	0.79617848	22.881	4.9e-06	22291.61375172	0.00477707
Mauritius	1128.041	0.00089152	1006372.985	0.79536126	6.768	5.35e-06	6038.23790962	0.00477217
Mali	23386.154	0.00122584	15116253.127	0.79235238	140.317	7.36e-06	90697.5187647	0.00475411
Angola	30900.904	0.00100296	24477423.571	0.79446974	185.405	6.02e-06	146864.54142801	0.00476682
South Africa	34341.064	0.00059435	46118792.855	0.7981844	206.046	3.57e-06	276712.75713139	0.00478911
Senegal	8245.098	0.00052005	12662947.905	0.79870445	49.471	3.12e-06	75977.68742816	0.00479223
Mozambique	32870.241	0.0011144	23404066.011	0.79346678	197.221	6.69e-06	140424.39606752	0.0047608
Uganda	42849.523	0.00100296	33942241.086	0.79446974	257.097	6.02e-06	203653.44651479	0.00476682
Niger	22509.339	0.00100296	17830243.037	0.79446974	135.056	6.02e-06	106981.4582246	0.00476682
Cape Verde	545.376	0.00100296	432006.427	0.79446974	3.272	6.02e-06	2592.03855903	0.00476682
Ivory Coast	558.742	2.229e-05	20067697.275	0.8004912	3.352	1.3e-07	120406.18365007	0.00480295
Nigeria	87312.968	0.00044576	156533339.705	0.79915021	523.878	2.67e-06	939200.03823215	0.0047949
Algeria	15686.426	0.00037147	33762544.351	0.79952168	94.119	2.23e-06	202575.2661043	0.00479713
Sierra Leone	11082.911	0.00144872	6042009.522	0.78978927	66.497	8.69e-06	36252.0571326	0.00473874
