Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Sao Tome and Principe	2249.263	0.0106586	14677.023	0.06955012	13.496	6.395e-05	88.062	0.0004173
Ethiopia	2190953.354	0.02005916	21541999.413	0.1972267	13145.72	0.00012035	129251.996	0.00118336
Swaziland	22791.042	0.02005916	224087.202	0.1972267	136.746	0.00012035	1344.523	0.00118336
Cameroon	524550.586	0.0208021	6537600.012	0.25926152	3147.304	0.00012481	39225.6	0.00155557
Burkina Faso	403536.306	0.02043063	4299066.389	0.21765733	2421.218	0.00012258	25794.398	0.00130594
Guinea	249020.842	0.02005916	2448434.981	0.1972267	1494.125	0.00012035	14690.61	0.00118336
Liberia	93084.478	0.01931623	853766.284	0.17716754	558.507	0.0001159	5122.598	0.00106301
Kenya	1030900.822	0.02005916	10136073.804	0.1972267	6185.405	0.00012035	60816.443	0.00118336
Mauritania	88326.898	0.02005916	868452.079	0.1972267	529.961	0.00012035	5210.712	0.00118336
Rwanda	246766.613	0.02005916	2426270.842	0.1972267	1480.6	0.00012035	14557.625	0.00118336
Seychelles	1940.965	0.02005916	19084.05	0.1972267	11.646	0.00012035	114.504	0.00118336
Malawi	228666.479	0.01260335	1702367.133	0.09382889	1371.999	7.562e-05	10214.203	0.00056297
Benin	221847.853	0.01931623	2034777.662	0.17716754	1331.087	0.0001159	12208.666	0.00106301
Libya	111949.661	0.01676253	930721.62	0.13935948	671.698	0.00010058	5584.33	0.00083616
Republic of the Congo	105197.538	0.02005916	1034328.412	0.1972267	631.185	0.00012035	6205.97	0.00118336
Togo	164109.692	0.0208021	2045338.526	0.25926152	984.658	0.00012481	12272.031	0.00155557
Ghana	597103.304	0.02005916	5870868.502	0.1972267	3582.62	0.00012035	35225.211	0.00118336
Central African Republic	93603.622	0.02005916	920334.14	0.1972267	561.622	0.00012035	5522.005	0.00118336
Mauritius	24440.886	0.01931623	224170.616	0.17716754	146.645	0.0001159	1345.024	0.00106301
Mali	287777.251	0.01508449	2338866.648	0.12259695	1726.664	9.051e-05	14033.2	0.00073558
Angola	569728.734	0.01849183	4863361.124	0.1578513	3418.372	0.00011095	29180.167	0.00094711
South Africa	1201937.251	0.0208021	14980032.804	0.25926152	7211.624	0.00012481	89880.197	0.00155557
Senegal	326859.243	0.02061636	4437284.764	0.27987789	1961.155	0.0001237	26623.709	0.00167927
Mozambique	494426.864	0.01676253	4110541.906	0.13935948	2966.561	0.00010058	24663.251	0.00083616
Uganda	790028.82	0.01849183	6743903.225	0.1578513	4740.173	0.00011095	40463.419	0.00094711
Niger	415011.072	0.01849183	3542648.619	0.1578513	2490.066	0.00011095	21255.892	0.00094711
Cape Verde	10055.244	0.01849183	85834.33	0.1578513	60.331	0.00011095	515.006	0.00094711
Ivory Coast	400431.75	0.01597304	12515275.105	0.49922856	2402.59	9.584e-05	75091.651	0.00299537
Nigeria	4001844.361	0.02043063	58822852.555	0.30030852	24011.066	0.00012258	352937.115	0.00180185
Algeria	854910.2	0.0202449	13536467.06	0.32055341	5129.461	0.00012147	81218.802	0.00192332
Sierra Leone	96417.539	0.01260335	717805.469	0.09382889	578.505	7.562e-05	4306.833	0.00056297
Namibia	49109.949	0.02005916	482861.256	0.1972267	294.66	0.00012035	2897.168	0.00118336
Morocco	742789.792	0.02061636	10083758.986	0.27987789	4456.739	0.0001237	60502.554	0.00167927
Guinea-Bissau	28272.998	0.01508449	229784.571	0.12259695	169.638	9.051e-05	1378.707	0.00073558
United Republic of Tanzania	1087858.282	0.01931623	9977782.983	0.17716754	6527.15	0.0001159	59866.698	0.00106301
Chad	286211.866	0.01849183	2443183.187	0.1578513	1717.271	0.00011095	14659.099	0.00094711
Egypt	1828050.967	0.0185733	39136430.854	0.39763261	10968.306	0.00011144	234818.585	0.0023858
Djibouti	18522.721	0.01931623	169889.494	0.17716754	111.136	0.0001159	1019.337	0.00106301
Burundi	140847.157	0.01260335	1048573.329	0.09382889	845.083	7.562e-05	6291.44	0.00056297
Somalia	289900.986	0.01931623	2658957.674	0.17716754	1739.406	0.0001159	15953.746	0.00106301
Madagascar	485639.119	0.01849183	4145549.049	0.1578513	2913.835	0.00011095	24873.294	0.00094711
Sudan	838503.81	0.02005916	8244378.44	0.1972267	5031.023	0.00012035	49466.271	0.00118336
Democratic Republic of the Congo	1717564.071	0.02043063	18298036.298	0.21765733	10305.384	0.00012258	109788.218	0.00130594
Zambia	335171.821	0.01931623	3074179.56	0.17716754	2011.031	0.0001159	18445.077	0.00106301
Zimbabwe	267003.797	0.01849183	2279217.828	0.1578513	1602.023	0.00011095	13675.307	0.00094711
Gambia	44042.979	0.01931623	403960.055	0.17716754	264.258	0.0001159	2423.76	0.00106301
Eritrea	82750.918	0.01849183	706384.588	0.1578513	496.506	0.00011095	4238.308	0.00094711
South Sudan	128148.521	0.01167542	891525.087	0.08122555	768.891	7.005e-05	5349.151	0.00048735
Equatorial Guinea	26256.924	0.02005916	258164.623	0.1972267	157.542	0.00012035	1548.988	0.00118336
Tunisia	240580.485	0.0208021	2998412.404	0.25926152	1443.483	0.00012481	17990.474	0.00155557
Gabon	42510.885	0.02005916	417977.616	0.1972267	255.065	0.00012035	2507.866	0.00118336
Botswana	30844.489	0.01368357	242346.633	0.10751246	185.067	8.21e-05	1454.08	0.00064507
Sao Tome and Principe	2249.263	0.0106586	14677.023	0.06955012	13.496	6.395e-05	88.06213783	0.0004173
Ethiopia	2190953.354	0.02005916	21541999.413	0.1972267	13145.72	0.00012035	129251.99647978	0.00118336
Swaziland	22791.042	0.02005916	224087.202	0.1972267	136.746	0.00012035	1344.52321416	0.00118336
Cameroon	524550.586	0.0208021	6537600.012	0.25926152	3147.304	0.00012481	39225.60007001	0.00155557
Burkina Faso	403536.306	0.02043063	4299066.389	0.21765733	2421.218	0.00012258	25794.39833185	0.00130594
Guinea	249020.842	0.02005916	2448434.981	0.1972267	1494.125	0.00012035	14690.60988779	0.00118336
Liberia	93084.478	0.01931623	853766.284	0.17716754	558.507	0.0001159	5122.59770551	0.00106301
Kenya	1030900.822	0.02005916	10136073.804	0.1972267	6185.405	0.00012035	60816.44282588	0.00118336
Mauritania	88326.898	0.02005916	868452.079	0.1972267	529.961	0.00012035	5210.71247253	0.00118336
Rwanda	246766.613	0.02005916	2426270.842	0.1972267	1480.6	0.00012035	14557.62505136	0.00118336
Seychelles	1940.965	0.02005916	19084.05	0.1972267	11.646	0.00012035	114.50430011	0.00118336
Malawi	228666.479	0.01260335	1702367.133	0.09382889	1371.999	7.562e-05	10214.20279965	0.00056297
Benin	221847.853	0.01931623	2034777.662	0.17716754	1331.087	0.0001159	12208.66597465	0.00106301
Libya	111949.661	0.01676253	930721.62	0.13935948	671.698	0.00010058	5584.32971785	0.00083616
Republic of the Congo	105197.538	0.02005916	1034328.412	0.1972267	631.185	0.00012035	6205.9704724	0.00118336
Togo	164109.692	0.0208021	2045338.526	0.25926152	984.658	0.00012481	12272.03115828	0.00155557
Ghana	597103.304	0.02005916	5870868.502	0.1972267	3582.62	0.00012035	35225.21101165	0.00118336
Central African Republic	93603.622	0.02005916	920334.14	0.1972267	561.622	0.00012035	5522.00484121	0.00118336
Mauritius	24440.886	0.01931623	224170.616	0.17716754	146.645	0.0001159	1345.02369374	0.00106301
Mali	287777.251	0.01508449	2338866.648	0.12259695	1726.664	9.051e-05	14033.19988698	0.00073558
Angola	569728.734	0.01849183	4863361.124	0.1578513	3418.372	0.00011095	29180.1667452	0.00094711
South Africa	1201937.251	0.0208021	14980032.804	0.25926152	7211.624	0.00012481	89880.19682588	0.00155557
Senegal	326859.243	0.02061636	4437284.764	0.27987789	1961.155	0.0001237	26623.70858482	0.00167927
Mozambique	494426.864	0.01676253	4110541.906	0.13935948	2966.561	0.00010058	24663.25143602	0.00083616
Uganda	790028.82	0.01849183	6743903.225	0.1578513	4740.173	0.00011095	40463.4193506	0.00094711
Niger	415011.072	0.01849183	3542648.619	0.1578513	2490.066	0.00011095	21255.89171685	0.00094711
Cape Verde	10055.244	0.01849183	85834.33	0.1578513	60.331	0.00011095	515.00598189	0.00094711
Ivory Coast	400431.75	0.01597304	12515275.105	0.49922856	2402.59	9.584e-05	75091.65062974	0.00299537
Nigeria	4001844.361	0.02043063	58822852.555	0.30030852	24011.066	0.00012258	352937.11533298	0.00180185
Algeria	854910.2	0.0202449	13536467.06	0.32055341	5129.461	0.00012147	81218.8023604	0.00192332
Sierra Leone	96417.539	0.01260335	717805.469	0.09382889	578.505	7.562e-05	4306.83281443	0.00056297
Namibia	49109.949	0.02005916	482861.256	0.1972267	294.66	0.00012035	2897.16753758	0.00118336
Morocco	742789.792	0.02061636	10083758.986	0.27987789	4456.739	0.0001237	60502.55391414	0.00167927
Guinea-Bissau	28272.998	0.01508449	229784.571	0.12259695	169.638	9.051e-05	1378.70742459	0.00073558
United Republic of Tanzania	1087858.282	0.01931623	9977782.983	0.17716754	6527.15	0.0001159	59866.69789941	0.00106301
Chad	286211.866	0.01849183	2443183.187	0.1578513	1717.271	0.00011095	14659.09911997	0.00094711
Egypt	1828050.967	0.0185733	39136430.854	0.39763261	10968.306	0.00011144	234818.58512399	0.0023858
Djibouti	18522.721	0.01931623	169889.494	0.17716754	111.136	0.0001159	1019.33696545	0.00106301
Burundi	140847.157	0.01260335	1048573.329	0.09382889	845.083	7.562e-05	6291.43997416	0.00056297
Somalia	289900.986	0.01931623	2658957.674	0.17716754	1739.406	0.0001159	15953.74604287	0.00106301
Madagascar	485639.119	0.01849183	4145549.049	0.1578513	2913.835	0.00011095	24873.29429431	0.00094711
Sudan	838503.81	0.02005916	8244378.44	0.1972267	5031.023	0.00012035	49466.27064125	0.00118336
Democratic Republic of the Congo	1717564.071	0.02043063	18298036.298	0.21765733	10305.384	0.00012258	109788.21778927	0.00130594
Zambia	335171.821	0.01931623	3074179.56	0.17716754	2011.031	0.0001159	18445.07736055	0.00106301
Zimbabwe	267003.797	0.01849183	2279217.828	0.1578513	1602.023	0.00011095	13675.30696527	0.00094711
Gambia	44042.979	0.01931623	403960.055	0.17716754	264.258	0.0001159	2423.76032787	0.00106301
Eritrea	82750.918	0.01849183	706384.588	0.1578513	496.506	0.00011095	4238.30752684	0.00094711
South Sudan	128148.521	0.01167542	891525.087	0.08122555	768.891	7.005e-05	5349.1505209	0.00048735
Equatorial Guinea	26256.924	0.02005916	258164.623	0.1972267	157.542	0.00012035	1548.98774039	0.00118336
Tunisia	240580.485	0.0208021	2998412.404	0.25926152	1443.483	0.00012481	17990.47442456	0.00155557
Gabon	42510.885	0.02005916	417977.616	0.1972267	255.065	0.00012035	2507.86569749	0.00118336
Botswana	30844.489	0.01368357	242346.633	0.10751246	185.067	8.21e-05	1454.0797983	0.00064507
Sao Tome and Principe	474657383.892	2249.26258076	3097262803.717	14677.02297191	13.496	6.395e-05	87.883	0.00041645
Ethiopia	239305913860929.34	2190953.35382338	2352915385895637.5	21541999.41329713	13145.72	0.00012035	129159.297	0.00118251
Swaziland	25894976493.461	22791.04172931	254605862537.43	224087.20236072	136.746	0.00012035	1343.559	0.00118251
Cameroon	13227191891501.84	524550.5858587	164853671305412.88	6537600.0116676	3147.304	0.00012481	39204.199	0.00155472
Burkina Faso	7970461465601.182	403536.30568972	84913160242589.9	4299066.38864219	2421.218	0.00012258	25777.635	0.0013051
Guinea	3091423922155.855	249020.84207573	30395650460161.59	2448434.98129834	1494.125	0.00012035	14680.074	0.00118251
Liberia	448571959814.837	93084.47826475	4114280087188.112	853766.28425247	558.507	0.0001159	5118.508	0.00106216
Kenya	52981096238475.516	1030900.82169687	520923342385811.8	10136073.80431331	6185.405	0.00012035	60772.825	0.00118251
Mauritania	388931510154.551	88326.89844968	3824071538967.837	868452.07875419	529.961	0.00012035	5206.975	0.00118251
Rwanda	3035707823711.309	246766.61327221	29847835894457.074	2426270.84189387	1480.6	0.00012035	14547.184	0.00118251
Seychelles	187811639.617	1940.96483761	1846610847.912	19084.05001873	11.646	0.00012035	114.422	0.00118251
Malawi	4148767966328.783	228666.47943492	30886583144666.492	1702367.13327562	1371.999	7.562e-05	10198.804	0.00056212
Benin	2547933239971.155	221847.85296249	23369519122472.96	2034777.66244189	1331.087	0.0001159	12198.919	0.00106216
Libya	747663310241.107	111949.66079417	6215886695129.915	930721.61964234	671.698	0.00010058	5578.662	0.00083531
Republic of the Congo	551694076342.315	105197.53806941	5424393654089.51	1034328.41206635	631.185	0.00012035	6201.52	0.00118251
Togo	1294676784035.404	164109.69168772	16135867896438.91	2045338.52638071	984.658	0.00012481	12265.336	0.00155472
Ghana	17774038550782.36	597103.30445209	174758776751091.2	5870868.50194151	3582.62	0.00012035	35199.947	0.00118251
Central African Republic	436789789014.086	93603.62204213	4294626064154.054	920334.14020214	561.622	0.00012035	5518.044	0.00118251
Mauritius	30925126932.002	24440.88643748	283643752459.74	224170.61562309	146.645	0.0001159	1343.95	0.00106216
Mali	5490125182249.783	287777.25092764	44620172858640.664	2338866.64783004	1726.664	9.051e-05	14017.009	0.00073473
Angola	17553206707786.436	569728.7342819	149838998756640.5	4863361.12419955	3418.372	0.00011095	29154.018	0.00094626
South Africa	69447480008616.055	1201937.25062127	865540632980846.5	14980032.80431372	7211.624	0.00012481	89831.159	0.00155472
Senegal	5182144102088.95	326859.24263666	70350310073131.21	4437284.76413625	1961.155	0.0001237	26610.253	0.00167842
Mozambique	14583596005014.912	494426.86443029	121244387858873.45	4110541.90600305	2966.561	0.00010058	24638.218	0.00083531
Uganda	33752511076553.6	790028.819665	288120714888509.6	6743903.22510033	4740.173	0.00011095	40427.16	0.00094626
Niger	9314071909711.227	415011.07206198	79507478749133.69	3542648.61947431	2490.066	0.00011095	21236.844	0.00094626
Cape Verde	5467710043.505	10055.24432984	46673876292.186	85834.33031461	60.331	0.00011095	514.544	0.00094626
Ivory Coast	10038515232198.568	400431.74970393	313748297604137.94	12515275.10495588	2402.59	9.584e-05	75070.374	0.00299452
