Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Lincoln	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00019227	0.0	0.0	0.0
Lander	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Eureka	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elko County	0.0	0.0	2.0	1.395	264.303	264.303	N/A	N/A	N/A	N/A	N/A	N/A
Esmeralda	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lyon	0.439	52.27	62.27	1.395	264.303	264.303	7.87e-06	0.0009366	0.00111579	2.5e-05	0.00473593	0.00473593
Douglas	0.08	14.699	27.699	1.395	264.303	264.303	1.65e-06	0.00030328	0.0005715	2.878e-05	0.00545326	0.00545326
Carson City	0.139	29.886	54.886	1.395	264.303	264.303	2.51e-06	0.00053932	0.00099047	2.517e-05	0.00476961	0.00476961
Humboldt	0.101	22.627	42.627	0.0	0.0	1.0	6.02e-06	0.00134797	0.00253944	0.0	0.0	5.957e-05
Mineral	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Unassigned	0.0	30.176	35.176	0.0	0.0	6.0	N/A	N/A	N/A	N/A	N/A	N/A
Pershing	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Clark	10.465	2562.228	5121.228	1.272	233.926	348.926	4.69e-06	0.00114813	0.00229482	5.7e-07	0.00010482	0.00015635
Washoe	2.613	583.998	1132.998	0.256	39.315	53.315	5.61e-06	0.00125393	0.00243271	5.5e-07	8.441e-05	0.00011447
Nye	0.066	14.758	29.758	0.256	39.315	39.315	1.46e-06	0.00032545	0.00065624	5.65e-06	0.000867	0.000867
Storey	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Churchill	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Elko	0.036	8.076	19.076	0.0	0.0	1.0	6.9e-07	0.00015395	0.00036363	0.0	0.0	1.906e-05
White Pine	0.029	6.468	9.468	0.0	0.0	0.0	3.06e-06	0.00068264	0.00099926	0.0	0.0	0.0
