Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Haiti	2	0	0	N/A	1.8e-7	0	10	4	2.5	9e-7	3.6e-7	2.25e-7	2020-03-20
Haiti	2	0	0	N/A	1.8e-7	0	10	4	2.5	9e-7	3.6e-7	2.25e-7	2020-03-21
Haiti	2	0	0	2	1.8e-7	0	10	4	2.5	9e-7	3.6e-7	2.25e-7	2020-03-22
Haiti	6	0	0	6	5.4e-7	0	30	12	7.5	2.7e-6	1.08e-6	6.75e-7	2020-03-23
Haiti	7	0	0	7	6.3e-7	0	35	14	8.75	3.15e-6	1.26e-6	7.875e-7	2020-03-24
Haiti	8	0	0	8	7.2e-7	0	40	16	10	3.6e-6	1.44e-6	9e-7	2020-03-25
Haiti	8	0	0	8	7.2e-7	0	40	16	10	3.6e-6	1.44e-6	9e-7	2020-03-26
Haiti	8	0	0	8	7.2e-7	0	40	16	10	3.6e-6	1.44e-6	9e-7	2020-03-27
Haiti	8	0	0	8	7.2e-7	0	40	16	10	3.6e-6	1.44e-6	9e-7	2020-03-28
Haiti	15	0	1	14	1.35e-6	0	75	30	18.75	6.75e-6	2.7e-6	1.6875e-6	2020-03-29
Haiti	15	0	1	14	1.35e-6	0	75	30	18.75	6.75e-6	2.7e-6	1.6875e-6	2020-03-30
Haiti	15	0	1	14	1.35e-6	0	75	30	18.75	6.75e-6	2.7e-6	1.6875e-6	2020-03-31
Haiti	16	0	1	15	1.44e-6	0	80	32	20	7.2e-6	2.88e-6	1.8e-6	2020-04-01
Haiti	16	0	1	15	1.44e-6	0	80	32	20	7.2e-6	2.88e-6	1.8e-6	2020-04-02
Haiti	18	0	1	17	1.62e-6	0	90	36	22.5	8.1e-6	3.24e-6	2.025e-6	2020-04-03
Haiti	20	0	1	19	1.8e-6	0	100	40	25	9e-6	3.6e-6	2.25e-6	2020-04-04
Haiti	21	1	1	19	1.89e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-05
Haiti	24	1	0	23	2.16e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-06
Haiti	25	1	0	24	2.25e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-07
Haiti	27	1	0	26	2.43e-6	9e-8	333.333333333	153.846153846	100	3e-5	1.38461538462e-5	9e-6	2020-04-08
Haiti	30	2	0	28	2.7e-6	1.8e-7	666.666666667	307.692307692	200	6e-5	2.76923076923e-5	1.8e-5	2020-04-09
Haiti	31	2	0	29	2.79e-6	1.8e-7	666.666666667	307.692307692	200	6e-5	2.76923076923e-5	1.8e-5	2020-04-10
Haiti	33	2	0	31	2.97e-6	1.8e-7	666.666666667	307.692307692	200	6e-5	2.76923076923e-5	1.8e-5	2020-04-11
Haiti	33	3	0	30	2.97e-6	2.7e-7	1000	461.538461538	300	9e-5	4.15384615385e-5	2.7e-5	2020-04-12
Haiti	40.0	3.0	0.0	37.0	3.6e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-13
Haiti	40.0	3.0	0.0	37.0	3.6e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-14
Haiti	41.0	3.0	0.0	38.0	3.69e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-15
Haiti	41.0	3.0	0.0	38.0	3.69e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-16
Haiti	43.0	3.0	0.0	40.0	3.87e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-17
Haiti	44.0	3.0	0.0	41.0	3.96e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-18
Haiti	47.0	3.0	0.0	44.0	4.23e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-19
Haiti	57.0	3.0	0.0	54.0	5.12e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-20
Haiti	57.0	3.0	0.0	54.0	5.12e-06	2.7e-07	1000.0	461.538461538	300.0	9e-05	4.15384615385e-05	2.7e-05	2020-04-21
Haiti	62.0	4.0	2.0	56.0	5.57e-06	3.6e-07	1333.33333333	615.384615385	400.0	0.00012	5.53846153846e-05	3.6e-05	2020-04-22
Haiti	72.0	5.0	2.0	65.0	6.47e-06	4.5e-07	1666.66666667	769.230769231	500.0	0.00015	6.92307692308e-05	4.5e-05	2020-04-23
Haiti	72.0	6.0	6.0	60.0	6.47e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-24
Haiti	72.0	6.0	6.0	60.0	6.47e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-25
Haiti	74.0	6.0	7.0	61.0	6.65e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-26
Haiti	76.0	6.0	8.0	62.0	6.83e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-27
Haiti	76.0	6.0	8.0	62.0	6.83e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-28
Haiti	76.0	6.0	8.0	62.0	6.83e-06	5.4e-07	2000.0	923.076923077	600.0	0.00018	8.30769230769e-05	5.4e-05	2020-04-29
Haiti	81.0	8.0	8.0	65.0	7.28e-06	7.2e-07	2666.66666667	1230.76923077	800.0	0.00024	0.000110769230769	7.2e-05	2020-04-30
Haiti	85.0	8.0	10.0	67.0	7.64e-06	7.2e-07	2666.66666667	1230.76923077	800.0	0.00024	0.000110769230769	7.2e-05	2020-05-01
Haiti	85.0	8.0	10.0	67.0	7.64e-06	7.2e-07	2666.66666667	1230.76923077	800.0	0.00024	0.000110769230769	7.2e-05	2020-05-02
Haiti	88.0	9.0	10.0	69.0	7.91e-06	8.1e-07	3000.0	1384.61538462	900.0	0.00027	0.000124615384615	8.1e-05	2020-05-03
Haiti	100.0	11.0	10.0	79.0	8.99e-06	9.9e-07	3666.66666667	1692.30769231	1100.0	0.00033	0.000152307692308	9.9e-05	2020-05-04
Haiti	101.0	12.0	10.0	79.0	9.08e-06	1.08e-06	4000.0	1846.15384615	1200.0	0.00036	0.000166153846154	0.000108	2020-05-05
Haiti	101.0	12.0	10.0	79.0	9.08e-06	1.08e-06	4000.0	1846.15384615	1200.0	0.00036	0.000166153846154	0.000108	2020-05-06
Haiti	129.0	12.0	16.0	101.0	1.16e-05	1.08e-06	4000.0	1846.15384615	1200.0	0.00036	0.000166153846154	0.000108	2020-05-07
Haiti	146.0	12.0	17.0	117.0	1.313e-05	1.08e-06	4000.0	1846.15384615	1200.0	0.00036	0.000166153846154	0.000108	2020-05-08
Haiti	151.0	12.0	17.0	122.0	1.358e-05	1.08e-06	4000.0	1846.15384615	1200.0	0.00036	0.000166153846154	0.000108	2020-05-09
Haiti	182.0	15.0	17.0	150.0	1.636e-05	1.35e-06	5000.0	2307.69230769	1500.0	0.00045	0.000207692307692	0.000135	2020-05-10
Haiti	209.0	16.0	17.0	176.0	1.879e-05	1.44e-06	5333.33333333	2461.53846154	1600.0	0.00048	0.000221538461538	0.000144	2020-05-11
Haiti	219.0	18.0	17.0	184.0	1.969e-05	1.62e-06	6000.0	2769.23076923	1800.0	0.00054	0.000249230769231	0.000162	2020-05-12
Haiti	234.0	18.0	17.0	199.0	2.104e-05	1.62e-06	6000.0	2769.23076923	1800.0	0.00054	0.000249230769231	0.000162	2020-05-13
Haiti	273.0	20.0	18.0	235.0	2.454e-05	1.8e-06	6666.66666667	3076.92307692	2000.0	0.0006	0.000276923076923	0.00018	2020-05-14
Haiti	310.0	20.0	29.0	261.0	2.787e-05	1.8e-06	6666.66666667	3076.92307692	2000.0	0.0006	0.000276923076923	0.00018	2020-05-15
Haiti	358.0	20.0	29.0	309.0	3.219e-05	1.8e-06	6666.66666667	3076.92307692	2000.0	0.0006	0.000276923076923	0.00018	2020-05-16
Haiti	456.0	20.0	21.0	415.0	4.1e-05	1.8e-06	6666.66666667	3076.92307692	2000.0	0.0006	0.000276923076923	0.00018	2020-05-17
Haiti	533.0	21.0	21.0	491.0	4.792e-05	1.89e-06	7000.0	3230.76923077	2100.0	0.00063	0.000290769230769	0.000189	2020-05-18
Haiti	533.0	21.0	21.0	491.0	4.792e-05	1.89e-06	7000.0	3230.76923077	2100.0	0.00063	0.000290769230769	0.000189	2020-05-19
Haiti	596.0	22.0	21.0	553.0	5.358e-05	1.98e-06	7333.33333333	3384.61538462	2200.0	0.00066	0.000304615384615	0.000198	2020-05-20
Haiti	734.0	25.0	21.0	688.0	6.599e-05	2.25e-06	8333.33333333	3846.15384615	2500.0	0.00075	0.000346153846154	0.000225	2020-05-21
Haiti	812.0	25.0	22.0	765.0	7.3e-05	2.25e-06	8333.33333333	3846.15384615	2500.0	0.00075	0.000346153846154	0.000225	2020-05-22
Haiti	865.0	26.0	22.0	817.0	7.777e-05	2.34e-06	8666.66666667	4000.0	2600.0	0.00078	0.00036	0.000234	2020-05-23
Haiti	865.0	26.0	22.0	817.0	7.777e-05	2.34e-06	8666.66666667	4000.0	2600.0	0.00078	0.00036	0.000234	2020-05-24
Haiti	958.0	27.0	22.0	909.0	8.613e-05	2.43e-06	9000.0	4153.84615385	2700.0	0.00081	0.000373846153846	0.000243	2020-05-25
Haiti	1174.0	33.0	22.0	1119.0	0.00010555	2.97e-06	11000.0	5076.92307692	3300.0	0.00099	0.000456923076923	0.000297	2020-05-26
Haiti	1320.0	34.0	22.0	1264.0	0.00011867	3.06e-06	11333.3333333	5230.76923077	3400.0	0.00102	0.000470769230769	0.000306	2020-05-27
Haiti	1320.0	34.0	22.0	1264.0	0.00011867	3.06e-06	11333.3333333	5230.76923077	3400.0	0.00102	0.000470769230769	0.000306	2020-05-28
Haiti	1584.0	35.0	22.0	1527.0	0.00014241	3.15e-06	11666.6666667	5384.61538462	3500.0	0.00105	0.000484615384615	0.000315	2020-05-29
Haiti	1865.0	41.0	24.0	1800.0	0.00016767	3.69e-06	13666.6666667	6307.69230769	4100.0	0.00123	0.000567692307692	0.000369	2020-05-30
Haiti	2124.0	44.0	24.0	2056.0	0.00019095	3.96e-06	14666.6666667	6769.23076923	4400.0	0.00132	0.000609230769231	0.000396	2020-05-31
Haiti	2226.0	45.0	24.0	2157.0	0.00020012	4.05e-06	15000.0	6923.07692308	4500.0	0.00135	0.000623076923077	0.000405	2020-06-01
Haiti	2226.0	45.0	24.0	2157.0	0.00020012	4.05e-06	15000.0	6923.07692308	4500.0	0.00135	0.000623076923077	0.000405	2020-06-02
Haiti	2507.0	48.0	24.0	2435.0	0.00022539	4.32e-06	16000.0	7384.61538462	4800.0	0.00144	0.000664615384615	0.000432	2020-06-03
Haiti	2640.0	50.0	24.0	2566.0	0.00023734	4.5e-06	16666.6666667	7692.30769231	5000.0	0.0015	0.000692307692308	0.00045	2020-06-04
Haiti	2740.0	50.0	24.0	2666.0	0.00024633	4.5e-06	16666.6666667	7692.30769231	5000.0	0.0015	0.000692307692308	0.00045	2020-06-05
Haiti	3072.0	50.0	24.0	2998.0	0.00027618	4.5e-06	16666.6666667	7692.30769231	5000.0	0.0015	0.000692307692308	0.00045	2020-06-06
Haiti	3334.0	51.0	24.0	3259.0	0.00029973	4.59e-06	17000.0	7846.15384615	5100.0	0.00153	0.000706153846154	0.000459	2020-06-07
Haiti	3538.0	54.0	24.0	3460.0	0.00031807	4.85e-06	18000.0	8307.69230769	5400.0	0.00161666666667	0.000746153846154	0.000485	2020-06-08
Haiti	3662.0	56.0	24.0	3582.0	0.00032922	5.03e-06	18666.6666667	8615.38461538	5600.0	0.00167666666667	0.000773846153846	0.000503	2020-06-09
Haiti	3796.0	58.0	24.0	3714.0	0.00034127	5.21e-06	19333.3333333	8923.07692308	5800.0	0.00173666666667	0.000801538461538	0.000521	2020-06-10
Haiti	3941.0	64.0	24.0	3853.0	0.00035431	5.75e-06	21333.3333333	9846.15384615	6400.0	0.00191666666667	0.000884615384615	0.000575	2020-06-11
Haiti	3941.0	64.0	24.0	3853.0	0.00035431	5.75e-06	21333.3333333	9846.15384615	6400.0	0.00191666666667	0.000884615384615	0.000575	2020-06-12
Haiti	4165.0	70.0	24.0	4071.0	0.00037444	6.29e-06	23333.3333333	10769.2307692	7000.0	0.00209666666667	0.000967692307692	0.000629	2020-06-13
Haiti	4165.0	70.0	24.0	4071.0	0.00037444	6.29e-06	23333.3333333	10769.2307692	7000.0	0.00209666666667	0.000967692307692	0.000629	2020-06-14
Haiti	4441.0	76.0	24.0	4341.0	0.00039926	6.83e-06	25333.3333333	11692.3076923	7600.0	0.00227666666667	0.00105076923077	0.000683	2020-06-15
Haiti	4547.0	80.0	24.0	4443.0	0.00040879	7.19e-06	26666.6666667	12307.6923077	8000.0	0.00239666666667	0.00110615384615	0.000719	2020-06-16
Haiti	4688.0	82.0	24.0	4582.0	0.00042146	7.37e-06	27333.3333333	12615.3846154	8200.0	0.00245666666667	0.00113384615385	0.000737	2020-06-17
Haiti	4916.0	84.0	24.0	4808.0	0.00044196	7.55e-06	28000.0	12923.0769231	8400.0	0.00251666666667	0.00116153846154	0.000755	2020-06-18
Haiti	4980.0	87.0	24.0	4869.0	0.00044771	7.82e-06	29000.0	13384.6153846	8700.0	0.00260666666667	0.00120307692308	0.000782	2020-06-19
Haiti	5077.0	88.0	24.0	4965.0	0.00045643	7.91e-06	29333.3333333	13538.4615385	8800.0	0.00263666666667	0.00121692307692	0.000791	2020-06-20
Haiti	5077.0	88.0	24.0	4965.0	0.00045643	7.91e-06	29333.3333333	13538.4615385	8800.0	0.00263666666667	0.00121692307692	0.000791	2020-06-21
Haiti	5211.0	88.0	24.0	5099.0	0.00046848	7.91e-06	29333.3333333	13538.4615385	8800.0	0.00263666666667	0.00121692307692	0.000791	2020-06-22
Haiti	5324.0	89.0	436.0	4799.0	0.00047864	8e-06	29666.6666667	13692.3076923	8900.0	0.00266666666667	0.00123076923077	0.0008	2020-06-23
Haiti	5429.0	92.0	512.0	4825.0	0.00048808	8.27e-06	30666.6666667	14153.8461538	9200.0	0.00275666666667	0.00127230769231	0.000827	2020-06-24
Haiti	5543.0	96.0	512.0	4935.0	0.00049833	8.63e-06	32000.0	14769.2307692	9600.0	0.00287666666667	0.00132769230769	0.000863	2020-06-25
Haiti	5722.0	98.0	641.0	4983.0	0.00051442	8.81e-06	32666.6666667	15076.9230769	9800.0	0.00293666666667	0.00135538461538	0.000881	2020-06-26
Haiti	5777.0	100.0	706.0	4971.0	0.00051937	8.99e-06	33333.3333333	15384.6153846	10000.0	0.00299666666667	0.00138307692308	0.000899	2020-06-27
Haiti	5777.0	100.0	706.0	4971.0	0.00051937	8.99e-06	33333.3333333	15384.6153846	10000.0	0.00299666666667	0.00138307692308	0.000899	2020-06-28
Haiti	5933.0	105.0	839.0	4989.0	0.00053339	9.44e-06	35000.0	16153.8461538	10500.0	0.00314666666667	0.00145230769231	0.000944	2020-06-29
Haiti	5975.0	105.0	931.0	4939.0	0.00053717	9.44e-06	35000.0	16153.8461538	10500.0	0.00314666666667	0.00145230769231	0.000944	2020-06-30
Haiti	6040.0	107.0	1032.0	4901.0	0.00054301	9.62e-06	35666.6666667	16461.5384615	10700.0	0.00320666666667	0.00148	0.000962	2020-07-01
Haiti	6101.0	110.0	1141.0	4850.0	0.00054849	9.89e-06	36666.6666667	16923.0769231	11000.0	0.00329666666667	0.00152153846154	0.000989	2020-07-02
Haiti	6230.0	110.0	1286.0	4834.0	0.00056009	9.89e-06	36666.6666667	16923.0769231	11000.0	0.00329666666667	0.00152153846154	0.000989	2020-07-03
Haiti	6294.0	113.0	1408.0	4773.0	0.00056585	1.016e-05	37666.6666667	17384.6153846	11300.0	0.00338666666667	0.00156307692308	0.001016	2020-07-04
Haiti	6333.0	113.0	1549.0	4671.0	0.00056935	1.016e-05	37666.6666667	17384.6153846	11300.0	0.00338666666667	0.00156307692308	0.001016	2020-07-05
Haiti	6371.0	113.0	1824.0	4434.0	0.00057277	1.016e-05	37666.6666667	17384.6153846	11300.0	0.00338666666667	0.00156307692308	0.001016	2020-07-06
