Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Angola	19	2	4	13	6.2e-7	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	NA	NA
Chad	18	0	2	16	1.16e-6	0	90	36	22.5	5.8e-6	2.32e-6	1.45e-6	NA	NA
Ethiopia	71	3	10	58	6.5e-7	3e-8	1000	461.538461538	300	1e-5	4.61538461538e-6	3e-6	3863	3.4e-5
Egypt	2065	159	589	1317	2.098e-5	1.62e-6	53000	24461.5384615	15900	5.4e-4	2.49230769231e-4	1.62e-4	25000	2.44e-4
Equatorial Guinea	21	0	3	18	1.604e-5	0	105	42	26.25	8.02e-5	3.208e-5	2.005e-5	854	6.09e-4
South Africa	2173	25	410	1738	3.761e-5	4.3e-7	8333.33333333	3846.15384615	2500	1.43333333333e-4	6.61538461538e-5	4.3e-5	80085	0.00135
Tunisia	707	31	43	633	6.113e-5	2.68e-6	10333.3333333	4769.23076923	3100	8.93333333333e-4	4.12307692308e-4	2.68e-4	11238	9.51e-4
Djibouti	214	2	36	176	2.2317e-4	2.09e-6	666.666666667	307.692307692	200	6.96666666667e-4	3.21538461538e-4	2.09e-4	4451	0.004505
Mozambique	21	0	2	19	7.1e-7	0	105	42	26.25	3.55e-6	1.42e-6	8.875e-7	679	2.2e-5
Uganda	54	0	4	50	1.26e-6	0	270	108	67.5	6.3e-6	2.52e-6	1.575e-6	5025	1.1e-4
Burundi	5	0	0	5	4.5e-7	0	25	10	6.25	2.25e-6	9e-7	5.625e-7	NA	NA
Kenya	197	8	25	164	3.83e-6	1.6e-7	2666.66666667	1230.76923077	800	5.33333333333e-5	2.46153846154e-5	1.6e-5	7449	1.39e-4
Niger	529	12	75	442	2.357e-5	5.3e-7	4000	1846.15384615	1200	1.76666666667e-4	8.15384615385e-5	5.3e-5	4353	1.8e-4
Botswana	13	1	0	12	5.77e-6	4.4e-7	333.333333333	153.846153846	100	1.46666666667e-4	6.76923076923e-5	4.4e-5	3115	0.001325
