Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	13.734	2.7e-07	13.734	2.7e-07	0.082	0.0	0.082	0.0
2020-02-01	27.469	5.3e-07	41.203	8e-07	0.165	0.0	0.247	0.0
2020-02-02	54.937	1.07e-06	96.14	1.87e-06	0.33	1e-08	0.577	1e-08
2020-02-03	109.875	2.14e-06	206.015	4.01e-06	0.659	1e-08	1.236	2e-08
2020-02-04	190.908	3.71e-06	396.923	7.72e-06	1.145	2e-08	2.382	5e-08
2020-02-05	381.815	7.43e-06	778.738	1.515e-05	2.291	4e-08	4.672	9e-08
2020-02-06	572.723	1.114e-05	1351.461	2.63e-05	3.436	7e-08	8.109	1.6e-07
2020-02-07	1145.445	2.229e-05	2496.906	4.858e-05	6.873	1.3e-07	14.981	2.9e-07
2020-02-08	1909.076	3.715e-05	4405.982	8.573e-05	11.454	2.2e-07	26.436	5.1e-07
2020-02-09	2863.613	5.572e-05	7269.595	0.00014145	17.182	3.3e-07	43.618	8.5e-07
2020-02-10	3818.151	7.429e-05	11087.746	0.00021574	22.909	4.5e-07	66.526	1.29e-06
2020-02-11	4772.689	9.287e-05	15860.435	0.00030861	28.636	5.6e-07	95.163	1.85e-06
2020-02-12	5727.227	0.00011144	21587.662	0.00042005	34.363	6.7e-07	129.526	2.52e-06
2020-02-13	6681.765	0.00013001	28269.427	0.00055006	40.091	7.8e-07	169.617	3.3e-06
2020-02-14	8018.118	0.00015602	36287.544	0.00070608	48.109	9.4e-07	217.725	4.24e-06
2020-02-15	9545.378	0.00018573	45832.922	0.00089181	57.272	1.11e-06	274.998	5.35e-06
2020-02-16	11454.454	0.00022288	57287.376	0.00111469	68.727	1.34e-06	343.724	6.69e-06
2020-02-17	13745.344	0.00026746	71032.72	0.00138215	82.472	1.6e-06	426.196	8.29e-06
2020-02-18	17754.403	0.00034546	88787.123	0.00172761	106.526	2.07e-06	532.723	1.037e-05
2020-02-19	25008.89	0.00048662	113796.013	0.00221423	150.053	2.92e-06	682.776	1.329e-05
2020-02-20	36081.529	0.00070207	149877.542	0.0029163	216.489	4.21e-06	899.265	1.75e-05
2020-02-21	44506.916	0.00086601	194384.458	0.00378231	267.041	5.2e-06	1166.307	2.269e-05
2020-02-22	55719.553	0.00108419	250104.011	0.0048665	334.317	6.51e-06	1500.624	2.92e-05
2020-02-23	67848.547	0.00132019	317952.558	0.00618669	407.091	7.92e-06	1907.715	3.712e-05
2020-02-24	82446.611	0.00160424	400399.169	0.00779093	494.68	9.63e-06	2402.395	4.675e-05
2020-02-25	99233.749	0.00193088	499632.918	0.00972181	595.402	1.159e-05	2997.798	5.833e-05
2020-02-26	121455.389	0.00236327	621088.308	0.01208507	728.732	1.418e-05	3726.53	7.251e-05
2020-02-27	150002.433	0.00291873	771090.741	0.01500381	900.015	1.751e-05	4626.544	9.002e-05
2020-02-28	184518.52	0.00359034	955609.261	0.01859415	1107.111	2.154e-05	5733.656	0.00011156
2020-02-29	222178.218	0.00432312	1177787.479	0.02291727	1333.069	2.594e-05	7066.725	0.0001375
2020-03-01	266379.681	0.00518319	1444167.16	0.02810046	1598.278	3.11e-05	8665.003	0.0001686
2020-03-02	312872.036	0.00608783	1757039.196	0.03418829	1877.232	3.653e-05	10542.235	0.00020513
2020-03-03	363767.991	0.00707816	2120807.187	0.04126645	2182.608	4.247e-05	12724.843	0.0002476
2020-03-04	420582.081	0.00818364	2541389.268	0.0494501	2523.492	4.91e-05	15248.336	0.0002967
2020-03-05	485223.381	0.00944143	3026612.649	0.05889152	2911.34	5.665e-05	18159.676	0.00035335
2020-03-06	547777.424	0.0106586	3574390.073	0.06955012	3286.665	6.395e-05	21446.34	0.0004173
2020-03-07	600035.187	0.01167542	4174425.26	0.08122555	3600.211	7.005e-05	25046.552	0.00048735
2020-03-08	647723.895	0.01260335	4822149.155	0.09382889	3886.343	7.562e-05	28932.895	0.00056297
2020-03-09	703239.814	0.01368357	5525388.969	0.10751246	4219.439	8.21e-05	33152.334	0.00064507
2020-03-10	775237.418	0.01508449	6300626.387	0.12259695	4651.425	9.051e-05	37803.758	0.00073558
2020-03-11	861476.726	0.01676253	7162103.114	0.13935948	5168.86	0.00010058	42972.619	0.00083616
2020-03-12	950350.559	0.01849183	8112453.673	0.1578513	5702.103	0.00011095	48674.722	0.00094711
2020-03-13	992719.31	0.01931623	9105172.983	0.17716754	5956.316	0.0001159	54631.038	0.00106301
