Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Parker	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Parker	1	0	0	0	7.23e-6	0	5	2	1.25	3.615e-5	1.446e-5	9.0375e-6	2020-03-23
Parker	1	0	0	0	7.23e-6	0	5	2	1.25	3.615e-5	1.446e-5	9.0375e-6	2020-03-24
Parker	1	0	0	0	7.23e-6	0	5	2	1.25	3.615e-5	1.446e-5	9.0375e-6	2020-03-25
Parker	2	0	0	0	1.445e-5	0	10	4	2.5	7.225e-5	2.89e-5	1.80625e-5	2020-03-26
Parker	2	0	0	0	1.445e-5	0	10	4	2.5	7.225e-5	2.89e-5	1.80625e-5	2020-03-27
Parker	4	0	0	0	2.891e-5	0	20	8	5	1.4455e-4	5.782e-5	3.61375e-5	2020-03-28
Parker	4.0	0.0	0.0	0.0	2.891e-05	0.0	20.0	8.0	5.0	0.00014455	5.782e-05	3.61375e-05	2020-03-29
Parker	4.0	0.0	0.0	0.0	2.891e-05	0.0	20.0	8.0	5.0	0.00014455	5.782e-05	3.61375e-05	2020-03-30
Parker	4.0	0.0	0.0	0.0	2.891e-05	0.0	20.0	8.0	5.0	0.00014455	5.782e-05	3.61375e-05	2020-03-31
Parker	4.0	0.0	0.0	0.0	2.891e-05	0.0	20.0	8.0	5.0	0.00014455	5.782e-05	3.61375e-05	2020-04-01
Parker	4.0	0.0	0.0	0.0	2.891e-05	0.0	20.0	8.0	5.0	0.00014455	5.782e-05	3.61375e-05	2020-04-02
Parker	5.0	0.0	0.0	0.0	3.613e-05	0.0	25.0	10.0	6.25	0.00018065	7.226e-05	4.51625e-05	2020-04-03
Parker	6.0	0.0	0.0	0.0	4.336e-05	0.0	30.0	12.0	7.5	0.0002168	8.672e-05	5.42e-05	2020-04-04
Parker	6.0	0.0	0.0	0.0	4.336e-05	0.0	30.0	12.0	7.5	0.0002168	8.672e-05	5.42e-05	2020-04-05
Parker	6.0	0.0	0.0	0.0	4.336e-05	0.0	30.0	12.0	7.5	0.0002168	8.672e-05	5.42e-05	2020-04-06
Parker	6.0	0.0	0.0	0.0	4.336e-05	0.0	30.0	12.0	7.5	0.0002168	8.672e-05	5.42e-05	2020-04-07
Parker	6.0	0.0	0.0	0.0	4.336e-05	0.0	30.0	12.0	7.5	0.0002168	8.672e-05	5.42e-05	2020-04-08
Parker	9.0	0.0	0.0	0.0	6.504e-05	0.0	45.0	18.0	11.25	0.0003252	0.00013008	8.13e-05	2020-04-09
Parker	11.0	0.0	0.0	0.0	7.95e-05	0.0	55.0	22.0	13.75	0.0003975	0.000159	9.9375e-05	2020-04-10
Parker	13.0	0.0	0.0	0.0	9.395e-05	0.0	65.0	26.0	16.25	0.00046975	0.0001879	0.0001174375	2020-04-11
Parker	13.0	0.0	0.0	13.0	9.395e-05	0.0	65.0	26.0	16.25	0.00046975	0.0001879	0.0001174375	2020-04-12
Parker	14.0	0.0	0.0	14.0	0.00010118	0.0	70.0	28.0	17.5	0.0005059	0.00020236	0.000126475	2020-04-13
Parker	15.0	0.0	0.0	15.0	0.0001084	0.0	75.0	30.0	18.75	0.000542	0.0002168	0.0001355	2020-04-14
Parker	16.0	0.0	0.0	16.0	0.00011563	0.0	80.0	32.0	20.0	0.00057815	0.00023126	0.0001445375	2020-04-15
Parker	17.0	0.0	0.0	17.0	0.00012286	0.0	85.0	34.0	21.25	0.0006143	0.00024572	0.000153575	2020-04-16
Parker	20.0	0.0	0.0	20.0	0.00014454	0.0	100.0	40.0	25.0	0.0007227	0.00028908	0.000180675	2020-04-17
Parker	21.0	0.0	0.0	21.0	0.00015177	0.0	105.0	42.0	26.25	0.00075885	0.00030354	0.0001897125	2020-04-18
Parker	21.0	0.0	0.0	21.0	0.00015177	0.0	105.0	42.0	26.25	0.00075885	0.00030354	0.0001897125	2020-04-19
Parker	21.0	0.0	0.0	21.0	0.00015177	0.0	105.0	42.0	26.25	0.00075885	0.00030354	0.0001897125	2020-04-20
Parker	21.0	0.0	0.0	21.0	0.00015177	0.0	105.0	42.0	26.25	0.00075885	0.00030354	0.0001897125	2020-04-21
