Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-29	12.335	7.2e-07	12.335	7.2e-07	0.074	0.0	0.074	0.0
2020-03-01	12.335	7.2e-07	24.669	1.43e-06	0.074	0.0	0.148	1e-08
2020-03-02	12.335	7.2e-07	37.004	2.15e-06	0.074	0.0	0.222	1e-08
2020-03-03	24.669	1.43e-06	61.673	3.58e-06	0.148	1e-08	0.37	2e-08
2020-03-04	61.673	3.58e-06	123.346	7.16e-06	0.37	2e-08	0.74	4e-08
2020-03-05	98.677	5.73e-06	222.023	1.289e-05	0.592	3e-08	1.332	8e-08
2020-03-06	135.681	7.87e-06	357.704	2.076e-05	0.814	5e-08	2.146	1.2e-07
2020-03-07	185.019	1.074e-05	542.723	3.15e-05	1.11	6e-08	3.256	1.9e-07
2020-03-08	296.031	1.718e-05	838.754	4.868e-05	1.776	1e-07	5.033	2.9e-07
2020-03-09	444.046	2.577e-05	1282.801	7.445e-05	2.664	1.5e-07	7.697	4.5e-07
2020-03-10	616.731	3.579e-05	1899.532	0.00011024	3.7	2.1e-07	11.397	6.6e-07
2020-03-11	752.412	4.367e-05	2651.943	0.00015391	4.514	2.6e-07	15.912	9.2e-07
2020-03-12	851.089	4.939e-05	3503.032	0.0002033	5.107	3e-07	21.018	1.22e-06
2020-03-13	912.762	5.297e-05	4415.794	0.00025627	5.477	3.2e-07	26.495	1.54e-06
2020-03-14	962.1	5.584e-05	5377.895	0.00031211	5.773	3.4e-07	32.267	1.87e-06
2020-03-15	974.435	5.655e-05	6352.33	0.00036866	5.847	3.4e-07	38.114	2.21e-06
2020-03-16	986.77	5.727e-05	7339.099	0.00042592	5.921	3.4e-07	44.035	2.56e-06
2020-03-17	999.104	5.798e-05	8338.204	0.00048391	5.995	3.5e-07	50.029	2.9e-06
2020-03-18	986.77	5.727e-05	9324.973	0.00054117	5.921	3.4e-07	55.95	3.25e-06
2020-03-19	974.435	5.655e-05	10299.408	0.00059772	5.847	3.4e-07	61.796	3.59e-06
2020-03-20	962.1	5.584e-05	11261.509	0.00065356	5.773	3.4e-07	67.569	3.92e-06
2020-03-21	900.427	5.226e-05	12161.936	0.00070582	5.403	3.1e-07	72.972	4.23e-06
2020-03-22	875.758	5.082e-05	13037.694	0.00075664	5.255	3e-07	78.226	4.54e-06
2020-03-23	826.42	4.796e-05	13864.114	0.0008046	4.959	2.9e-07	83.185	4.83e-06
2020-03-24	715.408	4.152e-05	14579.522	0.00084612	4.292	2.5e-07	87.477	5.08e-06
2020-03-25	616.731	3.579e-05	15196.253	0.00088191	3.7	2.1e-07	91.178	5.29e-06
2020-03-26	530.389	3.078e-05	15726.641	0.00091269	3.182	1.8e-07	94.36	5.48e-06
2020-03-27	456.381	2.649e-05	16183.022	0.00093918	2.738	1.6e-07	97.098	5.64e-06
2020-03-28	382.373	2.219e-05	16565.395	0.00096137	2.294	1.3e-07	99.392	5.77e-06
2020-03-29	308.366	1.79e-05	16873.761	0.00097927	1.85	1.1e-07	101.243	5.88e-06
2020-03-30	246.692	1.432e-05	17120.453	0.00099358	1.48	9e-08	102.723	5.96e-06
2020-03-31	209.689	1.217e-05	17330.142	0.00100575	1.258	7e-08	103.981	6.03e-06
2020-04-01	185.019	1.074e-05	17515.161	0.00101649	1.11	6e-08	105.091	6.1e-06
2020-04-02	160.35	9.31e-06	17675.511	0.0010258	0.962	6e-08	106.053	6.15e-06
2020-04-03	135.681	7.87e-06	17811.192	0.00103367	0.814	5e-08	106.867	6.2e-06
2020-04-04	111.012	6.44e-06	17922.204	0.00104011	0.666	4e-08	107.533	6.24e-06
2020-04-05	86.342	5.01e-06	18008.546	0.00104512	0.518	3e-08	108.051	6.27e-06
2020-04-06	61.673	3.58e-06	18070.219	0.0010487	0.37	2e-08	108.421	6.29e-06
2020-04-07	49.338	2.86e-06	18119.558	0.00105157	0.296	2e-08	108.717	6.31e-06
2020-04-08	37.004	2.15e-06	18156.561	0.00105371	0.222	1e-08	108.939	6.32e-06
2020-04-09	24.669	1.43e-06	18181.231	0.00105515	0.148	1e-08	109.087	6.33e-06
2020-04-10	12.335	7.2e-07	18193.565	0.00105586	0.074	0.0	109.161	6.34e-06
2020-04-11	18193.565	0.00105586	36387.131	0.00211172	109.161	6.34e-06	218.323	1.267e-05
