Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-29	12.811	7.4e-07	12.811	7.4e-07	0.0	0.0	0.0	0.0
2020-03-01	12.811	7.4e-07	25.621	1.49e-06	0.0	0.0	0.0	0.0
2020-03-02	12.811	7.4e-07	38.432	2.23e-06	0.0	0.0	0.0	0.0
2020-03-03	25.621	1.49e-06	64.053	3.72e-06	0.0	0.0	0.0	0.0
2020-03-04	64.053	3.72e-06	128.106	7.43e-06	0.0	0.0	0.0	0.0
2020-03-05	102.485	5.95e-06	230.591	1.338e-05	0.0	0.0	0.0	0.0
2020-03-06	140.917	8.18e-06	371.508	2.156e-05	0.0	0.0	0.0	0.0
2020-03-07	192.159	1.115e-05	563.667	3.271e-05	0.0	0.0	0.0	0.0
2020-03-08	307.455	1.784e-05	871.121	5.056e-05	0.0	0.0	0.0	0.0
2020-03-09	461.182	2.676e-05	1332.303	7.732e-05	0.0	0.0	0.0	0.0
2020-03-10	640.53	3.717e-05	1972.834	0.00011449	0.077	0.0	0.077	0.0
2020-03-11	781.447	4.535e-05	2754.281	0.00015984	0.077	0.0	0.154	1e-08
2020-03-12	883.932	5.13e-05	3638.213	0.00021114	0.077	0.0	0.231	1e-08
2020-03-13	947.985	5.502e-05	4586.198	0.00026616	0.154	1e-08	0.384	2e-08
2020-03-14	999.228	5.799e-05	5585.426	0.00032415	0.384	2e-08	0.769	4e-08
2020-03-15	1012.038	5.873e-05	6597.464	0.00038288	0.615	4e-08	1.384	8e-08
2020-03-16	1024.849	5.948e-05	7622.312	0.00044236	0.846	5e-08	2.229	1.3e-07
2020-03-17	1037.659	6.022e-05	8659.972	0.00050258	1.153	7e-08	3.382	2e-07
2020-03-18	1024.849	5.948e-05	9684.82	0.00056206	1.845	1.1e-07	5.227	3e-07
2020-03-19	1012.038	5.873e-05	10696.859	0.00062079	2.767	1.6e-07	7.994	4.6e-07
2020-03-20	999.228	5.799e-05	11696.086	0.00067878	3.843	2.2e-07	11.837	6.9e-07
2020-03-21	935.174	5.427e-05	12631.26	0.00073305	4.689	2.7e-07	16.526	9.6e-07
2020-03-22	909.553	5.279e-05	13540.814	0.00078584	5.304	3.1e-07	21.829	1.27e-06
2020-03-23	858.311	4.981e-05	14399.125	0.00083565	5.688	3.3e-07	27.517	1.6e-06
2020-03-24	743.015	4.312e-05	15142.14	0.00087877	5.995	3.5e-07	33.513	1.94e-06
2020-03-25	640.53	3.717e-05	15782.67	0.00091595	6.072	3.5e-07	39.585	2.3e-06
2020-03-26	550.856	3.197e-05	16333.526	0.00094791	6.149	3.6e-07	45.734	2.65e-06
2020-03-27	473.993	2.751e-05	16807.519	0.00097542	6.226	3.6e-07	51.96	3.02e-06
2020-03-28	397.129	2.305e-05	17204.648	0.00099847	6.149	3.6e-07	58.109	3.37e-06
2020-03-29	320.265	1.859e-05	17524.913	0.00101706	6.072	3.5e-07	64.181	3.72e-06
2020-03-30	256.212	1.487e-05	17781.125	0.00103193	5.995	3.5e-07	70.177	4.07e-06
2020-03-31	217.78	1.264e-05	17998.906	0.00104456	5.611	3.3e-07	75.788	4.4e-06
2020-04-01	192.159	1.115e-05	18191.065	0.00105572	5.457	3.2e-07	81.245	4.72e-06
2020-04-02	166.538	9.67e-06	18357.603	0.00106538	5.15	3e-07	86.395	5.01e-06
2020-04-03	140.917	8.18e-06	18498.519	0.00107356	4.458	2.6e-07	90.853	5.27e-06
2020-04-04	115.295	6.69e-06	18613.815	0.00108025	3.843	2.2e-07	94.696	5.5e-06
2020-04-05	89.674	5.2e-06	18703.489	0.00108545	3.305	1.9e-07	98.001	5.69e-06
2020-04-06	64.053	3.72e-06	18767.542	0.00108917	2.844	1.7e-07	100.845	5.85e-06
2020-04-07	51.242	2.97e-06	18818.785	0.00109215	2.383	1.4e-07	103.228	5.99e-06
2020-04-08	38.432	2.23e-06	18857.216	0.00109438	1.922	1.1e-07	105.149	6.1e-06
2020-04-09	25.621	1.49e-06	18882.838	0.00109586	1.537	9e-08	106.687	6.19e-06
2020-04-10	12.811	7.4e-07	18895.648	0.00109661	1.307	8e-08	107.993	6.27e-06
2020-04-11	0.0	0.0	18895.648	0.00109661	1.153	7e-08	109.146	6.33e-06
2020-04-12	0.0	0.0	18895.648	0.00109661	0.999	6e-08	110.146	6.39e-06
2020-04-13	0.0	0.0	18895.648	0.00109661	0.846	5e-08	110.991	6.44e-06
2020-04-14	0.0	0.0	18895.648	0.00109661	0.692	4e-08	111.683	6.48e-06
2020-04-15	0.0	0.0	18895.648	0.00109661	0.538	3e-08	112.221	6.51e-06
2020-04-16	0.0	0.0	18895.648	0.00109661	0.384	2e-08	112.605	6.54e-06
2020-04-17	0.0	0.0	18895.648	0.00109661	0.307	2e-08	112.913	6.55e-06
2020-04-18	0.0	0.0	18895.648	0.00109661	0.231	1e-08	113.143	6.57e-06
2020-04-19	0.0	0.0	18895.648	0.00109661	0.154	1e-08	113.297	6.58e-06
2020-04-20	0.0	0.0	18895.648	0.00109661	0.077	0.0	113.374	6.58e-06
