Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily
Saline	4	0	0	0	3.294e-05	0.0	20	8	5	0.0001647	6.588e-05	4.1175e-05	3	0
Mississippi	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Newton	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Jackson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
White	1	0	0	0	1.27e-05	0.0	5	2	1.25	6.35e-05	2.54e-05	1.5875e-05	1	0
Dallas	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Perry	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Van Buren	3	0	0	0	0.00018069	0.0	15	6	3.75	0.00090345	0.00036138	0.0002258625	2	0
Calhoun	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Montgomery	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Pulaski	61	0	0	0	0.00015534	0.0	305	122	76.25	0.0007767	0.00031068	0.000194175	57	0
Phillips	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Jefferson	21	0	0	0	0.00030831	0.0	105	42	26.25	0.00154155	0.00061662	0.0003853875	12	0
Crittenden	1	0	0	0	2.069e-05	0.0	5	2	1.25	0.00010345	4.138e-05	2.58625e-05	0	0
Stone	1	0	0	0	8.028e-05	0.0	5	2	1.25	0.0004014	0.00016056	0.00010035	1	0
Cleburne	27	0	0	0	0.00108151	0.0	135	54	33.75	0.00540755	0.00216302	0.0013518875	24	0
Randolph	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Crawford	1	0	0	0	1.577e-05	0.0	5	2	1.25	7.885e-05	3.154e-05	1.97125e-05	1	0
Faulkner	10	0	0	0	8.012e-05	0.0	50	20	12.5	0.0004006	0.00016024	0.00010015	8	0
Independence	3	0	0	0	7.962e-05	0.0	15	6	3.75	0.0003981	0.00015924	9.9525e-05	2	0
Howard	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Columbia	1	0	0	0	4.249e-05	0.0	5	2	1.25	0.00021245	8.498e-05	5.31125e-05	0	0
Lee	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Garland	9	0	0	0	9.077e-05	0.0	45	18	11.25	0.00045385	0.00018154	0.0001134625	6	0
Lawrence	1	0	0	0	6.085e-05	0.0	5	2	1.25	0.00030425	0.0001217	7.60625e-05	1	0
Saint Francis	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Grant	3	0	0	0	0.00016494	0.0	15	6	3.75	0.0008247	0.00032988	0.000206175	2	0
Sevier	1	0	0	0	5.835e-05	0.0	5	2	1.25	0.00029175	0.0001167	7.29375e-05	0	0
Drew	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Union	1	0	0	0	2.556e-05	0.0	5	2	1.25	0.0001278	5.112e-05	3.195e-05	0	0
Unassigned	3	0	0	0	N/A	N/A	15	6	3.75	N/A	N/A	N/A	-118	0
Yell	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Marion	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Izard	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Little River	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Pike	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Lincoln	2	0	0	0	0.00014944	0.0	10	4	2.5	0.0007472	0.00029888	0.0001868	2	0
Ashley	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Pope	1	0	0	0	1.563e-05	0.0	5	2	1.25	7.815e-05	3.126e-05	1.95375e-05	0	0
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Hot Spring	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Benton	1	0	0	0	3.67e-06	0.0	5	2	1.25	1.835e-05	7.34e-06	4.5875e-06	0	0
Cross	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Greene	1	0	0	0	2.206e-05	0.0	5	2	1.25	0.0001103	4.412e-05	2.7575e-05	0	0
Washington	5	0	0	0	2.11e-05	0.0	25	10	6.25	0.0001055	4.22e-05	2.6375e-05	3	0
Searcy	2	0	0	0	0.00025132	0.0	10	4	2.5	0.0012566	0.00050264	0.00031415	1	0
Lafayette	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Franklin	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Boone	1	0	0	0	2.668e-05	0.0	5	2	1.25	0.0001334	5.336e-05	3.335e-05	0	0
Clay	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Poinsett	3	0	0	0	0.00012514	0.0	15	6	3.75	0.0006257	0.00025028	0.000156425	2	0
Ouachita	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Sharp	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Sebastian	1	0	0	0	7.83e-06	0.0	5	2	1.25	3.915e-05	1.566e-05	9.7875e-06	0	0
Scott	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Fulton	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Baxter	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Woodruff	1	0	0	0	0.00015408	0.0	5	2	1.25	0.0007704	0.00030816	0.0001926	0	0
Madison	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Lonoke	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Hempstead	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0
Clark	7	0	0	0	0.0003173	0.0	35	14	8.75	0.0015865	0.0006346	0.000396625	6	0
