Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Saline	4	0	0	0	7.353e-5	0	20	8	5	3.6765e-4	1.4706e-4	9.19125e-5	1	0	-50	0
Lyon	17	0	0	0	5.0889e-4	0	85	34	21.25	0.00254445	0.00101778	6.361125e-4	1	0	-75	0
Jackson	1	0	0	0	7.53e-5	0	5	2	1.25	3.765e-4	1.506e-4	9.4125e-5	0	0	100	0
Cherokee	5	0	0	0	2.4981e-4	0	25	10	6.25	0.00124905	4.9962e-4	3.122625e-4	1	0	0	0
Harvey	2	0	0	0	5.846e-5	0	10	4	2.5	2.923e-4	1.1692e-4	7.3075e-5	0	0	100	0
Finney	4	0	0	0	1.0926e-4	0	20	8	5	5.463e-4	2.1852e-4	1.36575e-4	1	0	-50	0
Douglas	31	0	0	0	2.5528e-4	0	155	62	38.75	0.0012764	5.1056e-4	3.191e-4	0	0	100	0
Montgomery	6	0	0	0	1.868e-4	0	30	12	7.5	9.34e-4	3.736e-4	2.335e-4	0	0	100	0
Woodson	3	0	0	0	9.4251e-4	0	15	6	3.75	0.00471255	0.00188502	0.0011781375	0	0	100	0
Jefferson	2	0	0	0	1.054e-4	0	10	4	2.5	5.27e-4	2.108e-4	1.3175e-4	1	0	100	0
Butler	7	0	0	0	1.0485e-4	0	35	14	8.75	5.2425e-4	2.097e-4	1.310625e-4	0	0	-100	0
Shawnee	26	2	0	0	1.4648e-4	1.127e-5	666.666666667	307.692307692	200	0.00375666666667	0.00173384615385	0.001127	6	0	200	0
Bourbon	3	0	0	0	2.0474e-4	0	15	6	3.75	0.0010237	4.0948e-4	2.55925e-4	0	0	100	0
Crawford	4	1	0	0	1.0251e-4	2.563e-5	333.333333333	153.846153846	100	0.00854333333333	0.00394307692308	0.002563	-1	0	100	0
McPherson	6	0	0	0	2.1025e-4	0	30	12	7.5	0.00105125	4.205e-4	2.628125e-4	1	0	100	0
Riley	11	0	0	0	1.4925e-4	0	55	22	13.75	7.4625e-4	2.985e-4	1.865625e-4	5	0	400	0
Chautauqua	2	0	0	0	6.0441e-4	0	10	4	2.5	0.00302205	0.00120882	7.555125e-4	1	0	100	0
Labette	1	0	0	0	5.009e-5	0	5	2	1.25	2.5045e-4	1.0018e-4	6.26125e-5	0	0	100	0
Linn	5	0	0	0	5.1282e-4	0	25	10	6.25	0.0025641	0.00102564	6.41025e-4	-1	0	-200	0
Gove	1	0	0	0	3.8285e-4	0	5	2	1.25	0.00191425	7.657e-4	4.785625e-4	0	0	100	0
Ford	1	0	0	0	2.951e-5	0	5	2	1.25	1.4755e-4	5.902e-5	3.68875e-5	1	0	100	0
Atchison	1	0	0	0	6.176e-5	0	5	2	1.25	3.088e-4	1.2352e-4	7.72e-5	0	0	100	0
Pratt	1	0	0	0	1.0663e-4	0	5	2	1.25	5.3315e-4	2.1326e-4	1.332875e-4	0	0	100	0
