Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
New York	3153.486	75161.568	193463.568	380.521	9069.508	17524.508	0.0019362	0.04614817	0.11878397	0.00023363	0.00556855	0.01075981
Wayne	0.258	14.922	62.922	380.521	9069.508	9069.508	2.86e-06	0.00016568	0.00069864	0.00422501	0.1007007	0.1007007
Fulton	1.01	24.075	48.075	380.521	9069.508	9069.508	1.885e-05	0.00044924	0.00089707	0.00710046	0.16923566	0.16923566
Seneca	0.0	0.0	18.0	380.521	9069.508	9069.508	0.0	0.0	0.00052478	0.01109391	0.26441714	0.26441714
Lewis	0.084	2.005	9.005	380.521	9069.508	9069.508	3.18e-06	7.581e-05	0.00034049	0.01438806	0.34293145	0.34293145
Montgomery	1.49	35.51	67.51	0.0	0.0	1.0	3.013e-05	0.00071803	0.00136508	0.0	0.0	2.022e-05
Schenectady	8.478	186.448	423.448	0.339	5.15	13.15	5.457e-05	0.00120018	0.00272577	2.18e-06	3.315e-05	8.465e-05
Kings	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Hamilton	0.18	3.608	6.608	0.339	5.15	5.15	4.06e-05	0.00081371	0.0014903	7.645e-05	0.00116148	0.00116148
Tioga	2.189	43.774	68.774	0.339	5.15	5.15	4.508e-05	0.00090144	0.00141627	6.98e-06	0.00010605	0.00010605
Washington	4.062	68.585	110.585	0.631	15.045	17.045	6.638e-05	0.00112072	0.00180703	1.031e-05	0.00024585	0.00027853
Richmond	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Rockland	123.954	4050.915	12524.915	11.857	282.604	580.604	0.00038058	0.01243776	0.03845596	3.641e-05	0.0008677	0.00178266
Chenango	0.07	22.86	93.86	11.857	282.604	282.604	1.47e-06	0.0004809	0.0019745	0.00024943	0.00594505	0.00594505
Cayuga	3.744	72.357	108.357	0.0	0.0	1.0	4.853e-05	0.00093794	0.00140459	0.0	0.0	1.296e-05
Erie	26.87	899.505	2711.505	2.946	70.217	171.217	2.922e-05	0.00097802	0.00294819	3.2e-06	7.635e-05	0.00018616
Ulster	38.245	805.512	1550.512	0.0	0.0	13.0	0.00021414	0.00451017	0.00868153	0.0	0.0	7.279e-05
Bronx	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Jefferson	0.572	25.969	72.969	0.0	0.0	0.0	5.12e-06	0.00023237	0.00065294	0.0	0.0	0.0
Broome	5.279	123.446	276.446	0.388	6.883	14.883	2.754e-05	0.00064409	0.00144238	2.02e-06	3.591e-05	7.765e-05
Nassau	828.966	19757.94	46472.94	60.702	1446.797	2503.797	0.00061028	0.01454562	0.03421296	4.469e-05	0.00106512	0.00184327
Monroe	21.21	532.281	1416.281	2.177	51.892	107.892	2.857e-05	0.0007169	0.00190752	2.93e-06	6.989e-05	0.00014531
Chautauqua	0.018	7.807	31.807	0.0	0.0	3.0	1.4e-07	6.102e-05	0.00024861	0.0	0.0	2.345e-05
Chemung	0.068	22.174	91.174	0.0	0.0	1.0	8.1e-07	0.00026318	0.00108213	0.0	0.0	1.187e-05
Niagara	6.47	154.207	383.207	0.0	0.0	9.0	3.075e-05	0.00073281	0.00182104	0.0	0.0	4.277e-05
Delaware	0.566	18.863	64.863	0.0	0.0	3.0	1.271e-05	0.00042363	0.00145671	0.0	0.0	6.737e-05
Livingston	0.923	22.0	56.0	0.0	0.0	3.0	1.46e-05	0.00034795	0.0008857	0.0	0.0	4.745e-05
Steuben	7.551	166.068	317.068	0.0	0.0	16.0	7.882e-05	0.00173356	0.00330983	0.0	0.0	0.00016702
Saint Lawrence	1.146	46.184	138.184	0.0	0.0	0.0	1.061e-05	0.00042744	0.00127892	0.0	0.0	0.0
Columbia	0.055	24.631	124.631	0.17	8.154	18.154	9.2e-07	0.00041109	0.0020801	2.84e-06	0.00013609	0.00030299
Madison	0.04	19.305	129.305	0.095	2.275	5.275	5.7e-07	0.00027269	0.00182647	1.34e-06	3.214e-05	7.451e-05
Ontario	5.746	101.945	163.945	0.095	2.275	2.275	5.23e-05	0.00092792	0.00149225	8.6e-07	2.071e-05	2.071e-05
Dutchess	59.499	1517.202	3565.202	0.612	12.899	30.899	0.00020257	0.00516551	0.01213818	2.08e-06	4.392e-05	0.0001052
Schuyler	0.253	6.018	14.018	0.612	12.899	12.899	1.412e-05	0.00033598	0.0007826	3.417e-05	0.00072013	0.00072013
Herkimer	1.459	34.774	74.774	0.0	0.0	3.0	2.36e-05	0.00056239	0.00120929	0.0	0.0	4.852e-05
Cortland	0.469	11.168	34.168	0.0	0.0	0.0	9.81e-06	0.00023353	0.00071447	0.0	0.0	0.0
Unassigned	53.028	1263.898	1370.898	224.406	4164.73	4204.73	N/A	N/A	N/A	N/A	N/A	N/A
Essex	0.303	7.221	19.221	224.406	4164.73	4164.73	8.12e-06	0.00019359	0.00051531	0.00601625	0.11165496	0.11165496
Wyoming	0.036	11.842	53.842	1.263	30.094	33.094	9e-07	0.00029542	0.0013432	3.151e-05	0.00075075	0.0008256
Saratoga	5.14	115.39	342.39	0.0	0.0	4.0	2.233e-05	0.00050134	0.0014876	0.0	0.0	1.738e-05
Putnam	16.44	412.559	1046.559	0.0	0.0	7.0	0.00016624	0.00417181	0.01058285	0.0	0.0	7.078e-05
Onondaga	11.422	272.241	835.241	0.918	17.028	29.028	2.473e-05	0.00058951	0.00180863	1.99e-06	3.687e-05	6.286e-05
Franklin	0.168	4.014	17.014	0.918	17.028	17.028	3.34e-06	7.981e-05	0.0003383	1.825e-05	0.00033858	0.00033858
Tompkins	0.0	7.802	125.802	0.0	14.199	14.199	0.0	7.59e-05	0.00122384	0.0	0.00013813	0.00013813
Greene	26.269	226.822	299.822	0.918	17.028	17.028	0.00055314	0.0047761	0.00631324	1.933e-05	0.00035855	0.00035855
Orleans	0.295	17.068	50.068	0.918	17.028	17.028	7.26e-06	0.00042027	0.00123284	2.26e-05	0.00041928	0.00041928
Albany	43.082	727.461	1275.461	7.222	67.533	87.533	0.00014028	0.00236868	0.00415301	2.352e-05	0.00021989	0.00028502
Cattaraugus	1.473	35.107	67.107	7.222	67.533	67.533	1.917e-05	0.00045688	0.00087333	9.399e-05	0.00087888	0.00087888
Yates	0.0	0.0	6.0	7.222	67.533	67.533	0.0	0.0	0.00024154	0.00029073	0.00271861	0.00271861
Otsego	1.31	31.805	75.805	0.631	15.045	18.045	2.193e-05	0.00053231	0.00126872	1.056e-05	0.0002518	0.00030201
Allegany	0.968	23.071	51.071	0.0	0.0	1.0	2.085e-05	0.0004969	0.00109996	0.0	0.0	2.154e-05
Warren	3.68	75.683	152.683	0.0	0.0	0.0	5.726e-05	0.00117767	0.00237583	0.0	0.0	0.0
Queens	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Westchester	571.619	13106.121	34053.121	39.776	892.94	1532.94	0.00059075	0.01354481	0.03519295	4.111e-05	0.00092283	0.00158425
Sullivan	8.955	256.854	680.854	0.19	4.779	14.779	0.00011861	0.00340213	0.00901817	2.52e-06	6.33e-05	0.00019575
Clinton	0.027	10.793	55.793	0.0	0.0	3.0	3.3e-07	0.00013375	0.00069141	0.0	0.0	3.718e-05
Suffolk	729.851	17713.964	41236.964	35.548	798.034	1451.034	0.00049278	0.01196006	0.02784225	2.4e-05	0.00053881	0.0009797
Schoharie	0.171	4.081	24.081	35.548	798.034	798.034	5.5e-06	0.00013123	0.00077438	0.00114313	0.02566273	0.02566273
