Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Andorra	1	0	1	N/A	1.299e-5	0	5	2	1.25	6.495e-5	2.598e-5	1.62375e-5	NA	NA	2020-03-15
Andorra	2	0	1	N/A	2.597e-5	0	10	4	2.5	1.2985e-4	5.194e-5	3.24625e-5	1	0	NA	NA	2020-03-16
Andorra	39	0	1	N/A	5.0645e-4	0	195	78	48.75	0.00253225	0.0010129	6.330625e-4	37	0	3600	100	NA	NA	2020-03-17
Andorra	39	0	1	N/A	5.0645e-4	0	195	78	48.75	0.00253225	0.0010129	6.330625e-4	0	0	-100	100	NA	NA	2020-03-18
Andorra	53	0	1	N/A	6.8826e-4	0	265	106	66.25	0.0034413	0.00137652	8.60325e-4	14	0	100	100	NA	NA	2020-03-19
Andorra	75	0	1	N/A	9.7395e-4	0	375	150	93.75	0.00486975	0.0019479	0.0012174375	22	0	57.1	100	NA	NA	2020-03-20
Andorra	88	0	1	N/A	0.00114277	0	440	176	110	0.00571385	0.00228554	0.0014284625	13	0	-40.9	100	NA	NA	2020-03-21
Andorra	113	1	1	111	0.00146742	1.299e-5	333.333333333	153.846153846	100	0.00433	0.00199846153846	0.001299	25	1	92.3	100	NA	NA	2020-03-22
Andorra	133	1	1	131	0.00172714	1.299e-5	333.333333333	153.846153846	100	0.00433	0.00199846153846	0.001299	20	0	-20	-100	NA	NA	2020-03-23
Andorra	164	1	1	162	0.0021297	1.299e-5	333.333333333	153.846153846	100	0.00433	0.00199846153846	0.001299	31	0	55	100	NA	NA	2020-03-24
Andorra	188	1	1	186	0.00244137	1.299e-5	333.333333333	153.846153846	100	0.00433	0.00199846153846	0.001299	24	0	-22.6	100	NA	NA	2020-03-25
Andorra	224	3	1	220	0.00290886	3.896e-5	1000	461.538461538	300	0.0129866666667	0.00599384615385	0.003896	36	2	50	100	NA	NA	2020-03-26
Andorra	267	3	1	263	0.00346726	3.896e-5	1000	461.538461538	300	0.0129866666667	0.00599384615385	0.003896	43	0	19.4	-100	NA	NA	2020-03-27
Andorra	308	3	1	304	0.00399969	3.896e-5	1000	461.538461538	300	0.0129866666667	0.00599384615385	0.003896	41	0	-4.7	100	NA	NA	2020-03-28
Andorra	334	6	1	327	0.00433732	7.792e-5	2000	923.076923077	600	0.0259733333333	0.0119876923077	0.007792	26	3	-36.6	100	NA	NA	2020-03-29
Andorra	370	8	10	352	0.00480482	1.0389e-4	2666.66666667	1230.76923077	800	0.03463	0.0159830769231	0.010389	36	2	38.5	-33.3	NA	NA	2020-03-30
Andorra	376	12	10	354	0.00488274	1.5583e-4	4000	1846.15384615	1200	0.0519433333333	0.0239738461538	0.015583	6	4	-83.3	100	NA	NA	2020-03-31
Andorra	390	14	10	366	0.00506454	1.818e-4	4666.66666667	2153.84615385	1400	0.0606	0.0279692307692	0.01818	14	2	133.3	-50	NA	NA	2020-04-01
Andorra	428	15	10	403	0.00555801	1.9479e-4	5000	2307.69230769	1500	0.06493	0.0299676923077	0.019479	38	1	171.4	-50	NA	NA	2020-04-02
Andorra	439	16	16	407	0.00570085	2.0778e-4	5333.33333333	2461.53846154	1600	0.06926	0.0319661538462	0.020778	11	1	-71.1	0	NA	NA	2020-04-03
Andorra	466.0	17.0	21.0	428.0	0.00605148	0.00022076	5666.66666667	2615.38461538	1700.0	0.0735866666667	0.0339630769231	0.022076	2020-04-04
Andorra	501.0	18.0	26.0	457.0	0.00650599	0.00023375	6000.0	2769.23076923	1800.0	0.0779166666667	0.0359615384615	0.023375	2020-04-05
