Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Haryana	29755.0	382.0	22953.0	6420.0	N/A	N/A	N/A	N/A	127333.333333	58769.2307692	38200.0	N/A	N/A	N/A
Unknown	163.0	0.0	0.0	163.0	N/A	N/A	N/A	N/A	815.0	326.0	203.75	N/A	N/A	N/A
Punjab	12216.0	282.0	8096.0	3838.0	N/A	N/A	N/A	N/A	94000.0	43384.6153846	28200.0	N/A	N/A	N/A
Goa	4540.0	29.0	2865.0	1646.0	N/A	N/A	N/A	N/A	9666.66666667	4461.53846154	2900.0	N/A	N/A	N/A
Chhattisgarh	6731.0	36.0	4567.0	2128.0	N/A	N/A	N/A	N/A	12000.0	5538.46153846	3600.0	N/A	N/A	N/A
Ladakh	1246.0	2.0	1035.0	209.0	N/A	N/A	N/A	N/A	666.666666667	307.692307692	200.0	N/A	N/A	N/A
Kerala	16995.0	54.0	7562.0	9379.0	N/A	N/A	N/A	N/A	18000.0	8307.69230769	5400.0	N/A	N/A	N/A
Bihar	33926.0	220.0	22343.0	11363.0	N/A	N/A	N/A	N/A	73333.3333333	33846.1538462	22000.0	N/A	N/A	N/A
Tamil Nadu	199749.0	3320.0	143297.0	53132.0	N/A	N/A	N/A	N/A	1106666.66667	510769.230769	332000.0	N/A	N/A	N/A
Chandigarh	823.0	13.0	535.0	275.0	N/A	N/A	N/A	N/A	4333.33333333	2000.0	1300.0	N/A	N/A	N/A
Jammu and Kashmir	16782.0	296.0	9217.0	7269.0	N/A	N/A	N/A	N/A	98666.6666667	45538.4615385	29600.0	N/A	N/A	N/A
Jharkhand	7493.0	70.0	3307.0	4116.0	N/A	N/A	N/A	N/A	23333.3333333	10769.2307692	7000.0	N/A	N/A	N/A
Meghalaya	588.0	5.0	87.0	496.0	N/A	N/A	N/A	N/A	1666.66666667	769.230769231	500.0	N/A	N/A	N/A
Delhi	128389.0	3777.0	110931.0	13681.0	N/A	N/A	N/A	N/A	1259000.0	581076.923077	377700.0	N/A	N/A	N/A
Assam	29921.0	76.0	21761.0	8084.0	N/A	N/A	N/A	N/A	25333.3333333	11692.3076923	7600.0	N/A	N/A	N/A
Madhya Pradesh	26210.0	791.0	17866.0	7553.0	N/A	N/A	N/A	N/A	263666.666667	121692.307692	79100.0	N/A	N/A	N/A
Manipur	2146.0	0.0	1491.0	655.0	N/A	N/A	N/A	N/A	10730.0	4292.0	2682.5	N/A	N/A	N/A
Rajasthan	34178.0	602.0	24547.0	9029.0	N/A	N/A	N/A	N/A	200666.666667	92615.3846154	60200.0	N/A	N/A	N/A
Sikkim	477.0	0.0	142.0	335.0	N/A	N/A	N/A	N/A	2385.0	954.0	596.25	N/A	N/A	N/A
West Bengal	53973.0	1290.0	33529.0	19154.0	N/A	N/A	N/A	N/A	430000.0	198461.538462	129000.0	N/A	N/A	N/A
Tripura	3759.0	11.0	2131.0	1617.0	N/A	N/A	N/A	N/A	3666.66666667	1692.30769231	1100.0	N/A	N/A	N/A
Uttarakhand	5445.0	60.0	3399.0	1986.0	N/A	N/A	N/A	N/A	20000.0	9230.76923077	6000.0	N/A	N/A	N/A
Andhra Pradesh	80858.0	933.0	39935.0	39990.0	N/A	N/A	N/A	N/A	311000.0	143538.461538	93300.0	N/A	N/A	N/A
Himachal Pradesh	1954.0	11.0	1145.0	798.0	N/A	N/A	N/A	N/A	3666.66666667	1692.30769231	1100.0	N/A	N/A	N/A
Nagaland	1239.0	1.0	537.0	701.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Gujarat	53545.0	2278.0	38849.0	12418.0	N/A	N/A	N/A	N/A	759333.333333	350461.538462	227800.0	N/A	N/A	N/A
Arunachal Pradesh	1056.0	3.0	392.0	661.0	N/A	N/A	N/A	N/A	1000.0	461.538461538	300.0	N/A	N/A	N/A
Maharashtra	357117.0	13132.0	199967.0	144018.0	N/A	N/A	N/A	N/A	4377333.33333	2020307.69231	1313200.0	N/A	N/A	N/A
Dadra and Nagar Haveli and Daman and Diu	815.0	2.0	512.0	301.0	N/A	N/A	N/A	N/A	666.666666667	307.692307692	200.0	N/A	N/A	N/A
Telangana	52466.0	455.0	40334.0	11677.0	N/A	N/A	N/A	N/A	151666.666667	70000.0	45500.0	N/A	N/A	N/A
Puducherry	2515.0	35.0	1483.0	997.0	N/A	N/A	N/A	N/A	11666.6666667	5384.61538462	3500.0	N/A	N/A	N/A
Karnataka	85870.0	1724.0	31347.0	52799.0	N/A	N/A	N/A	N/A	574666.666667	265230.769231	172400.0	N/A	N/A	N/A
Mizoram	361.0	0.0	183.0	178.0	N/A	N/A	N/A	N/A	1805.0	722.0	451.25	N/A	N/A	N/A
Odisha	22693.0	120.0	15201.0	7372.0	N/A	N/A	N/A	N/A	40000.0	18461.5384615	12000.0	N/A	N/A	N/A
Uttar Pradesh	60771.0	1348.0	37712.0	21711.0	N/A	N/A	N/A	N/A	449333.333333	207384.615385	134800.0	N/A	N/A	N/A
Andaman and Nicobar Islands	259.0	0.0	174.0	85.0	N/A	N/A	N/A	N/A	1295.0	518.0	323.75	N/A	N/A	N/A
