Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Santander	3289.0	79.0	1169.0	2041.0	N/A	N/A	N/A	N/A	26333.3333333	12153.8461538	7900.0	N/A	N/A	N/A
Caqueta	816.0	16.0	128.0	672.0	N/A	N/A	N/A	N/A	5333.33333333	2461.53846154	1600.0	N/A	N/A	N/A
Bolivar	17621.0	571.0	12690.0	4360.0	N/A	N/A	N/A	N/A	190333.333333	87846.1538462	57100.0	N/A	N/A	N/A
Quindio	303.0	8.0	203.0	92.0	N/A	N/A	N/A	N/A	2666.66666667	1230.76923077	800.0	N/A	N/A	N/A
Guaviare	85.0	0.0	48.0	37.0	N/A	N/A	N/A	N/A	425.0	170.0	106.25	N/A	N/A	N/A
Cundinamarca	7720.0	198.0	4076.0	3446.0	N/A	N/A	N/A	N/A	66000.0	30461.5384615	19800.0	N/A	N/A	N/A
Cordoba	5032.0	600.0	1595.0	2837.0	N/A	N/A	N/A	N/A	200000.0	92307.6923077	60000.0	N/A	N/A	N/A
Cauca	1746.0	57.0	736.0	953.0	N/A	N/A	N/A	N/A	19000.0	8769.23076923	5700.0	N/A	N/A	N/A
Vichada	2.0	0.0	1.0	1.0	N/A	N/A	N/A	N/A	10.0	4.0	2.5	N/A	N/A	N/A
Tolima	2286.0	47.0	1345.0	894.0	N/A	N/A	N/A	N/A	15666.6666667	7230.76923077	4700.0	N/A	N/A	N/A
La Guajira	2020.0	112.0	1008.0	900.0	N/A	N/A	N/A	N/A	37333.3333333	17230.7692308	11200.0	N/A	N/A	N/A
Meta	2469.0	30.0	1669.0	770.0	N/A	N/A	N/A	N/A	10000.0	4615.38461538	3000.0	N/A	N/A	N/A
Unknown	0.0	0.0	0.0	0.0	N/A	N/A	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Arauca	200.0	1.0	133.0	66.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Sucre	5742.0	356.0	2722.0	2664.0	N/A	N/A	N/A	N/A	118666.666667	54769.2307692	35600.0	N/A	N/A	N/A
Amazonas	2508.0	102.0	2315.0	91.0	N/A	N/A	N/A	N/A	34000.0	15692.3076923	10200.0	N/A	N/A	N/A
Caldas	793.0	10.0	283.0	500.0	N/A	N/A	N/A	N/A	3333.33333333	1538.46153846	1000.0	N/A	N/A	N/A
Atlantico	50732.0	2475.0	35585.0	12672.0	N/A	N/A	N/A	N/A	825000.0	380769.230769	247500.0	N/A	N/A	N/A
Capital District	95199.0	2517.0	42179.0	50503.0	N/A	N/A	N/A	N/A	839000.0	387230.769231	251700.0	N/A	N/A	N/A
Huila	778.0	20.0	413.0	345.0	N/A	N/A	N/A	N/A	6666.66666667	3076.92307692	2000.0	N/A	N/A	N/A
Putumayo	777.0	28.0	73.0	676.0	N/A	N/A	N/A	N/A	9333.33333333	4307.69230769	2800.0	N/A	N/A	N/A
Vaupes	61.0	1.0	51.0	9.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Valle del Cauca	23114.0	918.0	13019.0	9177.0	N/A	N/A	N/A	N/A	306000.0	141230.769231	91800.0	N/A	N/A	N/A
Magdalena	5806.0	338.0	3154.0	2314.0	N/A	N/A	N/A	N/A	112666.666667	52000.0	33800.0	N/A	N/A	N/A
Norte de Santander	2031.0	87.0	514.0	1430.0	N/A	N/A	N/A	N/A	29000.0	13384.6153846	8700.0	N/A	N/A	N/A
Risaralda	1511.0	26.0	689.0	796.0	N/A	N/A	N/A	N/A	8666.66666667	4000.0	2600.0	N/A	N/A	N/A
Boyaca	929.0	27.0	457.0	445.0	N/A	N/A	N/A	N/A	9000.0	4153.84615385	2700.0	N/A	N/A	N/A
Antioquia	28845.0	429.0	8721.0	19695.0	N/A	N/A	N/A	N/A	143000.0	66000.0	42900.0	N/A	N/A	N/A
San Andres y Providencia	38.0	0.0	29.0	9.0	N/A	N/A	N/A	N/A	190.0	76.0	47.5	N/A	N/A	N/A
Guainia	14.0	1.0	13.0	0.0	N/A	N/A	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Narino	7494.0	235.0	4118.0	3141.0	N/A	N/A	N/A	N/A	78333.3333333	36153.8461538	23500.0	N/A	N/A	N/A
Casanare	277.0	4.0	113.0	160.0	N/A	N/A	N/A	N/A	1333.33333333	615.384615385	400.0	N/A	N/A	N/A
Cesar	2886.0	61.0	1482.0	1343.0	N/A	N/A	N/A	N/A	20333.3333333	9384.61538462	6100.0	N/A	N/A	N/A
Choco	2931.0	100.0	2046.0	785.0	N/A	N/A	N/A	N/A	33333.3333333	15384.6153846	10000.0	N/A	N/A	N/A
