Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Alachua	45	0	0	0	1.6669e-4	0	225	90	56.25	8.3345e-4	3.3338e-4	2.083625e-4	8	0	700	0
Osceola	35	0	0	0	9.511e-5	0	175	70	43.75	4.7555e-4	1.9022e-4	1.188875e-4	9	0	800	0
Okaloosa	16	0	0	0	7.719e-5	0	80	32	20	3.8595e-4	1.5438e-4	9.64875e-5	2	0	100	0
Jackson	1	0	0	0	2.07e-5	0	5	2	1.25	1.035e-4	4.14e-5	2.5875e-5	0	0	100	0
Seminole	29	0	0	0	6.199e-5	0	145	58	36.25	3.0995e-4	1.2398e-4	7.74875e-5	6	0	500	0
Gulf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Lake	18	0	0	0	5.049e-5	0	90	36	22.5	2.5245e-4	1.0098e-4	6.31125e-5	4	0	-20	0
Volusia	20	0	0	0	3.653e-5	0	100	40	25	1.8265e-4	7.306e-5	4.56625e-5	2	0	0	0
Duval	56	3	0	0	5.894e-5	3.16e-6	1000	461.538461538	300	0.00105333333333	4.86153846154e-4	3.16e-4	6	2	100	0
Sumter	13	0	0	0	1.0097e-4	0	65	26	16.25	5.0485e-4	2.0194e-4	1.262125e-4	3	0	50	0
Calhoun	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Liberty	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Hillsborough	106	0	0	0	7.377e-5	0	530	212	132.5	3.6885e-4	1.4754e-4	9.22125e-5	15	0	-6.2	0
Orange	77	2	0	0	5.577e-5	1.45e-6	666.666666667	307.692307692	200	4.83333333333e-4	2.23076923077e-4	1.45e-4	27	0	1250	0
Brevard	11	0	0	0	1.843e-5	0	55	22	13.75	9.215e-5	3.686e-5	2.30375e-5	2	0	0	0
Miami-Dade	400	0	0	0	1.4484e-4	0	2000	800	500	7.242e-4	2.8968e-4	1.8105e-4	62	0	3.3	0
Santa Rosa	7	1	0	0	3.903e-5	5.58e-6	333.333333333	153.846153846	100	0.0018600000000000001	8.58461538462e-4	5.58e-4	3	0	100	0
Flagler	5	0	0	0	4.462e-5	0	25	10	6.25	2.231e-4	8.924e-5	5.5775e-5	1	0	0	0
Desoto	1	0	0	0	2.667e-5	0	5	2	1.25	1.3335e-4	5.334e-5	3.33375e-5	0	0	100	0
Pasco	17	0	0	0	3.15e-5	0	85	34	21.25	1.575e-4	6.3e-5	3.9375e-5	2	-1	100	0
Indian River	12	0	0	0	7.623e-5	0	60	24	15	3.8115e-4	1.5246e-4	9.52875e-5	1	0	0	0
Levy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Columbia	3	0	0	0	4.255e-5	0	15	6	3.75	2.1275e-4	8.51e-5	5.31875e-5	0	0	-100	0
Lee	42	3	0	0	5.566e-5	3.98e-6	1000	461.538461538	300	0.00132666666667	6.12307692308e-4	3.98e-4	10	1	400	0
Walton	12	0	0	0	1.6813e-4	0	60	24	15	8.4065e-4	3.3626e-4	2.101625e-4	2	0	100	0
Citrus	9	0	0	0	6.084e-5	0	45	18	11.25	3.042e-4	1.2168e-4	7.605e-5	0	0	100	0
Martin	4	0	0	0	2.486e-5	0	20	8	5	1.243e-4	4.972e-5	3.1075e-5	0	0	100	0
Okeechobee	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Manatee	22	1	0	0	5.572e-5	2.53e-6	333.333333333	153.846153846	100	8.43333333333e-4	3.89230769231e-4	2.53e-4	6	0	500	0
Union	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Hernando	8	0	0	0	4.191e-5	0	40	16	10	2.0955e-4	8.382e-5	5.23875e-5	3	0	100	0
Hamilton	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0
Nassau	1	0	0	0	1.165e-5	0	5	2	1.25	5.825e-5	2.33e-5	1.45625e-5	0	0	100	0
Broward	355	3	0	0	1.8193e-4	1.54e-6	1000	461.538461538	300	5.13333333333e-4	2.36923076923e-4	1.54e-4	44	0	-8.3	0
