Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Nez Perce	9	2	0	0	2.2273e-4	4.95e-5	666.666666667	307.692307692	200	0.0165	0.00761538461538	0.00495	0	0	-100	-100
Jefferson	3	0	0	0	1.0191e-4	0	15	6	3.75	5.0955e-4	2.0382e-4	1.273875e-4	1	0	100	100
Ada	195	3	0	0	4.1492e-4	6.38e-6	1000	461.538461538	300	0.00212666666667	9.81538461538e-4	6.38e-4	0	0	-100	-100
Valley	2	0	0	0	1.8114e-4	0	10	4	2.5	9.057e-4	3.6228e-4	2.26425e-4	0	0	-100	100
Teton	2	0	0	0	1.7182e-4	0	10	4	2.5	8.591e-4	3.4364e-4	2.14775e-4	0	0	100	100
Idaho	2	0	0	0	1.2112e-4	0	10	4	2.5	6.056e-4	2.4224e-4	1.514e-4	1	0	100	100
Bingham	2	0	0	0	4.326e-5	0	10	4	2.5	2.163e-4	8.652e-5	5.4075e-5	0	0	-100	100
Owyhee	1	0	0	0	8.552e-5	0	5	2	1.25	4.276e-4	1.7104e-4	1.069e-4	0	0	100	100
Custer	2	0	0	0	4.6729e-4	0	10	4	2.5	0.00233645	9.3458e-4	5.841125e-4	1	0	100	100
Fremont	1	0	0	0	7.594e-5	0	5	2	1.25	3.797e-4	1.5188e-4	9.4925e-5	0	0	100	100
Canyon	53	1	0	0	2.3714e-4	4.47e-6	333.333333333	153.846153846	100	0.00149	6.87692307692e-4	4.47e-4	5	0	-37.5	100
Bonneville	2	0	0	0	1.712e-5	0	10	4	2.5	8.56e-5	3.424e-5	2.14e-5	0	0	100	100
Twin Falls	7	0	0	0	8.132e-5	0	35	14	8.75	4.066e-4	1.6264e-4	1.0165e-4	2	0	0	100
Gem	5	0	0	0	2.8354e-4	0	25	10	6.25	0.0014177	5.6708e-4	3.54425e-4	1	0	0	100
Lincoln	3	0	0	0	5.597e-4	0	15	6	3.75	0.0027985	0.0011194	6.99625e-4	1	0	0	100
Bannock	4	0	0	0	4.59e-5	0	20	8	5	2.295e-4	9.18e-5	5.7375e-5	0	0	-100	100
Latah	1	0	0	0	2.492e-5	0	5	2	1.25	1.246e-4	4.984e-5	3.115e-5	NA	NA	100	100
Madison	4	0	0	0	1.0177e-4	0	20	8	5	5.0885e-4	2.0354e-4	1.272125e-4	-1	0	-133.3	100
Kootenai	30	0	0	0	1.8575e-4	0	150	60	37.5	9.2875e-4	3.715e-4	2.321875e-4	1	0	-66.7	100
Minidoka	1	0	0	0	4.802e-5	0	5	2	1.25	2.401e-4	9.604e-5	6.0025e-5	0	0	-100	100
Camas	1	0	0	0	8.8731e-4	0	5	2	1.25	0.00443655	0.00177462	0.0011091375	0	0	-100	100
Elmore	3	0	0	0	1.1006e-4	0	15	6	3.75	5.503e-4	2.2012e-4	1.37575e-4	2	0	100	100
Payette	1	0	0	0	4.246e-5	0	5	2	1.25	2.123e-4	8.492e-5	5.3075e-5	0	0	100	100
Blaine	228	2	0	0	0.01008805	8.849e-5	666.666666667	307.692307692	200	0.0294966666667	0.0136138461538	0.008849	36	0	-41.9	100
Bonner	1	0	0	0	2.236e-5	0	5	2	1.25	1.118e-4	4.472e-5	2.795e-5	0	0	100	100
Cassia	1	1	0	0	4.19e-5	4.19e-5	333.333333333	153.846153846	100	0.0139666666667	0.00644615384615	0.00419	0	1	100	100
Jerome	2	0	0	0	8.328e-5	0	10	4	2.5	4.164e-4	1.6656e-4	1.041e-4	0	0	-100	100
