Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-02-26	61.366	1.6e-06	61.366	1.6e-06	0.368	1e-08	0.368	1e-08
2020-02-27	61.366	1.6e-06	122.732	3.19e-06	0.368	1e-08	0.736	2e-08
2020-02-28	61.366	1.6e-06	184.097	4.79e-06	0.368	1e-08	1.105	3e-08
2020-02-29	122.732	3.19e-06	306.829	7.98e-06	0.736	2e-08	1.841	5e-08
2020-03-01	306.829	7.98e-06	613.658	1.597e-05	1.841	5e-08	3.682	1e-07
2020-03-02	490.926	1.277e-05	1104.584	2.874e-05	2.946	8e-08	6.628	1.7e-07
2020-03-03	675.023	1.756e-05	1779.607	4.63e-05	4.05	1.1e-07	10.678	2.8e-07
2020-03-04	920.486	2.395e-05	2700.093	7.025e-05	5.523	1.4e-07	16.201	4.2e-07
2020-03-05	1472.778	3.832e-05	4172.872	0.00010857	8.837	2.3e-07	25.037	6.5e-07
2020-03-06	2209.167	5.748e-05	6382.039	0.00016605	13.255	3.4e-07	38.292	1e-06
2020-03-07	3068.288	7.983e-05	9450.327	0.00024589	18.41	4.8e-07	56.702	1.48e-06
2020-03-08	3743.311	9.74e-05	13193.638	0.00034328	22.46	5.8e-07	79.162	2.06e-06
2020-03-09	4234.237	0.00011017	17427.875	0.00045345	25.405	6.6e-07	104.567	2.72e-06
2020-03-10	4541.066	0.00011815	21968.941	0.00057161	27.246	7.1e-07	131.814	3.43e-06
2020-03-11	4786.529	0.00012454	26755.471	0.00069615	28.719	7.5e-07	160.533	4.18e-06
2020-03-12	4847.895	0.00012614	31603.365	0.00082228	29.087	7.6e-07	189.62	4.93e-06
2020-03-13	4909.261	0.00012773	36512.626	0.00095002	29.456	7.7e-07	219.076	5.7e-06
2020-03-14	4970.626	0.00012933	41483.253	0.00107935	29.824	7.8e-07	248.9	6.48e-06
2020-03-15	4909.261	0.00012773	46392.513	0.00120708	29.456	7.7e-07	278.355	7.24e-06
2020-03-16	4847.895	0.00012614	51240.408	0.00133322	29.087	7.6e-07	307.442	8e-06
2020-03-17	4786.529	0.00012454	56026.937	0.00145776	28.719	7.5e-07	336.162	8.75e-06
2020-03-18	4479.7	0.00011656	60506.638	0.00157432	26.878	7e-07	363.04	9.45e-06
2020-03-19	4356.969	0.00011336	64863.606	0.00168768	26.142	6.8e-07	389.182	1.013e-05
2020-03-20	4111.506	0.00010698	68975.112	0.00179466	24.669	6.4e-07	413.851	1.077e-05
2020-03-21	3559.214	9.261e-05	72534.326	0.00188726	21.355	5.6e-07	435.206	1.132e-05
2020-03-22	3068.288	7.983e-05	75602.614	0.0019671	18.41	4.8e-07	453.616	1.18e-05
2020-03-23	2638.728	6.866e-05	78241.342	0.00203575	15.832	4.1e-07	469.448	1.221e-05
2020-03-24	2270.533	5.908e-05	80511.875	0.00209483	13.623	3.5e-07	483.071	1.257e-05
2020-03-25	1902.339	4.95e-05	82414.213	0.00214433	11.414	3e-07	494.485	1.287e-05
2020-03-26	1534.144	3.992e-05	83948.357	0.00218424	9.205	2.4e-07	503.69	1.311e-05
2020-03-27	1227.315	3.193e-05	85175.672	0.00221618	7.364	1.9e-07	511.054	1.33e-05
2020-03-28	1043.218	2.714e-05	86218.89	0.00224332	6.259	1.6e-07	517.313	1.346e-05
2020-03-29	920.486	2.395e-05	87139.377	0.00226727	5.523	1.4e-07	522.836	1.36e-05
2020-03-30	797.755	2.076e-05	87937.131	0.00228803	4.787	1.2e-07	527.623	1.373e-05
2020-03-31	675.023	1.756e-05	88612.155	0.00230559	4.05	1.1e-07	531.673	1.383e-05
2020-04-01	552.292	1.437e-05	89164.447	0.00231996	3.314	9e-08	534.987	1.392e-05
2020-04-02	429.56	1.118e-05	89594.007	0.00233114	2.577	7e-08	537.564	1.399e-05
2020-04-03	306.829	7.98e-06	89900.836	0.00233912	1.841	5e-08	539.405	1.403e-05
2020-04-04	245.463	6.39e-06	90146.299	0.00234551	1.473	4e-08	540.878	1.407e-05
2020-04-05	184.097	4.79e-06	90330.396	0.0023503	1.105	3e-08	541.982	1.41e-05
2020-04-06	122.732	3.19e-06	90453.128	0.00235349	0.736	2e-08	542.719	1.412e-05
2020-04-07	61.366	1.6e-06	90514.493	0.00235509	0.368	1e-08	543.087	1.413e-05
2020-04-08	90514.493	0.00235509	181028.987	0.00471018	543.087	1.413e-05	1086.174	2.826e-05
