Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Honduras	0.953	156.035	555.494	0.775	43.507	68.141	1e-07	1.627e-05	5.794e-05	8e-08	4.54e-06	7.11e-06
Haiti	1.108	41.894	78.501	0.0	0.0	3.0	1e-07	3.77e-06	7.06e-06	0.0	0.0	2.7e-07
Saint Vincent and the Grenadines	0.0	0.42	12.21	0.0	0.0	0.0	0.0	3.81e-06	0.00011079	0.0	0.0	0.0
Guatemala	9.449	335.913	461.681	0.591	16.341	15.466	5.5e-07	1.948e-05	2.677e-05	3e-08	9.5e-07	9e-07
Dominican Republic	171.406	5846.808	7973.107	7.032	258.018	367.525	1.613e-05	0.00055018	0.00075026	6.6e-07	2.428e-05	3.458e-05
Dominica	0.0	0.088	16.044	7.032	258.018	132.525	0.0	1.23e-06	0.000224	9.818e-05	0.00360235	0.00185026
The Bahamas	0.388	26.654	73.521	0.053	2.601	10.327	1.01e-06	6.912e-05	0.00019065	1.4e-07	6.74e-06	2.678e-05
Jamaica	124.994	1493.326	1032.16	0.0	1.152	5.576	4.259e-05	0.00050882	0.00035169	0.0	3.9e-07	1.9e-06
Nicaragua	0.006	2.956	11.481	0.451	5.379	4.915	0.0	4.6e-07	1.78e-06	7e-08	8.3e-07	7.6e-07
Mexico	341.441	11491.601	14177.521	70.098	1847.266	1644.682	2.71e-06	9.107e-05	0.00011235	5.6e-07	1.464e-05	1.303e-05
El Salvador	6.792	241.456	342.124	0.197	5.449	9.823	1.06e-06	3.761e-05	5.328e-05	3e-08	8.5e-07	1.53e-06
Saint Lucia	0.0	0.248	15.124	0.197	5.449	2.823	0.0	1.36e-06	8.315e-05	1.08e-06	2.996e-05	1.552e-05
Panama	83.743	3620.607	6319.175	4.288	150.226	203.257	2.005e-05	0.00086682	0.0015129	1.03e-06	3.597e-05	4.866e-05
Costa Rica	0.407	169.913	747.16	0.051	3.195	7.623	8e-08	3.399e-05	0.00014945	1e-08	6.4e-07	1.52e-06
United States of America	20094.924	725918.118	1157180.521	2366.007	76480.667	81517.337	6.142e-05	0.0022188	0.00353697	7.23e-06	0.00023377	0.00024916
Cuba	35.092	1267.668	1738.38	2.715	78.595	76.655	3.1e-06	0.00011181	0.00015332	2.4e-07	6.93e-06	6.76e-06
Saint Kitts and Nevis	0.267	9.491	19.879	2.715	78.595	40.655	5.09e-06	0.00018098	0.00037907	5.177e-05	0.00149873	0.00077525
Trinidad and Tobago	0.007	4.599	116.303	0.0	0.0	8.0	1e-08	3.31e-06	8.368e-05	0.0	0.0	5.76e-06
Antigua and Barbuda	0.02	6.39	26.205	0.0	0.0	3.0	2.1e-07	6.636e-05	0.00027216	0.0	0.0	3.116e-05
Canada	1186.352	40467.614	58471.983	177.233	4670.589	4149.911	3.201e-05	0.00109198	0.00157781	4.78e-06	0.00012603	0.00011198
Paraguay	20.459	457.659	447.059	2.507	34.975	26.741	2.94e-06	6.579e-05	6.427e-05	3.6e-07	5.03e-06	3.84e-06
