Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	5.278	2.7e-07	5.278	2.7e-07	0.032	0.0	0.032	0.0
2020-01-31	10.557	5.3e-07	15.835	8e-07	0.063	0.0	0.095	0.0
2020-02-01	21.114	1.07e-06	36.949	1.87e-06	0.127	1e-08	0.222	1e-08
2020-02-02	42.227	2.14e-06	79.177	4.01e-06	0.253	1e-08	0.475	2e-08
2020-02-03	73.37	3.71e-06	152.547	7.72e-06	0.44	2e-08	0.915	5e-08
2020-02-04	146.74	7.43e-06	299.287	1.515e-05	0.88	4e-08	1.796	9e-08
2020-02-05	220.111	1.114e-05	519.398	2.63e-05	1.321	7e-08	3.116	1.6e-07
2020-02-06	440.221	2.229e-05	959.619	4.858e-05	2.641	1.3e-07	5.758	2.9e-07
2020-02-07	733.702	3.715e-05	1693.322	8.573e-05	4.402	2.2e-07	10.16	5.1e-07
2020-02-08	1100.554	5.572e-05	2793.875	0.00014145	6.603	3.3e-07	16.763	8.5e-07
2020-02-09	1467.405	7.429e-05	4261.28	0.00021574	8.804	4.5e-07	25.568	1.29e-06
2020-02-10	1834.256	9.287e-05	6095.536	0.00030861	11.006	5.6e-07	36.573	1.85e-06
2020-02-11	2201.107	0.00011144	8296.643	0.00042005	13.207	6.7e-07	49.78	2.52e-06
2020-02-12	2567.958	0.00013001	10864.601	0.00055006	15.408	7.8e-07	65.188	3.3e-06
2020-02-13	3081.55	0.00015602	13946.151	0.00070608	18.489	9.4e-07	83.677	4.24e-06
2020-02-14	3668.512	0.00018573	17614.663	0.00089181	22.011	1.11e-06	105.688	5.35e-06
2020-02-15	4402.214	0.00022288	22016.877	0.00111469	26.413	1.34e-06	132.101	6.69e-06
2020-02-16	5282.657	0.00026746	27299.535	0.00138215	31.696	1.6e-06	163.797	8.29e-06
2020-02-17	6823.432	0.00034546	34122.967	0.00172761	40.941	2.07e-06	204.738	1.037e-05
2020-02-18	9611.501	0.00048662	43734.468	0.00221423	57.669	2.92e-06	262.407	1.329e-05
2020-02-19	13866.975	0.00070207	57601.443	0.0029163	83.202	4.21e-06	345.609	1.75e-05
2020-02-20	17105.048	0.00086601	74706.491	0.00378231	102.63	5.2e-06	448.239	2.269e-05
2020-02-21	21414.327	0.00108419	96120.817	0.0048665	128.486	6.51e-06	576.725	2.92e-05
2020-02-22	26075.782	0.00132019	122196.6	0.00618669	156.455	7.92e-06	733.18	3.712e-05
2020-02-23	31686.16	0.00160424	153882.76	0.00779093	190.117	9.63e-06	923.297	4.675e-05
2020-02-24	38137.849	0.00193088	192020.609	0.00972181	228.827	1.159e-05	1152.124	5.833e-05
2020-02-25	46678.145	0.00236327	238698.754	0.01208507	280.069	1.418e-05	1432.193	7.251e-05
2020-02-26	57649.441	0.00291873	296348.195	0.01500381	345.897	1.751e-05	1778.089	9.002e-05
2020-02-27	70914.78	0.00359034	367262.975	0.01859415	425.489	2.154e-05	2203.578	0.00011156
2020-02-28	85388.282	0.00432312	452651.258	0.02291727	512.33	2.594e-05	2715.908	0.0001375
2020-02-29	102375.938	0.00518319	555027.196	0.02810046	614.256	3.11e-05	3330.163	0.0001686
2020-03-01	120244.036	0.00608783	675271.232	0.03418829	721.464	3.653e-05	4051.627	0.00020513
2020-03-02	139804.542	0.00707816	815075.774	0.04126645	838.827	4.247e-05	4890.455	0.0002476
2020-03-03	161639.524	0.00818364	976715.298	0.0494501	969.837	4.91e-05	5860.292	0.0002967
2020-03-04	186482.687	0.00944143	1163197.985	0.05889152	1118.896	5.665e-05	6979.188	0.00035335
2020-03-05	210523.668	0.0106586	1373721.653	0.06955012	1263.142	6.395e-05	8242.33	0.0004173
2020-03-06	230607.548	0.01167542	1604329.2	0.08122555	1383.645	7.005e-05	9625.975	0.00048735
2020-03-07	248935.433	0.01260335	1853264.633	0.09382889	1493.613	7.562e-05	11119.588	0.00056297
2020-03-08	270271.498	0.01368357	2123536.131	0.10751246	1621.629	8.21e-05	12741.217	0.00064507
2020-03-09	297941.86	0.01508449	2421477.991	0.12259695	1787.651	9.051e-05	14528.868	0.00073558
2020-03-10	331085.642	0.01676253	2752563.633	0.13935948	1986.514	0.00010058	16515.382	0.00083616
2020-03-11	365241.933	0.01849183	3117805.566	0.1578513	2191.452	0.00011095	18706.833	0.00094711
2020-03-12	381525.235	0.01931623	3499330.801	0.17716754	2289.151	0.0001159	20995.985	0.00106301
2020-03-13	396199.282	0.02005916	3895530.083	0.1972267	2377.196	0.00012035	23373.18	0.00118336
2020-03-14	403536.306	0.02043063	4299066.389	0.21765733	2421.218	0.00012258	25794.398	0.00130594
2020-03-15	410873.33	0.0208021	4709939.718	0.23845943	2465.24	0.00012481	28259.638	0.00143076
2020-03-16	410873.33	0.0208021	5120813.048	0.25926152	2465.24	0.00012481	30724.878	0.00155557
2020-03-17	407204.818	0.02061636	5528017.865	0.27987789	2443.229	0.0001237	33168.107	0.00167927
2020-03-18	403536.306	0.02043063	5931554.171	0.30030852	2421.218	0.00012258	35589.325	0.00180185
2020-03-19	399867.794	0.0202449	6331421.965	0.32055341	2399.207	0.00012147	37988.532	0.00192332
