Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Lancaster	18	0	0	0	5.673e-05	0.0	90	36	22.5	0.00028365	0.00011346	7.09125e-05	4	0	100	0
Colfax	1	0	0	0	9.19e-05	0.0	5	2	1.25	0.0004595	0.0001838	0.000114875	0	0	100	0
Nemaha	1	0	0	0	0.00014372	0.0	5	2	1.25	0.0007186	0.00028744	0.00017965	0	0	100	0
Cherry	1	0	0	0	0.00017358	0.0	5	2	1.25	0.0008679	0.00034716	0.000216975	NA	NA	100	0
Otoe	1	0	0	0	6.256e-05	0.0	5	2	1.25	0.0003128	0.00012512	7.82e-05	0	0	100	0
Douglas	131	1	0	0	0.00023109	1.76e-06	333.333333333	153.846153846	100	0.000586666666667	0.000270769230769	0.000176	7	0	-12.5	0
Gage	2	1	0	0	9.305e-05	4.653e-05	333.333333333	153.846153846	100	0.01551	0.00715846153846	0.004653	0	0	-100	0
Dodge	6	0	0	0	0.00016308	0.0	30	12	7.5	0.0008154	0.00032616	0.00020385	1	0	0	0
Sarpy	26	0	0	0	0.00014095	0.0	130	52	32.5	0.00070475	0.0002819	0.0001761875	2	0	-50	0
Buffalo	14	1	0	0	0.00028217	2.016e-05	333.333333333	153.846153846	100	0.00672	0.00310153846154	0.002016	5	0	400	0
Merrick	2	0	0	0	0.00025863	0.0	10	4	2.5	0.00129315	0.00051726	0.0003232875	NA	NA	100	0
Hamilton	4	0	0	0	0.00043103	0.0	20	8	5	0.00215515	0.00086206	0.0005387875	1	0	0	0
York	1	0	0	0	7.261e-05	0.0	5	2	1.25	0.00036305	0.00014522	9.07625e-05	0	0	100	0
Cuming	1	0	0	0	0.00011186	0.0	5	2	1.25	0.0005593	0.00022372	0.000139825	0	0	100	0
Knox	2	0	0	0	0.00023756	0.0	10	4	2.5	0.0011878	0.00047512	0.00029695	0	0	100	0
Platte	4	0	0	0	0.00011989	0.0	20	8	5	0.00059945	0.00023978	0.0001498625	1	0	100	0
Hall	40	1	0	0	0.00064928	1.623e-05	333.333333333	153.846153846	100	0.00541	0.00249692307692	0.001623	14	0	55.6	0
Scotts Bluff	3	0	0	0	8.336e-05	0.0	15	6	3.75	0.0004168	0.00016672	0.0001042	0	0	100	0
Lincoln	15	1	0	0	0.00042632	2.842e-05	333.333333333	153.846153846	100	0.00947333333333	0.00437230769231	0.002842	1	0	-66.7	0
Gosper	1	0	0	0	0.000501	0.0	5	2	1.25	0.002505	0.001002	0.00062625	0	0	100	0
Adams	8	0	0	0	0.00025388	0.0	40	16	10	0.0012694	0.00050776	0.00031735	2	0	100	0
Madison	5	0	0	0	0.00014127	0.0	25	10	6.25	0.00070635	0.00028254	0.0001765875	0	0	-100	0
Cass	2	0	0	0	7.646e-05	0.0	10	4	2.5	0.0003823	0.00015292	9.5575e-05	0	0	100	0
Kearney	1	0	0	0	0.00015281	0.0	5	2	1.25	0.00076405	0.00030562	0.0001910125	0	0	100	0
Kimball	5	0	0	0	0.00138198	0.0	25	10	6.25	0.0069099	0.00276396	0.001727475	0	0	-100	0
Antelope	1	0	0	0	0.00015783	0.0	5	2	1.25	0.00078915	0.00031566	0.0001972875	0	0	100	0
Saunders	4	0	0	0	0.00018777	0.0	20	8	5	0.00093885	0.00037554	0.0002347125	1	0	100	0
Washington	19	0	0	0	0.00091934	0.0	95	38	23.75	0.0045967	0.00183868	0.001149175	0	0	100	0
Unassigned	1	1	0	0	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	0	0	-100	0
Dawson	1	0	0	0	4.218e-05	0.0	5	2	1.25	0.0002109	8.436e-05	5.2725e-05	0	0	100	0
