Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Logan	0.0	0.0	0.0	0.0
Wayne	0.0	0.0	0.0	0.0
Platte	0.102	0.102	3.06e-06	3.06e-06
Webster	0.0	0.0	0.0	0.0
Pierce	0.0	0.0	0.0	0.0
Lincoln	0.0	0.0	0.0	0.0
Hamilton	1.182	1.182	0.00012734	0.00012734
Gosper	0.766	0.766	0.00038356	0.00038356
Washington	0.013	0.013	6.2e-07	6.2e-07
Antelope	0.0	0.0	0.0	0.0
Burt	0.0	0.0	0.0	0.0
Cass	0.16	0.16	6.1e-06	6.1e-06
Scotts Bluff	0.919	0.919	2.553e-05	2.553e-05
Custer	0.0	0.0	0.0	0.0
Douglas	11.318	11.318	1.997e-05	1.997e-05
Sarpy	2.016	2.016	1.093e-05	1.093e-05
Dawson	0.788	0.788	3.323e-05	3.323e-05
Cherry	0.808	0.808	0.00014032	0.00014032
Madison	0.136	0.136	3.84e-06	3.84e-06
Dakota	0.0	0.0	0.0	0.0
Otoe	0.0	0.0	0.0	0.0
Kearney	0.108	0.108	1.647e-05	1.647e-05
Gage	1.105	1.105	5.14e-05	5.14e-05
Colfax	3.314	3.314	0.00030457	0.00030457
Stanton	0.766	0.766	0.00012824	0.00012824
Seward	0.788	0.788	4.55e-05	4.55e-05
Dodge	0.105	0.105	2.86e-06	2.86e-06
Nemaha	0.898	0.898	0.0001291	0.0001291
Box Butte	0.0	0.0	0.0	0.0
Unassigned	1.166	1.166	N/A	N/A
Cuming	0.0	0.0	0.0	0.0
Adams	3.932	3.932	0.0001248	0.0001248
Buffalo	2.415	2.415	4.868e-05	4.868e-05
Clay	0.0	0.0	0.0	0.0
Merrick	1.617	1.617	0.00020908	0.00020908
Franklin	0.0	0.0	0.0	0.0
Cheyenne	0.0	0.0	0.0	0.0
Lancaster	3.813	3.813	1.202e-05	1.202e-05
Kimball	0.0	0.0	0.0	0.0
Knox	1.797	1.797	0.00021339	0.00021339
Saunders	0.078	0.078	3.65e-06	3.65e-06
Johnson	0.0	0.0	0.0	0.0
Hall	12.975	12.975	0.0002106	0.0002106
Phelps	0.788	0.788	8.759e-05	8.759e-05
Cedar	0.0	0.0	0.0	0.0
York	0.255	0.255	1.853e-05	1.853e-05
Polk	0.0	0.0	0.0	0.0
