Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Bon Homme	1	0	0	0	1.4327e-4	0	5	2	1.25	7.1635e-4	2.8654e-4	1.790875e-4	0	0	0	0
Deuel	1	0	0	0	2.3057e-4	0	5	2	1.25	0.00115285	4.6114e-4	2.882125e-4	0	0	0	0
Lyman	1	0	0	0	2.6171e-4	0	5	2	1.25	0.00130855	5.2342e-4	3.271375e-4	0	0	0	0
Union	1	0	0	0	6.402e-5	0	5	2	1.25	3.201e-4	1.2804e-4	8.0025e-5	0	0	0	0
Lincoln	11	0	0	0	1.8705e-4	0	55	22	13.75	9.3525e-4	3.741e-4	2.338125e-4	6	0	0	0
Hamlin	1	0	0	0	1.6364e-4	0	5	2	1.25	8.182e-4	3.2728e-4	2.0455e-4	0	0	0	0
McCook	2	0	0	0	3.6062e-4	0	10	4	2.5	0.0018031	7.2124e-4	4.50775e-4	0	0	0	0
Brookings	2	0	0	0	5.677e-5	0	10	4	2.5	2.8385e-4	1.1354e-4	7.09625e-5	1	0	0	0
Brown	4	0	0	0	1.0174e-4	0	20	8	5	5.087e-4	2.0348e-4	1.27175e-4	1	0	0	0
Minnehaha	40	0	0	0	2.0739e-4	0	200	80	50	0.00103695	4.1478e-4	2.592375e-4	9	0	0	0
Pennington	5	1	0	0	4.475e-5	8.95e-6	333.333333333	153.846153846	100	0.00298333333333	0.00137692307692	8.95e-4	0	0	0	0
Lawrence	6	0	0	0	2.3309e-4	0	30	12	7.5	0.00116545	4.6618e-4	2.913625e-4	0	0	0	0
Yankton	8	0	0	0	3.4982e-4	0	40	16	10	0.0017491	6.9964e-4	4.37275e-4	2	0	0	0
Aurora	1	0	0	0	3.5702e-4	0	5	2	1.25	0.0017851	7.1404e-4	4.46275e-4	0	0	0	0
Codington	5	0	0	0	1.7848e-4	0	25	10	6.25	8.924e-4	3.5696e-4	2.231e-4	0	0	0	0
Butte	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Davison	2	0	0	0	1.0106e-4	0	10	4	2.5	5.053e-4	2.0212e-4	1.26325e-4	0	0	0	0
Hughes	2	0	0	0	1.1331e-4	0	10	4	2.5	5.6655e-4	2.2662e-4	1.416375e-4	1	0	0	0
Hutchinson	2	0	0	0	2.71e-4	0	10	4	2.5	0.001355	5.42e-4	3.3875e-4	0	0	0	0
Roberts	2	0	0	0	1.9144e-4	0	10	4	2.5	9.572e-4	3.8288e-4	2.393e-4	1	0	0	0
Meade	1	0	0	0	3.534e-5	0	5	2	1.25	1.767e-4	7.068e-5	4.4175e-5	0	0	0	0
Faulk	1	0	0	0	4.2918e-4	0	5	2	1.25	0.0021459	8.5836e-4	5.36475e-4	0	0	0	0
Clay	3	0	0	0	2.1366e-4	0	15	6	3.75	0.0010683	4.2732e-4	2.67075e-4	0	0	0	0
Clark	1	0	0	0	2.6745e-4	0	5	2	1.25	0.00133725	5.349e-4	3.343125e-4	0	0	0	0
Fall River	1	0	0	0	1.4797e-4	0	5	2	1.25	7.3985e-4	2.9594e-4	1.849625e-4	0	0	0	0
Marshall	1	0	0	0	1.9562e-4	0	5	2	1.25	9.781e-4	3.9124e-4	2.44525e-4	0	0	0	0
Beadle	21	1	0	0	0.00111211	5.296e-5	333.333333333	153.846153846	100	0.0176533333333	0.00814769230769	0.005296	1	1	0	0
Charles Mix	1	0	0	0	1.0709e-4	0	5	2	1.25	5.3545e-4	2.1418e-4	1.338625e-4	0	0	0	0
Kingsbury	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0
Todd	1	0	0	0	9.725e-5	0	5	2	1.25	4.8625e-4	1.945e-4	1.215625e-4	0	0	0	0
Turner	1	0	0	0	1.1871e-4	0	5	2	1.25	5.9355e-4	2.3742e-4	1.483875e-4	0	0	0	0
