Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Luxembourg	59	1	0	N/A	9.708e-5	1.65e-6	333.333333333	153.846153846	100	5.5e-4	2.53846153846e-4	1.65e-4	NA	NA	2020-03-15
Luxembourg	77	1	0	N/A	1.267e-4	1.65e-6	333.333333333	153.846153846	100	5.5e-4	2.53846153846e-4	1.65e-4	18	0	NA	NA	2020-03-16
Luxembourg	140	1	0	N/A	2.3037e-4	1.65e-6	333.333333333	153.846153846	100	5.5e-4	2.53846153846e-4	1.65e-4	63	0	250	100	NA	NA	2020-03-17
Luxembourg	203	2	0	N/A	3.3403e-4	3.29e-6	666.666666667	307.692307692	200	0.00109666666667	5.06153846154e-4	3.29e-4	63	1	0	100	NA	NA	2020-03-18
Luxembourg	335	4	0	N/A	5.5123e-4	6.58e-6	1333.33333333	615.384615385	400	0.00219333333333	0.00101230769231	6.58e-4	132	2	109.5	100	NA	NA	2020-03-19
Luxembourg	484	4	0	N/A	7.9641e-4	6.58e-6	1333.33333333	615.384615385	400	0.00219333333333	0.00101230769231	6.58e-4	149	0	12.9	-100	NA	NA	2020-03-20
Luxembourg	670	8	0	N/A	0.00110247	1.316e-5	2666.66666667	1230.76923077	800	0.00438666666667	0.00202461538462	0.001316	186	4	24.8	100	NA	NA	2020-03-21
Luxembourg	798	8	6	784	0.00131309	1.316e-5	2666.66666667	1230.76923077	800	0.00438666666667	0.00202461538462	0.001316	128	0	-31.2	-100	NA	NA	2020-03-22
Luxembourg	875	8	6	861	0.00143979	1.316e-5	2666.66666667	1230.76923077	800	0.00438666666667	0.00202461538462	0.001316	77	0	-39.8	100	NA	NA	2020-03-23
Luxembourg	1099	8	6	1085	0.00180837	1.316e-5	2666.66666667	1230.76923077	800	0.00438666666667	0.00202461538462	0.001316	224	0	190.9	100	NA	NA	2020-03-24
Luxembourg	1333	8	6	1319	0.00219342	1.316e-5	2666.66666667	1230.76923077	800	0.00438666666667	0.00202461538462	0.001316	234	0	4.5	100	NA	NA	2020-03-25
Luxembourg	1453	9	6	1438	0.00239087	1.481e-5	3000	1384.61538462	900	0.00493666666667	0.00227846153846	0.001481	120	1	-48.7	100	NA	NA	2020-03-26
Luxembourg	1605	15	40	1550	0.00264098	2.468e-5	5000	2307.69230769	1500	0.00822666666667	0.00379692307692	0.002468	152	6	26.7	500	NA	NA	2020-03-27
Luxembourg	1831	18	40	1773	0.00301286	2.962e-5	6000	2769.23076923	1800	0.00987333333333	0.00455692307692	0.002962	226	3	48.7	-50	NA	NA	2020-03-28
Luxembourg	1950	21	40	1889	0.00320867	3.455e-5	7000	3230.76923077	2100	0.0115166666667	0.00531538461538	0.003455	119	3	-47.3	0	NA	NA	2020-03-29
Luxembourg	1988	22	40	1926	0.0032712	3.62e-5	7333.33333333	3384.61538462	2200	0.0120666666667	0.00556923076923	0.00362	38	1	-68.1	-66.7	NA	NA	2020-03-30
Luxembourg	2178	23	80	2075	0.00358384	3.785e-5	7666.66666667	3538.46153846	2300	0.0126166666667	0.00582307692308	0.003785	190	1	400	0	NA	NA	2020-03-31
Luxembourg	2319	29	80	2210	0.00381585	4.772e-5	9666.66666667	4461.53846154	2900	0.0159066666667	0.00734153846154	0.004772	141	6	-25.8	500	NA	NA	2020-04-01
Luxembourg	2487	30	80	2377	0.00409229	4.936e-5	10000	4615.38461538	3000	0.0164533333333	0.00759384615385	0.004936	168	1	19.1	-83.3	NA	NA	2020-04-02
Luxembourg	2612	31	500	2081	0.00429798	5.101e-5	10333.3333333	4769.23076923	3100	0.0170033333333	0.00784769230769	0.005101	125	1	-25.6	0	NA	NA	2020-04-03
Luxembourg	2729.0	31.0	500.0	2198.0	0.0044905	5.101e-05	10333.3333333	4769.23076923	3100.0	0.0170033333333	0.00784769230769	0.005101	2020-04-04
Luxembourg	2804.0	36.0	500.0	2268.0	0.00461391	5.924e-05	12000.0	5538.46153846	3600.0	0.0197466666667	0.00911384615385	0.005924	2020-04-05
