Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Chihuahua	4180.0	781.0	3197.0	202.0	N/A	N/A	N/A	N/A	260333.333333	120153.846154	78100.0	N/A	N/A	N/A
Guanajuato	13535.0	683.0	10483.0	2369.0	N/A	N/A	N/A	N/A	227666.666667	105076.923077	68300.0	N/A	N/A	N/A
Queretaro	2741.0	390.0	2003.0	348.0	N/A	N/A	N/A	N/A	130000.0	60000.0	39000.0	N/A	N/A	N/A
Sinaloa	10859.0	1739.0	8572.0	548.0	N/A	N/A	N/A	N/A	579666.666667	267538.461538	173900.0	N/A	N/A	N/A
Tamaulipas	10025.0	649.0	8491.0	885.0	N/A	N/A	N/A	N/A	216333.333333	99846.1538462	64900.0	N/A	N/A	N/A
Guerrero	8432.0	1142.0	6596.0	694.0	N/A	N/A	N/A	N/A	380666.666667	175692.307692	114200.0	N/A	N/A	N/A
Aguascalientes	3207.0	201.0	2605.0	401.0	N/A	N/A	N/A	N/A	67000.0	30923.0769231	20100.0	N/A	N/A	N/A
Nuevo Leon	11108.0	623.0	8679.0	1806.0	N/A	N/A	N/A	N/A	207666.666667	95846.1538462	62300.0	N/A	N/A	N/A
Tlaxcala	3532.0	497.0	2774.0	261.0	N/A	N/A	N/A	N/A	165666.666667	76461.5384615	49700.0	N/A	N/A	N/A
Nayarit	2594.0	271.0	1845.0	478.0	N/A	N/A	N/A	N/A	90333.3333333	41692.3076923	27100.0	N/A	N/A	N/A
Chiapas	5336.0	792.0	4372.0	172.0	N/A	N/A	N/A	N/A	264000.0	121846.153846	79200.0	N/A	N/A	N/A
Zacatecas	1582.0	152.0	1092.0	338.0	N/A	N/A	N/A	N/A	50666.6666667	23384.6153846	15200.0	N/A	N/A	N/A
San Luis Potosi	5199.0	294.0	4001.0	904.0	N/A	N/A	N/A	N/A	98000.0	45230.7692308	29400.0	N/A	N/A	N/A
Baja California	11376.0	2352.0	8519.0	505.0	N/A	N/A	N/A	N/A	784000.0	361846.153846	235200.0	N/A	N/A	N/A
Quintana Roo	5627.0	761.0	3927.0	939.0	N/A	N/A	N/A	N/A	253666.666667	117076.923077	76100.0	N/A	N/A	N/A
Michoacan	7611.0	603.0	6635.0	373.0	N/A	N/A	N/A	N/A	201000.0	92769.2307692	60300.0	N/A	N/A	N/A
Colima	1051.0	129.0	660.0	262.0	N/A	N/A	N/A	N/A	43000.0	19846.1538462	12900.0	N/A	N/A	N/A
Sonora	13315.0	1235.0	11423.0	657.0	N/A	N/A	N/A	N/A	411666.666667	190000.0	123500.0	N/A	N/A	N/A
Tabasco	16208.0	1513.0	13086.0	1609.0	N/A	N/A	N/A	N/A	504333.333333	232769.230769	151300.0	N/A	N/A	N/A
Baja California Sur	2709.0	110.0	2002.0	597.0	N/A	N/A	N/A	N/A	36666.6666667	16923.0769231	11000.0	N/A	N/A	N/A
Puebla	15182.0	1896.0	12410.0	876.0	N/A	N/A	N/A	N/A	632000.0	291692.307692	189600.0	N/A	N/A	N/A
Oaxaca	8151.0	766.0	6936.0	449.0	N/A	N/A	N/A	N/A	255333.333333	117846.153846	76600.0	N/A	N/A	N/A
Jalisco	9921.0	1147.0	7433.0	1341.0	N/A	N/A	N/A	N/A	382333.333333	176461.538462	114700.0	N/A	N/A	N/A
Ciudad de Mexico	60474.0	8008.0	48511.0	3955.0	N/A	N/A	N/A	N/A	2669333.33333	1232000.0	800800.0	N/A	N/A	N/A
Campeche	3264.0	329.0	2663.0	272.0	N/A	N/A	N/A	N/A	109666.666667	50615.3846154	32900.0	N/A	N/A	N/A
Mexico	44783.0	5524.0	36845.0	2414.0	N/A	N/A	N/A	N/A	1841333.33333	849846.153846	552400.0	N/A	N/A	N/A
Durango	3004.0	215.0	2329.0	460.0	N/A	N/A	N/A	N/A	71666.6666667	33076.9230769	21500.0	N/A	N/A	N/A
Yucatan	6872.0	658.0	4913.0	1301.0	N/A	N/A	N/A	N/A	219333.333333	101230.769231	65800.0	N/A	N/A	N/A
Veracruz	15376.0	2101.0	11747.0	1528.0	N/A	N/A	N/A	N/A	700333.333333	323230.769231	210100.0	N/A	N/A	N/A
Morelos	3490.0	760.0	2537.0	193.0	N/A	N/A	N/A	N/A	253333.333333	116923.076923	76000.0	N/A	N/A	N/A
Hidalgo	5134.0	841.0	3776.0	517.0	N/A	N/A	N/A	N/A	280333.333333	129384.615385	84100.0	N/A	N/A	N/A
Coahuila	8163.0	412.0	6619.0	1132.0	N/A	N/A	N/A	N/A	137333.333333	63384.6153846	41200.0	N/A	N/A	N/A
