Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Johnson	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-24
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-25
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-26
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-27
Johnson	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-28
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-03-29
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-03-30
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-03-31
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-01
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-02
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-03
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-04
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-05
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-06
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-07
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-08
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-09
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-10
Johnson	2.0	0.0	0.0	0.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-11
Johnson	2.0	0.0	0.0	2.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-12
Johnson	2.0	0.0	0.0	2.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-13
Johnson	2.0	0.0	0.0	2.0	0.0001125	0.0	10.0	4.0	2.5	0.0005625	0.000225	0.000140625	2020-04-14
