Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-03	0.019	2.7e-07	0.019	2.7e-07	0.0	0.0	0.0	0.0
2020-02-04	0.038	5.3e-07	0.057	8e-07	0.0	0.0	0.0	0.0
2020-02-05	0.077	1.07e-06	0.134	1.87e-06	0.0	1e-08	0.001	1e-08
2020-02-06	0.153	2.14e-06	0.287	4.01e-06	0.001	1e-08	0.002	2e-08
2020-02-07	0.266	3.71e-06	0.553	7.72e-06	0.002	2e-08	0.003	5e-08
2020-02-08	0.532	7.43e-06	1.085	1.515e-05	0.003	4e-08	0.007	9e-08
2020-02-09	0.798	1.114e-05	1.883	2.63e-05	0.005	7e-08	0.011	1.6e-07
2020-02-10	1.596	2.229e-05	3.48	4.858e-05	0.01	1.3e-07	0.021	2.9e-07
2020-02-11	2.661	3.715e-05	6.14	8.573e-05	0.016	2.2e-07	0.037	5.1e-07
2020-02-12	3.991	5.572e-05	10.131	0.00014145	0.024	3.3e-07	0.061	8.5e-07
2020-02-13	5.321	7.429e-05	15.453	0.00021574	0.032	4.5e-07	0.093	1.29e-06
2020-02-14	6.652	9.287e-05	22.104	0.00030861	0.04	5.6e-07	0.133	1.85e-06
2020-02-15	7.982	0.00011144	30.086	0.00042005	0.048	6.7e-07	0.181	2.52e-06
2020-02-16	9.312	0.00013001	39.398	0.00055006	0.056	7.8e-07	0.236	3.3e-06
2020-02-17	11.175	0.00015602	50.573	0.00070608	0.067	9.4e-07	0.303	4.24e-06
2020-02-18	13.303	0.00018573	63.876	0.00089181	0.08	1.11e-06	0.383	5.35e-06
2020-02-19	15.964	0.00022288	79.84	0.00111469	0.096	1.34e-06	0.479	6.69e-06
2020-02-20	19.157	0.00026746	98.996	0.00138215	0.115	1.6e-06	0.594	8.29e-06
2020-02-21	24.744	0.00034546	123.74	0.00172761	0.148	2.07e-06	0.742	1.037e-05
2020-02-22	34.854	0.00048662	158.594	0.00221423	0.209	2.92e-06	0.952	1.329e-05
2020-02-23	50.286	0.00070207	208.88	0.0029163	0.302	4.21e-06	1.253	1.75e-05
2020-02-24	62.028	0.00086601	270.908	0.00378231	0.372	5.2e-06	1.625	2.269e-05
2020-02-25	77.655	0.00108419	348.563	0.0048665	0.466	6.51e-06	2.091	2.92e-05
2020-02-26	94.559	0.00132019	443.122	0.00618669	0.567	7.92e-06	2.659	3.712e-05
2020-02-27	114.904	0.00160424	558.025	0.00779093	0.689	9.63e-06	3.348	4.675e-05
2020-02-28	138.299	0.00193088	696.324	0.00972181	0.83	1.159e-05	4.178	5.833e-05
2020-02-29	169.269	0.00236327	865.593	0.01208507	1.016	1.418e-05	5.194	7.251e-05
2020-03-01	209.054	0.00291873	1074.648	0.01500381	1.254	1.751e-05	6.448	9.002e-05
2020-03-02	257.158	0.00359034	1331.806	0.01859415	1.543	2.154e-05	7.991	0.00011156
2020-03-03	309.644	0.00432312	1641.449	0.02291727	1.858	2.594e-05	9.849	0.0001375
2020-03-04	371.246	0.00518319	2012.695	0.02810046	2.227	3.11e-05	12.076	0.0001686
2020-03-05	436.041	0.00608783	2448.736	0.03418829	2.616	3.653e-05	14.692	0.00020513
2020-03-06	506.973	0.00707816	2955.71	0.04126645	3.042	4.247e-05	17.734	0.0002476
2020-03-07	586.153	0.00818364	3541.863	0.0494501	3.517	4.91e-05	21.251	0.0002967
2020-03-08	676.242	0.00944143	4218.105	0.05889152	4.057	5.665e-05	25.309	0.00035335
2020-03-09	763.422	0.0106586	4981.527	0.06955012	4.581	6.395e-05	29.889	0.0004173
2020-03-10	836.252	0.01167542	5817.78	0.08122555	5.018	7.005e-05	34.907	0.00048735
2020-03-11	902.715	0.01260335	6720.494	0.09382889	5.416	7.562e-05	40.323	0.00056297
2020-03-12	980.086	0.01368357	7700.58	0.10751246	5.881	8.21e-05	46.203	0.00064507
2020-03-13	1080.427	0.01508449	8781.007	0.12259695	6.483	9.051e-05	52.686	0.00073558
2020-03-14	1200.616	0.01676253	9981.623	0.13935948	7.204	0.00010058	59.89	0.00083616
2020-03-15	1324.477	0.01849183	11306.1	0.1578513	7.947	0.00011095	67.837	0.00094711
2020-03-16	1383.525	0.01931623	12689.625	0.17716754	8.301	0.0001159	76.138	0.00106301
2020-03-17	1436.738	0.02005916	14126.362	0.1972267	8.62	0.00012035	84.758	0.00118336
2020-03-18	1463.344	0.02043063	15589.706	0.21765733	8.78	0.00012258	93.538	0.00130594
