Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-14	87.433	2.7e-07	87.433	2.7e-07	0.525	0.0	0.525	0.0
2020-01-15	174.866	5.3e-07	262.298	8e-07	1.049	0.0	1.574	0.0
2020-01-16	349.731	1.07e-06	612.03	1.87e-06	2.098	1e-08	3.672	1e-08
2020-01-17	699.462	2.14e-06	1311.492	4.01e-06	4.197	1e-08	7.869	2e-08
2020-01-18	1215.316	3.71e-06	2526.808	7.72e-06	7.292	2e-08	15.161	5e-08
2020-01-19	2430.632	7.43e-06	4957.439	1.515e-05	14.584	4e-08	29.745	9e-08
2020-01-20	3645.947	1.114e-05	8603.387	2.63e-05	21.876	7e-08	51.62	1.6e-07
2020-01-21	7291.895	2.229e-05	15895.281	4.858e-05	43.751	1.3e-07	95.372	2.9e-07
2020-01-22	12153.158	3.715e-05	28048.439	8.573e-05	72.919	2.2e-07	168.291	5.1e-07
2020-01-23	18229.737	5.572e-05	46278.176	0.00014145	109.378	3.3e-07	277.669	8.5e-07
2020-01-24	24306.316	7.429e-05	70584.492	0.00021574	145.838	4.5e-07	423.507	1.29e-06
2020-01-25	30382.895	9.287e-05	100967.386	0.00030861	182.297	5.6e-07	605.804	1.85e-06
2020-01-26	36459.474	0.00011144	137426.86	0.00042005	218.757	6.7e-07	824.561	2.52e-06
2020-01-27	42536.053	0.00013001	179962.913	0.00055006	255.216	7.8e-07	1079.777	3.3e-06
2020-01-28	51043.263	0.00015602	231006.176	0.00070608	306.26	9.4e-07	1386.037	4.24e-06
2020-01-29	60765.789	0.00018573	291771.965	0.00089181	364.595	1.11e-06	1750.632	5.35e-06
2020-01-30	72918.947	0.00022288	364690.912	0.00111469	437.514	1.34e-06	2188.145	6.69e-06
2020-01-31	87502.737	0.00026746	452193.649	0.00138215	525.016	1.6e-06	2713.162	8.29e-06
2020-02-01	113024.368	0.00034546	565218.017	0.00172761	678.146	2.07e-06	3391.308	1.037e-05
2020-02-02	159206.368	0.00048662	724424.385	0.00221423	955.238	2.92e-06	4346.546	1.329e-05
2020-02-03	229694.684	0.00070207	954119.069	0.0029163	1378.168	4.21e-06	5724.714	1.75e-05
2020-02-04	283330.621	0.00086601	1237449.689	0.00378231	1699.984	5.2e-06	7424.698	2.269e-05
2020-02-05	354710.168	0.00108419	1592159.857	0.0048665	2128.261	6.51e-06	9552.959	2.92e-05
2020-02-06	431923.231	0.00132019	2024083.088	0.00618669	2591.539	7.92e-06	12144.499	3.712e-05
2020-02-07	524854.378	0.00160424	2548937.466	0.00779093	3149.126	9.63e-06	15293.625	4.675e-05
2020-02-08	631721.146	0.00193088	3180658.612	0.00972181	3790.327	1.159e-05	19083.952	5.833e-05
