Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-15	6.679	2.7e-07	6.679	2.7e-07	0.04	0.0	0.04	0.0
2020-01-16	13.358	5.3e-07	20.037	8e-07	0.08	0.0	0.12	0.0
2020-01-17	26.716	1.07e-06	46.753	1.87e-06	0.16	1e-08	0.281	1e-08
2020-01-18	53.432	2.14e-06	100.185	4.01e-06	0.321	1e-08	0.601	2e-08
2020-01-19	92.838	3.71e-06	193.023	7.72e-06	0.557	2e-08	1.158	5e-08
2020-01-20	185.676	7.43e-06	378.7	1.515e-05	1.114	4e-08	2.272	9e-08
2020-01-21	278.514	1.114e-05	657.214	2.63e-05	1.671	7e-08	3.943	1.6e-07
2020-01-22	557.029	2.229e-05	1214.243	4.858e-05	3.342	1.3e-07	7.285	2.9e-07
2020-01-23	928.382	3.715e-05	2142.624	8.573e-05	5.57	2.2e-07	12.856	5.1e-07
2020-01-24	1392.572	5.572e-05	3535.197	0.00014145	8.355	3.3e-07	21.211	8.5e-07
2020-01-25	1856.763	7.429e-05	5391.96	0.00021574	11.141	4.5e-07	32.352	1.29e-06
2020-01-26	2320.954	9.287e-05	7712.914	0.00030861	13.926	5.6e-07	46.277	1.85e-06
2020-01-27	2785.145	0.00011144	10498.058	0.00042005	16.711	6.7e-07	62.988	2.52e-06
2020-01-28	3249.335	0.00013001	13747.394	0.00055006	19.496	7.8e-07	82.484	3.3e-06
2020-01-29	3899.202	0.00015602	17646.596	0.00070608	23.395	9.4e-07	105.88	4.24e-06
2020-01-30	4641.908	0.00018573	22288.504	0.00089181	27.851	1.11e-06	133.731	5.35e-06
2020-01-31	5570.289	0.00022288	27858.793	0.00111469	33.422	1.34e-06	167.153	6.69e-06
2020-02-01	6684.347	0.00026746	34543.14	0.00138215	40.106	1.6e-06	207.259	8.29e-06
2020-02-02	8633.948	0.00034546	43177.088	0.00172761	51.804	2.07e-06	259.063	1.037e-05
2020-02-03	12161.798	0.00048662	55338.887	0.00221423	72.971	2.92e-06	332.033	1.329e-05
2020-02-04	17546.411	0.00070207	72885.298	0.0029163	105.278	4.21e-06	437.312	1.75e-05
2020-02-05	21643.668	0.00086601	94528.966	0.00378231	129.862	5.2e-06	567.174	2.269e-05
2020-02-06	27096.363	0.00108419	121625.329	0.0048665	162.578	6.51e-06	729.752	2.92e-05
2020-02-07	32994.68	0.00132019	154620.008	0.00618669	197.968	7.92e-06	927.72	3.712e-05
2020-02-08	40093.704	0.00160424	194713.713	0.00779093	240.562	9.63e-06	1168.282	4.675e-05
2020-02-09	48257.272	0.00193088	242970.985	0.00972181	289.544	1.159e-05	1457.826	5.833e-05
2020-02-10	59063.634	0.00236327	302034.619	0.01208507	354.382	1.418e-05	1812.208	7.251e-05
2020-02-11	72946.032	0.00291873	374980.651	0.01500381	437.676	1.751e-05	2249.884	9.002e-05
2020-02-12	89731.17	0.00359034	464711.821	0.01859415	538.387	2.154e-05	2788.271	0.00011156
2020-02-13	108045.044	0.00432312	572756.865	0.02291727	648.27	2.594e-05	3436.541	0.0001375
2020-02-14	129540.171	0.00518319	702297.035	0.02810046	777.241	3.11e-05	4213.782	0.0001686
2020-02-15	152149.356	0.00608783	854446.391	0.03418829	912.896	3.653e-05	5126.678	0.00020513
2020-02-16	176900.008	0.00707816	1031346.399	0.04126645	1061.4	4.247e-05	6188.078	0.0002476
2020-02-17	204528.642	0.00818364	1235875.041	0.0494501	1227.172	4.91e-05	7415.25	0.0002967
2020-02-18	235963.641	0.00944143	1471838.683	0.05889152	1415.782	5.665e-05	8831.032	0.00035335
2020-02-19	266383.61	0.0106586	1738222.292	0.06955012	1598.302	6.395e-05	10429.334	0.0004173
2020-02-20	291796.507	0.01167542	2030018.8	0.08122555	1750.779	7.005e-05	12180.113	0.00048735
2020-02-21	314987.478	0.01260335	2345006.277	0.09382889	1889.925	7.562e-05	14070.038	0.00056297
2020-02-22	341984.813	0.01368357	2686991.091	0.10751246	2051.909	8.21e-05	16121.947	0.00064507
2020-02-23	376997.175	0.01508449	3063988.266	0.12259695	2261.983	9.051e-05	18383.93	0.00073558
2020-02-24	418935.264	0.01676253	3482923.531	0.13935948	2513.612	0.00010058	20897.541	0.00083616
2020-02-25	462154.52	0.01849183	3945078.05	0.1578513	2772.927	0.00011095	23670.468	0.00094711
2020-02-26	482758.401	0.01931623	4427836.451	0.17716754	2896.55	0.0001159	26567.019	0.00106301
2020-02-27	501326.031	0.02005916	4929162.482	0.1972267	3007.956	0.00012035	29574.975	0.00118336
2020-02-28	510609.847	0.02043063	5439772.329	0.21765733	3063.659	0.00012258	32638.634	0.00130594
2020-02-29	519893.662	0.0208021	5959665.991	0.23845943	3119.362	0.00012481	35757.996	0.00143076
2020-03-01	519893.662	0.0208021	6479559.653	0.25926152	3119.362	0.00012481	38877.358	0.00155557
2020-03-02	515251.754	0.02061636	6994811.407	0.27987789	3091.511	0.0001237	41968.868	0.00167927
2020-03-03	510609.847	0.02043063	7505421.254	0.30030852	3063.659	0.00012258	45032.528	0.00180185
2020-03-04	505967.939	0.0202449	8011389.193	0.32055341	3035.808	0.00012147	48068.335	0.00192332
2020-03-05	496684.124	0.01987343	8508073.316	0.34042684	2980.105	0.00011924	51048.44	0.00204256
2020-03-06	487400.308	0.01950197	8995473.625	0.35992881	2924.402	0.00011701	53972.842	0.00215957
2020-03-07	478116.493	0.0191305	9473590.118	0.37905931	2868.699	0.00011478	56841.541	0.00227436
2020-03-08	464190.77	0.0185733	9937780.887	0.39763261	2785.145	0.00011144	59626.685	0.0023858
2020-03-09	450265.047	0.0180161	10388045.934	0.41564871	2701.59	0.0001081	62328.276	0.00249389
2020-03-10	436339.324	0.0174589	10824385.258	0.43310761	2618.036	0.00010475	64946.312	0.00259865
2020-03-11	427055.508	0.01708744	11251440.766	0.45019505	2562.333	0.00010252	67508.645	0.00270117
2020-03-12	417771.693	0.01671597	11669212.458	0.46691102	2506.63	0.0001003	70015.275	0.00280147
2020-03-13	408487.877	0.0163445	12077700.336	0.48325552	2450.927	9.807e-05	72466.202	0.00289953
2020-03-14	399204.062	0.01597304	12476904.398	0.49922856	2395.224	9.584e-05	74861.426	0.00299537
2020-03-15	385278.339	0.01541584	12862182.737	0.5146444	2311.67	9.25e-05	77173.096	0.00308787
2020-03-16	371352.616	0.01485864	13233535.353	0.52950304	2228.116	8.915e-05	79401.212	0.00317702
2020-03-17	357426.893	0.01430144	13590962.245	0.54380448	2144.561	8.581e-05	81545.773	0.00326283
2020-03-18	343501.17	0.01374424	13934463.415	0.55754872	2061.007	8.247e-05	83606.78	0.00334529
2020-03-19	329575.446	0.01318704	14264038.861	0.57073577	1977.453	7.912e-05	85584.233	0.00342441
2020-03-20	315649.723	0.01262984	14579688.585	0.58336561	1893.898	7.578e-05	87478.132	0.00350019
2020-03-21	301724.0	0.01207265	14881412.585	0.59543825	1810.344	7.244e-05	89288.476	0.00357263
2020-03-22	287798.277	0.01151545	15169210.862	0.6069537	1726.79	6.909e-05	91015.265	0.00364172
2020-03-23	275729.317	0.01103254	15444940.179	0.61798624	1654.376	6.62e-05	92669.641	0.00370792
2020-03-24	263660.357	0.01054963	15708600.537	0.62853588	1581.962	6.33e-05	94251.603	0.00377122
2020-03-25	250663.016	0.01002958	15959263.552	0.63856546	1503.978	6.018e-05	95755.581	0.00383139
2020-03-26	237665.674	0.00950953	16196929.227	0.64807499	1425.994	5.706e-05	97181.575	0.00388845
2020-03-27	226525.096	0.00906377	16423454.322	0.65713876	1359.151	5.438e-05	98540.726	0.00394283
2020-03-28	215384.517	0.00861801	16638838.839	0.66575677	1292.307	5.171e-05	99833.033	0.00399454
2020-03-29	213527.754	0.00854372	16852366.593	0.67430049	1281.167	5.126e-05	101114.2	0.0040458
2020-03-30	202387.176	0.00809796	17054753.769	0.68239845	1214.323	4.859e-05	102328.523	0.00409439
2020-03-31	192174.979	0.00768935	17246928.748	0.69008779	1153.05	4.614e-05	103481.572	0.00414053
2020-04-01	182891.163	0.00731788	17429819.911	0.69740567	1097.347	4.391e-05	104578.919	0.00418443
2020-04-02	173607.348	0.00694641	17603427.259	0.70435209	1041.644	4.168e-05	105620.564	0.00422611
2020-04-03	164323.532	0.00657495	17767750.791	0.71092704	985.941	3.945e-05	106606.505	0.00426556
2020-04-04	155039.717	0.00620348	17922790.508	0.71713052	930.238	3.722e-05	107536.743	0.00430278
2020-04-05	145755.902	0.00583202	18068546.41	0.72296253	874.535	3.499e-05	108411.278	0.00433778
2020-04-06	136472.086	0.00546055	18205018.496	0.72842308	818.833	3.276e-05	109230.111	0.00437054
2020-04-07	127188.271	0.00508908	18332206.767	0.73351217	763.13	3.053e-05	109993.241	0.00440107
2020-04-08	117904.456	0.00471762	18450111.223	0.73822979	707.427	2.831e-05	110700.667	0.00442938
2020-04-09	108620.64	0.00434615	18558731.863	0.74257594	651.724	2.608e-05	111352.391	0.00445546
2020-04-10	102121.969	0.00408613	18660853.832	0.74666206	612.732	2.452e-05	111965.123	0.00447997
2020-04-11	97480.062	0.00390039	18758333.894	0.75056246	584.88	2.34e-05	112550.003	0.00450337
2020-04-12	92838.154	0.00371466	18851172.048	0.75427712	557.029	2.229e-05	113107.032	0.00452566
2020-04-13	88196.246	0.00352893	18939368.294	0.75780604	529.177	2.117e-05	113636.21	0.00454684
2020-04-14	83554.339	0.00334319	19022922.633	0.76114924	501.326	2.006e-05	114137.536	0.0045669
2020-04-15	78912.431	0.00315746	19101835.064	0.7643067	473.475	1.894e-05	114611.01	0.00458584
2020-04-16	74270.523	0.00297173	19176105.587	0.76727843	445.623	1.783e-05	115056.634	0.00460367
2020-04-17	69628.615	0.002786	19245734.202	0.77006442	417.772	1.672e-05	115474.405	0.00462039
2020-04-18	64986.708	0.00260026	19310720.91	0.77266468	389.92	1.56e-05	115864.325	0.00463599
2020-04-19	60344.8	0.00241453	19371065.71	0.77507921	362.069	1.449e-05	116226.394	0.00465048
2020-04-20	55702.892	0.0022288	19426768.602	0.77730801	334.217	1.337e-05	116560.612	0.00466385
2020-04-21	52917.748	0.00211736	19479686.35	0.77942537	317.506	1.27e-05	116878.118	0.00467655
2020-04-22	50132.603	0.00200592	19529818.953	0.78143128	300.796	1.204e-05	117178.914	0.00468859
2020-04-23	47347.459	0.00189448	19577166.412	0.78332576	284.085	1.137e-05	117462.998	0.00469995
2020-04-24	44562.314	0.00178304	19621728.726	0.7851088	267.374	1.07e-05	117730.372	0.00471065
2020-04-25	41777.169	0.0016716	19663505.895	0.78678039	250.663	1.003e-05	117981.035	0.00472068
2020-04-26	38992.025	0.00156016	19702497.92	0.78834055	233.952	9.36e-06	118214.988	0.00473004
2020-04-27	36206.88	0.00144872	19738704.8	0.78978927	217.241	8.69e-06	118432.229	0.00473874
2020-04-28	33421.735	0.00133728	19772126.535	0.79112654	200.53	8.02e-06	118632.759	0.00474676
2020-04-29	30636.591	0.00122584	19802763.126	0.79235238	183.82	7.36e-06	118816.579	0.00475411
2020-04-30	27851.446	0.0011144	19830614.572	0.79346678	167.109	6.69e-06	118983.687	0.0047608
2020-05-01	25066.302	0.00100296	19855680.874	0.79446974	150.398	6.02e-06	119134.085	0.00476682
2020-05-02	22281.157	0.00089152	19877962.031	0.79536126	133.687	5.35e-06	119267.772	0.00477217
2020-05-03	20424.394	0.00081723	19898386.424	0.79617848	122.546	4.9e-06	119390.319	0.00477707
2020-05-04	18567.631	0.00074293	19916954.055	0.79692141	111.406	4.46e-06	119501.724	0.00478153
2020-05-05	16710.868	0.00066864	19933664.923	0.79759005	100.265	4.01e-06	119601.99	0.00478554
2020-05-06	14854.105	0.00059435	19948519.028	0.7981844	89.125	3.57e-06	119691.114	0.00478911
2020-05-07	12997.342	0.00052005	19961516.369	0.79870445	77.984	3.12e-06	119769.098	0.00479223
2020-05-08	11140.578	0.00044576	19972656.948	0.79915021	66.843	2.67e-06	119835.942	0.0047949
2020-05-09	9283.815	0.00037147	19981940.763	0.79952168	55.703	2.23e-06	119891.645	0.00479713
2020-05-10	7427.052	0.00029717	19989367.815	0.79981885	44.562	1.78e-06	119936.207	0.00479891
2020-05-11	5570.289	0.00022288	19994938.105	0.80004173	33.422	1.34e-06	119969.629	0.00480025
2020-05-12	3713.526	0.00014859	19998651.631	0.80019032	22.281	8.9e-07	119991.91	0.00480114
2020-05-13	1856.763	7.429e-05	20000508.394	0.80026461	11.141	4.5e-07	120003.05	0.00480159
2020-05-14	1392.572	5.572e-05	20001900.966	0.80032033	8.355	3.3e-07	120011.406	0.00480192
2020-05-15	1206.896	4.829e-05	20003107.862	0.80036862	7.241	2.9e-07	120018.647	0.00480221
2020-05-16	1021.22	4.086e-05	20004129.082	0.80040948	6.127	2.5e-07	120024.774	0.00480246
2020-05-17	835.543	3.343e-05	20004964.625	0.80044291	5.013	2e-07	120029.788	0.00480266
2020-05-18	649.867	2.6e-05	20005614.492	0.80046891	3.899	1.6e-07	120033.687	0.00480281
2020-05-19	557.029	2.229e-05	20006171.521	0.8004912	3.342	1.3e-07	120037.029	0.00480295
2020-05-20	464.191	1.857e-05	20006635.712	0.80050978	2.785	1.1e-07	120039.814	0.00480306
2020-05-21	371.353	1.486e-05	20007007.065	0.80052463	2.228	9e-08	120042.042	0.00480315
2020-05-22	278.514	1.114e-05	20007285.579	0.80053578	1.671	7e-08	120043.713	0.00480321
2020-05-23	185.676	7.43e-06	20007471.255	0.80054321	1.114	4e-08	120044.828	0.00480326
2020-05-24	92.838	3.71e-06	20007564.093	0.80054692	0.557	2e-08	120045.385	0.00480328
2020-05-25	46.419	1.86e-06	20007610.513	0.80054878	0.279	1e-08	120045.663	0.00480329
2020-05-26	23.21	9.3e-07	20007633.722	0.80054971	0.139	1e-08	120045.802	0.0048033
2020-05-27	9.284	3.7e-07	20007643.006	0.80055008	0.056	0.0	120045.858	0.0048033
