Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Gogebic	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2020-03-22
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-23
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-24
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-25
Gogebic	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	2020-03-26
Gogebic	1	1	0	0	6.624e-05	6.624e-05	333.333333333	153.846153846	100	0.02208	0.0101907692308	0.006624	2020-03-27
Gogebic	1	1	0	0	6.624e-05	6.624e-05	333.333333333	153.846153846	100	0.02208	0.0101907692308	0.006624	2020-03-28
Gogebic	1.0	1.0	0.0	0.0	6.624e-05	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-03-29
Gogebic	1.0	1.0	0.0	0.0	6.624e-05	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-03-30
Gogebic	2.0	1.0	0.0	0.0	0.00013249	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-03-31
Gogebic	2.0	1.0	0.0	0.0	0.00013249	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-01
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-02
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-03
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-04
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-05
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-06
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-07
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-08
Gogebic	3.0	1.0	0.0	0.0	0.00019873	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-09
Gogebic	4.0	1.0	0.0	0.0	0.00026497	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-10
Gogebic	4.0	1.0	0.0	0.0	0.00026497	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-11
Gogebic	4.0	1.0	0.0	3.0	0.00026497	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-12
Gogebic	4.0	1.0	0.0	3.0	0.00026497	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-13
Gogebic	4.0	1.0	0.0	3.0	0.00026497	6.624e-05	333.333333333	153.846153846	100.0	0.02208	0.0101907692308	0.006624	2020-04-14
