Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Georgetown	1.198	1.198	1.924e-05	1.924e-05
McCormick	2.551	2.551	0.00027113	0.00027113
Richland	24.553	24.553	5.922e-05	5.922e-05
Berkeley	0.452	0.452	2.05e-06	2.05e-06
Clarendon	5.09	5.09	0.00015104	0.00015104
Cherokee	0.0	0.0	0.0	0.0
Beaufort	3.348	3.348	1.774e-05	1.774e-05
Fairfield	1.018	1.018	4.544e-05	4.544e-05
Barnwell	3.593	3.593	0.00017019	0.00017019
Horry	6.887	6.887	2.001e-05	2.001e-05
Abbeville	0.0	0.0	0.0	0.0
Lee	1.089	1.089	6.352e-05	6.352e-05
Laurens	2.213	2.213	3.303e-05	3.303e-05
Sumter	6.947	6.947	6.522e-05	6.522e-05
Dillon	1.258	1.258	4.11e-05	4.11e-05
Marlboro	0.816	0.816	3.091e-05	3.091e-05
Saluda	0.539	0.539	2.623e-05	2.623e-05
Chesterfield	1.107	1.107	2.42e-05	2.42e-05
Lexington	9.701	9.701	3.288e-05	3.288e-05
Marion	0.51	0.51	1.644e-05	1.644e-05
Oconee	0.659	0.659	8.4e-06	8.4e-06
Newberry	0.539	0.539	1.399e-05	1.399e-05
Calhoun	0.299	0.299	2.062e-05	2.062e-05
Florence	3.054	3.054	2.211e-05	2.211e-05
Greenville	10.24	10.24	1.991e-05	1.991e-05
Kershaw	2.65	2.65	4.041e-05	4.041e-05
Dorchester	1.862	1.862	1.159e-05	1.159e-05
Edgefield	0.0	0.0	0.0	0.0
Chester	0.958	0.958	2.971e-05	2.971e-05
Colleton	0.778	0.778	2.067e-05	2.067e-05
Hampton	0.0	0.0	0.0	0.0
Anderson	3.533	3.533	1.762e-05	1.762e-05
Union	1.531	1.531	5.585e-05	5.585e-05
Lancaster	0.537	0.537	5.63e-06	5.63e-06
Darlington	2.276	2.276	3.406e-05	3.406e-05
Greenwood	0.719	0.719	1.016e-05	1.016e-05
Allendale	1.749	1.749	0.0001964	0.0001964
Aiken	1.737	1.737	1.025e-05	1.025e-05
Williamsburg	0.377	0.377	1.233e-05	1.233e-05
Charleston	0.0	0.0	0.0	0.0
Spartanburg	10.36	10.36	3.301e-05	3.301e-05
Jasper	0.463	0.463	1.599e-05	1.599e-05
York	6.348	6.348	2.316e-05	2.316e-05
Bamberg	0.0	0.0	0.0	0.0
Orangeburg	0.898	0.898	1.033e-05	1.033e-05
Pickens	0.778	0.778	6.23e-06	6.23e-06
