Name	Predicted_New_Cases	Total_Predicted_New_Cases	Predicted_New_per_capita	Predicted_Total_per_capita
Georgetown	1.049	2.127	1.685e-05	3.417e-05
McCormick	0.0	0.0	0.0	0.0
Richland	22.848	46.323	5.511e-05	0.00011174
Berkeley	4.896	9.926	2.214e-05	4.49e-05
Clarendon	5.013	10.163	0.00014874	0.00030156
Cherokee	0.0	0.0	0.0	0.0
Beaufort	5.104	10.834	2.704e-05	5.741e-05
Fairfield	1.399	2.836	6.244e-05	0.0001266
Barnwell	0.0	0.0	0.0	0.0
Horry	5.071	10.281	1.473e-05	2.987e-05
Abbeville	0.175	0.355	7.13e-06	1.445e-05
Lee	2.04	4.136	0.00011901	0.00024128
Laurens	0.0	0.0	0.0	0.0
Sumter	6.237	12.644	5.855e-05	0.00011871
Dillon	0.0	0.0	0.0	0.0
Marlboro	0.454	0.92	1.718e-05	3.485e-05
Saluda	0.466	0.945	2.27e-05	4.602e-05
Chesterfield	1.021	2.07	2.23e-05	4.523e-05
Lexington	10.491	21.271	3.556e-05	7.21e-05
Marion	1.328	2.455	4.278e-05	7.908e-05
Oconee	0.525	1.064	6.69e-06	1.357e-05
Newberry	0.758	1.536	1.967e-05	3.988e-05
Calhoun	0.35	0.709	2.408e-05	4.883e-05
Florence	2.798	5.672	2.025e-05	4.106e-05
Greenville	11.949	24.225	2.324e-05	4.711e-05
Kershaw	3.972	8.349	6.056e-05	0.00012728
Dorchester	3.963	8.036	2.467e-05	5.002e-05
Edgefield	0.466	0.945	1.724e-05	3.495e-05
Chester	1.69	3.427	5.241e-05	0.00010626
Colleton	0.699	1.418	1.857e-05	3.765e-05
Hampton	0.0	0.0	0.0	0.0
Anderson	4.08	8.272	2.035e-05	4.126e-05
Union	1.532	3.101	5.588e-05	0.00011312
Lancaster	4.022	8.154	4.217e-05	8.549e-05
Darlington	1.865	3.781	2.792e-05	5.661e-05
Greenwood	0.758	1.536	1.071e-05	2.172e-05
Allendale	-0.227	-0.46	-2.547e-05	-5.166e-05
Aiken	1.632	3.309	9.63e-06	1.953e-05
Williamsburg	0.479	1.043	1.566e-05	3.407e-05
Charleston	18.127	36.751	4.466e-05	9.054e-05
Spartanburg	6.936	14.062	2.21e-05	4.48e-05
Jasper	0.991	2.009	3.42e-05	6.934e-05
York	2.775	5.891	1.012e-05	2.149e-05
Bamberg	-0.51	-1.035	-3.575e-05	-7.249e-05
Orangeburg	0.542	1.124	6.24e-06	1.293e-05
Pickens	0.816	1.654	6.53e-06	1.324e-05
