Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Lancaster	80.0	3.0	0.0	77.0	0.00083875	3.145e-05	1000.0	461.538461538	300.0	0.0104833333333	0.00483846153846	0.003145
Colleton	23.0	2.0	0.0	21.0	0.00061073	5.311e-05	666.666666667	307.692307692	200.0	0.0177033333333	0.00817076923077	0.005311
Richland	725.0	15.0	0.0	710.0	0.00174877	3.618e-05	5000.0	2307.69230769	1500.0	0.01206	0.00556615384615	0.003618
Cherokee	14.0	0.0	0.0	14.0	0.00024528	0.0	70.0	28.0	17.5	0.0012264	0.00049056	0.0003066
Sumter	206.0	6.0	0.0	200.0	0.00193405	5.633e-05	2000.0	923.076923077	600.0	0.0187766666667	0.00866615384615	0.005633
Calhoun	6.0	1.0	0.0	5.0	0.00041322	6.887e-05	333.333333333	153.846153846	100.0	0.0229566666667	0.0105953846154	0.006887
Fairfield	26.0	0.0	0.0	26.0	0.00116061	0.0	130.0	52.0	32.5	0.00580305	0.00232122	0.0014507625
Spartanburg	227.0	7.0	0.0	220.0	0.00072319	2.23e-05	2333.33333333	1076.92307692	700.0	0.00743333333333	0.00343076923077	0.00223
Anderson	135.0	5.0	0.0	130.0	0.00067338	2.494e-05	1666.66666667	769.230769231	500.0	0.00831333333333	0.00383692307692	0.002494
Laurens	21.0	1.0	0.0	20.0	0.00031346	1.493e-05	333.333333333	153.846153846	100.0	0.00497666666667	0.00229692307692	0.001493
Union	24.0	0.0	0.0	24.0	0.00087559	0.0	120.0	48.0	30.0	0.00437795	0.00175118	0.0010944875
Horry	190.0	12.0	0.0	178.0	0.00055209	3.487e-05	4000.0	1846.15384615	1200.0	0.0116233333333	0.00536461538462	0.003487
Kershaw	205.0	9.0	0.0	196.0	0.00312538	0.00013721	3000.0	1384.61538462	900.0	0.0457366666667	0.0211092307692	0.013721
Pickens	41.0	0.0	0.0	41.0	0.00032817	0.0	205.0	82.0	51.25	0.00164085	0.00065634	0.0004102125
Williamsburg	27.0	0.0	0.0	27.0	0.00088218	0.0	135.0	54.0	33.75	0.0044109	0.00176436	0.001102725
Georgetown	35.0	2.0	0.0	33.0	0.00056226	3.213e-05	666.666666667	307.692307692	200.0	0.01071	0.00494307692308	0.003213
Dorchester	85.0	1.0	0.0	84.0	0.00052911	6.22e-06	333.333333333	153.846153846	100.0	0.00207333333333	0.000956923076923	0.000622
Allendale	6.0	0.0	0.0	6.0	0.00067393	0.0	30.0	12.0	7.5	0.00336965	0.00134786	0.0008424125
Marlboro	32.0	0.0	0.0	32.0	0.00121221	0.0	160.0	64.0	40.0	0.00606105	0.00242442	0.0015152625
Saluda	18.0	0.0	0.0	18.0	0.00087617	0.0	90.0	36.0	22.5	0.00438085	0.00175234	0.0010952125
Clarendon	138.0	9.0	0.0	129.0	0.00409496	0.00026706	3000.0	1384.61538462	900.0	0.08902	0.0410861538462	0.026706
Newberry	21.0	1.0	0.0	20.0	0.00054517	2.596e-05	333.333333333	153.846153846	100.0	0.00865333333333	0.00399384615385	0.002596
York	166.0	3.0	0.0	163.0	0.00060558	1.094e-05	1000.0	461.538461538	300.0	0.00364666666667	0.00168307692308	0.001094
Berkeley	143.0	6.0	0.0	137.0	0.00064679	2.714e-05	2000.0	923.076923077	600.0	0.00904666666667	0.00417538461538	0.002714
Beaufort	236.0	9.0	0.0	227.0	0.00125056	4.769e-05	3000.0	1384.61538462	900.0	0.0158966666667	0.00733692307692	0.004769
Barnwell	8.0	0.0	0.0	8.0	0.00037893	0.0	40.0	16.0	10.0	0.00189465	0.00075786	0.0004736625
Orangeburg	51.0	0.0	0.0	51.0	0.00058665	0.0	255.0	102.0	63.75	0.00293325	0.0011733	0.0007333125
Abbeville	22.0	0.0	0.0	22.0	0.00089646	0.0	110.0	44.0	27.5	0.0044823	0.00179292	0.001120575
McCormick	6.0	1.0	0.0	5.0	0.00063762	0.00010627	333.333333333	153.846153846	100.0	0.0354233333333	0.0163492307692	0.010627
Bamberg	7.0	0.0	0.0	7.0	0.00049037	0.0	35.0	14.0	8.75	0.00245185	0.00098074	0.0006129625
Lexington	286.0	9.0	0.0	277.0	0.00096939	3.051e-05	3000.0	1384.61538462	900.0	0.01017	0.00469384615385	0.003051
Greenville	536.0	13.0	0.0	523.0	0.00104237	2.528e-05	4333.33333333	2000.0	1300.0	0.00842666666667	0.00388923076923	0.002528
Chester	25.0	0.0	0.0	25.0	0.00077517	0.0	125.0	50.0	31.25	0.00387585	0.00155034	0.0009689625
Charleston	406.0	5.0	0.0	401.0	0.00100023	1.232e-05	1666.66666667	769.230769231	500.0	0.00410666666667	0.00189538461538	0.001232
Chesterfield	37.0	0.0	0.0	37.0	0.00080867	0.0	185.0	74.0	46.25	0.00404335	0.00161734	0.0010108375
Lee	42.0	5.0	0.0	37.0	0.00245012	0.00029168	1666.66666667	769.230769231	500.0	0.0972266666667	0.0448738461538	0.029168
Hampton	21.0	0.0	0.0	21.0	0.00108522	0.0	105.0	42.0	26.25	0.0054261	0.00217044	0.001356525
Edgefield	21.0	1.0	0.0	20.0	0.00077628	3.697e-05	333.333333333	153.846153846	100.0	0.0123233333333	0.00568769230769	0.003697
Aiken	82.0	4.0	0.0	78.0	0.00048406	2.361e-05	1333.33333333	615.384615385	400.0	0.00787	0.00363230769231	0.002361
Dillon	23.0	0.0	0.0	23.0	0.00075166	0.0	115.0	46.0	28.75	0.0037583	0.00150332	0.000939575
Marion	22.0	1.0	0.0	21.0	0.00070879	3.222e-05	333.333333333	153.846153846	100.0	0.01074	0.00495692307692	0.003222
Jasper	15.0	1.0	0.0	14.0	0.00051776	3.452e-05	333.333333333	153.846153846	100.0	0.0115066666667	0.00531076923077	0.003452
Darlington	85.0	0.0	0.0	85.0	0.00127242	0.0	425.0	170.0	106.25	0.0063621	0.00254484	0.001590525
Oconee	19.0	0.0	0.0	19.0	0.00024243	0.0	95.0	38.0	23.75	0.00121215	0.00048486	0.0003030375
Greenwood	41.0	0.0	0.0	41.0	0.00057958	0.0	205.0	82.0	51.25	0.0028979	0.00115916	0.000724475
