Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
San Diego	155.0	0.0	0.0	0.0	4.636e-05	0.0	775.0	310.0	193.75	0.0002318	9.272e-05	5.795e-05	2020-03-22
San Diego	201	1	0	0	6.012e-5	3e-7	333.333333333	153.846153846	100	1e-4	4.61538461538e-5	3e-5	46	1	2020-03-23
San Diego	226	1	0	0	6.76e-5	3e-7	333.333333333	153.846153846	100	1e-4	4.61538461538e-5	3e-5	25	0	-45.7	-100	2020-03-24
San Diego	238	2	0	0	7.119e-5	6e-7	666.666666667	307.692307692	200	2e-4	9.23076923077e-5	6e-5	12	1	-52	0	2020-03-25
San Diego	293	3	0	0	8.764e-5	9e-7	1000	461.538461538	300	3e-4	1.38461538462e-4	9e-5	55	1	358.3	0	2020-03-26
San Diego	341	3	0	0	0.00010199	9e-07	1000	461.538461538	300	0.0003	0.000138461538462	9e-05	48	0	-12.7	0	2020-03-27
San Diego	413	6	0	0	1.2353e-4	1.79e-6	2000	923.076923077	600	5.96666666667e-4	2.75384615385e-4	1.79e-4	72	3	50	0	2020-03-28
San Diego	484	7	0	0	0.00014476	2.09e-06	2333.33333333	1076.92307692	700	0.000696666666667	0.000321538461538	0.000209	71	1	-1.4	0	2020-03-29
San Diego	515	7	0	0	0.00015404	2.09e-06	2333.33333333	1076.92307692	700	0.000696666666667	0.000321538461538	0.000209	31	0	0	0	2020-03-30
San Diego	603	7	0	0	0.00018036	2.09e-06	2333.33333333	1076.92307692	700	0.000696666666667	0.000321538461538	0.000209	88	0	183.9	0	2020-03-31
San Diego	733	9	0	0	0.00021924	2.69e-06	3000	1384.61538462	900	0.000896666666667	0.000413846153846	0.000269	130	2	47.7	0	2020-04-01
San Diego	849	15	0	0	0.00025394	4.49e-06	5000	2307.69230769	1500	0.00149666666667	0.000690769230769	0.000449	116	6	-10.8	0	2020-04-02
San Diego	966	16	0	0	0.00028893	4.79e-06	5333.33333333	2461.53846154	1600	0.00159666666667	0.000736923076923	0.000479	117	1	0.9	0	2020-04-03
San Diego	1112	17	0	0	3.326e-4	5.08e-6	5666.66666667	2615.38461538	1700	0.00169333333333	7.81538461538e-4	5.08e-4	146	1	24.8	0	2020-04-04
San Diego	1209	18	0	0	0.00036161	5.38e-06	6000	2769.23076923	1800	0.00179333333333	0.000827692307692	0.000538	97	1	-33.6	0	2020-04-05
