Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-03-01	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-03-03	0.027	0.0	0.027	0.0	0.0	0.0	0.0	0.0
2020-03-04	0.027	0.0	0.054	1e-08	0.0	0.0	0.0	0.0
2020-03-05	0.027	0.0	0.082	1e-08	0.0	0.0	0.0	0.0
2020-03-06	0.054	1e-08	0.136	1e-08	0.0	0.0	0.001	0.0
2020-03-07	0.136	1e-08	0.272	3e-08	0.001	0.0	0.002	0.0
2020-03-08	0.218	2e-08	0.49	5e-08	0.001	0.0	0.003	0.0
2020-03-09	0.3	3e-08	0.79	7e-08	0.002	0.0	0.005	0.0
2020-03-10	0.409	4e-08	1.199	1.1e-07	0.002	0.0	0.007	0.0
2020-03-11	0.654	6e-08	1.853	1.7e-07	0.004	0.0	0.011	0.0
2020-03-12	0.981	9e-08	2.834	2.7e-07	0.006	0.0	0.017	0.0
2020-03-13	1.362	1.3e-07	4.196	3.9e-07	0.008	0.0	0.025	0.0
2020-03-14	1.662	1.6e-07	5.858	5.5e-07	0.01	0.0	0.035	0.0
2020-03-15	1.88	1.8e-07	7.739	7.3e-07	0.011	0.0	0.046	0.0
2020-03-16	2.016	1.9e-07	9.755	9.2e-07	0.012	0.0	0.059	1e-08
2020-03-17	2.125	2e-07	11.88	1.12e-06	0.013	0.0	0.071	1e-08
2020-03-18	2.153	2e-07	14.033	1.32e-06	0.013	0.0	0.084	1e-08
2020-03-19	2.18	2.1e-07	16.213	1.53e-06	0.013	0.0	0.097	1e-08
2020-03-20	2.207	2.1e-07	18.42	1.73e-06	0.013	0.0	0.111	1e-08
2020-03-21	2.18	2.1e-07	20.6	1.94e-06	0.013	0.0	0.124	1e-08
2020-03-22	2.153	2e-07	22.753	2.14e-06	0.013	0.0	0.137	1e-08
2020-03-23	2.125	2e-07	24.878	2.34e-06	0.013	0.0	0.149	1e-08
2020-03-24	1.989	1.9e-07	26.867	2.53e-06	0.012	0.0	0.161	2e-08
2020-03-25	1.935	1.8e-07	28.802	2.71e-06	0.012	0.0	0.173	2e-08
2020-03-26	1.826	1.7e-07	30.628	2.88e-06	0.011	0.0	0.184	2e-08
2020-03-27	1.58	1.5e-07	32.208	3.03e-06	0.009	0.0	0.193	2e-08
2020-03-28	1.362	1.3e-07	33.57	3.16e-06	0.008	0.0	0.201	2e-08
2020-03-29	1.172	1.1e-07	34.742	3.27e-06	0.007	0.0	0.208	2e-08
2020-03-30	1.008	9e-08	35.75	3.36e-06	0.006	0.0	0.215	2e-08
2020-03-31	0.845	8e-08	36.595	3.44e-06	0.005	0.0	0.22	2e-08
2020-04-01	0.681	6e-08	37.276	3.51e-06	0.004	0.0	0.224	2e-08
2020-04-02	0.545	5e-08	37.821	3.56e-06	0.003	0.0	0.227	2e-08
2020-04-03	0.463	4e-08	38.284	3.6e-06	0.003	0.0	0.23	2e-08
2020-04-04	0.409	4e-08	38.693	3.64e-06	0.002	0.0	0.232	2e-08
2020-04-05	0.354	3e-08	39.047	3.67e-06	0.002	0.0	0.234	2e-08
2020-04-06	0.3	3e-08	39.347	3.7e-06	0.002	0.0	0.236	2e-08
2020-04-07	0.245	2e-08	39.592	3.73e-06	0.001	0.0	0.238	2e-08
2020-04-08	0.191	2e-08	39.783	3.74e-06	0.001	0.0	0.239	2e-08
2020-04-09	0.136	1e-08	39.919	3.76e-06	0.001	0.0	0.24	2e-08
2020-04-10	0.109	1e-08	40.028	3.77e-06	0.001	0.0	0.24	2e-08
2020-04-11	0.082	1e-08	40.11	3.77e-06	0.0	0.0	0.241	2e-08
2020-04-12	0.054	1e-08	40.165	3.78e-06	0.0	0.0	0.241	2e-08
2020-04-13	0.027	0.0	40.192	3.78e-06	0.0	0.0	0.241	2e-08
2020-04-14	40.192	3.78e-06	80.384	7.57e-06	0.241	2e-08	0.482	5e-08
