Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	68.831	1.86e-06	29667421.959	0.80054878	0.413	1e-08	178004.532	0.00480329
United States of America	303.829	9.3e-07	261913793.977	0.80054971	1.823	1e-08	1571482.764	0.0048033
Saint Kitts and Nevis	35.064	0.00066864	41826.42	0.79759005	0.21	4.01e-06	250.959	0.00478554
Guatemala	6406.974	0.00037147	13789995.569	0.79952168	38.442	2.23e-06	82739.973	0.00479713
Jamaica	872.159	0.00029717	2347352.349	0.79981885	5.233	1.78e-06	14084.114	0.00479891
Saint Vincent and the Grenadines	40.939	0.00037147	88115.284	0.79952168	0.246	2.23e-06	528.692	0.00479713
Saint Lucia	67.566	0.00037147	145424.198	0.79952168	0.405	2.23e-06	872.545	0.00479713
Dominican Republic	789.526	7.429e-05	8504544.038	0.80026461	4.737	4.5e-07	51027.264	0.00480159
The Bahamas	171.903	0.00044576	308184.287	0.79915021	1.031	2.67e-06	1849.106	0.0047949
Panama	1241.253	0.00029717	3340741.757	0.79981885	7.448	1.78e-06	20044.451	0.00479891
Costa Rica	742.849	0.00014859	4000504.27	0.80019032	4.457	8.9e-07	24003.026	0.00480114
El Salvador	3339.123	0.00052005	5128276.814	0.79870445	20.035	3.12e-06	30769.661	0.00479223
Haiti	5784.634	0.00052005	8884130.184	0.79870445	34.708	3.12e-06	53304.781	0.00479223
Mexico	7031.338	5.572e-05	100993052.896	0.80032033	42.188	3.3e-07	605958.317	0.00480192
Antigua and Barbuda	35.767	0.00037147	76982.744	0.79952168	0.215	2.23e-06	461.896	0.00479713
Dominica	42.57	0.00059435	57169.958	0.7981844	0.255	3.57e-06	343.02	0.00478911
Trinidad and Tobago	516.285	0.00037147	1111221.598	0.79952168	3.098	2.23e-06	6667.33	0.00479713
Honduras	2849.151	0.00029717	7668280.814	0.79981885	17.095	1.78e-06	46009.685	0.00479891
Nicaragua	3362.406	0.00052005	5164034.013	0.79870445	20.174	3.12e-06	30984.204	0.00479223
Cuba	3369.386	0.00029717	9068456.489	0.79981885	20.216	1.78e-06	54410.739	0.00479891
Paraguay	1550.366	0.00022288	5565147.069	0.80004173	9.302	1.34e-06	33390.882	0.00480025
Canada	68.831	1.86e-06	29667421.959	0.80054878	0.413	1e-08	178004.53175657	0.00480329
United States of America	303.829	9.3e-07	261913793.977	0.80054971	1.823	1e-08	1571482.76386322	0.0048033
Saint Kitts and Nevis	35.064	0.00066864	41826.42	0.79759005	0.21	4.01e-06	250.95851991	0.00478554
Guatemala	6406.974	0.00037147	13789995.569	0.79952168	38.442	2.23e-06	82739.97341319	0.00479713
Jamaica	872.159	0.00029717	2347352.349	0.79981885	5.233	1.78e-06	14084.11409409	0.00479891
Saint Vincent and the Grenadines	40.939	0.00037147	88115.284	0.79952168	0.246	2.23e-06	528.69170381	0.00479713
Saint Lucia	67.566	0.00037147	145424.198	0.79952168	0.405	2.23e-06	872.54518932	0.00479713
Dominican Republic	789.526	7.429e-05	8504544.038	0.80026461	4.737	4.5e-07	51027.26423042	0.00480159
The Bahamas	171.903	0.00044576	308184.287	0.79915021	1.031	2.67e-06	1849.1057231	0.0047949
Panama	1241.253	0.00029717	3340741.757	0.79981885	7.448	1.78e-06	20044.45053964	0.00479891
Costa Rica	742.849	0.00014859	4000504.27	0.80019032	4.457	8.9e-07	24003.02562127	0.00480114
El Salvador	3339.123	0.00052005	5128276.814	0.79870445	20.035	3.12e-06	30769.66088119	0.00479223
Haiti	5784.634	0.00052005	8884130.184	0.79870445	34.708	3.12e-06	53304.78110352	0.00479223
Mexico	7031.338	5.572e-05	100993052.896	0.80032033	42.188	3.3e-07	605958.31737476	0.00480192
Antigua and Barbuda	35.767	0.00037147	76982.744	0.79952168	0.215	2.23e-06	461.89646487	0.00479713
Dominica	42.57	0.00059435	57169.958	0.7981844	0.255	3.57e-06	343.01974543	0.00478911
Trinidad and Tobago	516.285	0.00037147	1111221.598	0.79952168	3.098	2.23e-06	6667.32958968	0.00479713
Honduras	2849.151	0.00029717	7668280.814	0.79981885	17.095	1.78e-06	46009.68488309	0.00479891
Nicaragua	3362.406	0.00052005	5164034.013	0.79870445	20.174	3.12e-06	30984.20407867	0.00479223
Cuba	3369.386	0.00029717	9068456.489	0.79981885	20.216	1.78e-06	54410.73893139	0.00479891
Paraguay	1550.366	0.00022288	5565147.069	0.80004173	9.302	1.34e-06	33390.88241594	0.00480025
Canada	2550780528.65	68.83052539	1099440718285720.8	29667421.9594291	0.413	1e-08	177973.08	0.00480244
United States of America	99402936898.458	303.8289468	8.568966390472638e+16	261913793.9772037	1.823	1e-08	1571205.095	0.00480245
Saint Kitts and Nevis	1838795.813	35.0640875	2193419290.453	41826.41998538	0.21	4.01e-06	250.914	0.00478469
Guatemala	110506249475.834	6406.97391128	237847182102632.25	13789995.56886462	38.442	2.23e-06	82725.335	0.00479628
Jamaica	2559660445.342	872.15908293	6889138778266.475	2347352.34901434	5.233	1.78e-06	14081.623	0.00479806
