Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	45428.147	0.00122584	29363672.851	0.79235238	272.569	7.36e-06	176182.037	0.00475411
United States of America	364594.736	0.0011144	259596490.6	0.79346678	2187.568	6.69e-06	1557578.944	0.0047608
Saint Kitts and Nevis	227.917	0.00434615	38941.425	0.74257594	1.367	2.608e-05	233.649	0.00445546
Guatemala	60866.252	0.00352893	13070492.399	0.75780604	365.198	2.117e-05	78422.954	0.00454684
Jamaica	9811.79	0.00334319	2233862.648	0.76114924	58.871	2.006e-05	13403.176	0.0045669
Saint Vincent and the Grenadines	388.923	0.00352893	83517.804	0.75780604	2.334	2.117e-05	501.107	0.00454684
Saint Lucia	641.873	0.00352893	137836.584	0.75780604	3.851	2.117e-05	827.02	0.00454684
Dominican Republic	29607.229	0.002786	8183601.679	0.77006442	177.643	1.672e-05	49101.61	0.00462039
The Bahamas	1432.521	0.00371466	290879.428	0.75427712	8.595	2.229e-05	1745.277	0.00452566
Panama	13964.097	0.00334319	3179223.703	0.76114924	83.785	2.006e-05	19075.342	0.0045669
Costa Rica	14856.979	0.00297173	3835963.229	0.76727843	89.142	1.783e-05	23015.779	0.00460367
El Salvador	25043.425	0.00390039	4819169.395	0.75056246	150.261	2.34e-05	28915.016	0.00450337
Haiti	43384.758	0.00390039	8348638.313	0.75056246	260.309	2.34e-05	50091.83	0.00450337
Mexico	328129.113	0.00260026	97503165.405	0.77266468	1968.775	1.56e-05	585018.992	0.00463599
Antigua and Barbuda	339.786	0.00352893	72966.113	0.75780604	2.039	2.117e-05	437.797	0.00454684
Dominica	292.669	0.00408613	53479.67	0.74666206	1.756	2.452e-05	320.878	0.00447997
Trinidad and Tobago	4904.707	0.00352893	1053242.793	0.75780604	29.428	2.117e-05	6319.457	0.00454684
Honduras	32052.946	0.00334319	7297535.069	0.76114924	192.318	2.006e-05	43785.21	0.0045669
Nicaragua	25218.042	0.00390039	4852771.326	0.75056246	151.308	2.34e-05	29116.628	0.00450337
Cuba	37905.595	0.00334319	8630015.105	0.76114924	227.434	2.006e-05	51780.091	0.0045669
Paraguay	21963.523	0.00315746	5316571.668	0.7643067	131.781	1.894e-05	31899.43	0.00458584
Canada	45428.147	0.00122584	29363672.851	0.79235238	272.569	7.36e-06	176182.03710504	0.00475411
United States of America	364594.736	0.0011144	259596490.6	0.79346678	2187.568	6.69e-06	1557578.94359946	0.0047608
Saint Kitts and Nevis	227.917	0.00434615	38941.425	0.74257594	1.367	2.608e-05	233.64854871	0.00445546
Guatemala	60866.252	0.00352893	13070492.399	0.75780604	365.198	2.117e-05	78422.95439204	0.00454684
Jamaica	9811.79	0.00334319	2233862.648	0.76114924	58.871	2.006e-05	13403.17589018	0.0045669
Saint Vincent and the Grenadines	388.923	0.00352893	83517.804	0.75780604	2.334	2.117e-05	501.10682497	0.00454684
Saint Lucia	641.873	0.00352893	137836.584	0.75780604	3.851	2.117e-05	827.01950175	0.00454684
Dominican Republic	29607.229	0.002786	8183601.679	0.77006442	177.643	1.672e-05	49101.61007459	0.00462039
The Bahamas	1432.521	0.00371466	290879.428	0.75427712	8.595	2.229e-05	1745.27656547	0.00452566
Panama	13964.097	0.00334319	3179223.703	0.76114924	83.785	2.006e-05	19075.34221961	0.0045669
Costa Rica	14856.979	0.00297173	3835963.229	0.76727843	89.142	1.783e-05	23015.77937426	0.00460367
El Salvador	25043.425	0.00390039	4819169.395	0.75056246	150.261	2.34e-05	28915.01637147	0.00450337
Haiti	43384.758	0.00390039	8348638.313	0.75056246	260.309	2.34e-05	50091.82987871	0.00450337
Mexico	328129.113	0.00260026	97503165.405	0.77266468	1968.775	1.56e-05	585018.99243155	0.00463599
Antigua and Barbuda	339.786	0.00352893	72966.113	0.75780604	2.039	2.117e-05	437.79667679	0.00454684
Dominica	292.669	0.00408613	53479.67	0.74666206	1.756	2.452e-05	320.87802218	0.00447997
Trinidad and Tobago	4904.707	0.00352893	1053242.793	0.75780604	29.428	2.117e-05	6319.45676024	0.00454684
Honduras	32052.946	0.00334319	7297535.069	0.76114924	192.318	2.006e-05	43785.21041652	0.0045669
Nicaragua	25218.042	0.00390039	4852771.326	0.75056246	151.308	2.34e-05	29116.62795541	0.00450337
Cuba	37905.595	0.00334319	8630015.105	0.76114924	227.434	2.006e-05	51780.09062837	0.0045669
Paraguay	21963.523	0.00315746	5316571.668	0.7643067	131.781	1.894e-05	31899.43000581	0.00458584
Canada	1683515149458.08	45428.14676897	1088184123810383.9	29363672.85083986	272.569	7.36e-06	176150.585	0.00475327
United States of America	119283524252460.31	364594.73607774	8.493151770497755e+16	259596490.59990963	2187.568	6.69e-06	1557301.275	0.00475995
Saint Kitts and Nevis	11952172.783	227.91656878	2042127257.175	38941.42478547	1.367	2.608e-05	233.604	0.00445461
Guatemala	1049809370035.296	60866.25215805	225437330287278.5	13070492.39867297	365.198	2.117e-05	78408.316	0.00454599
Jamaica	28796180009.022	9811.78968263	6556062962862.096	2233862.64836324	58.871	2.006e-05	13400.685	0.00456605
Saint Vincent and the Grenadines	42863208.996	388.92304687	9204497196.744	83517.80416245	2.334	2.117e-05	501.013	0.00454599
Saint Lucia	116749639.323	641.87300674	25070958358.956	137836.58362493	3.851	2.117e-05	826.865	0.00454599
Dominican Republic	314640904844.915	29607.22872421	86968485338056.47	8183601.67909847	177.643	1.672e-05	49092.591	0.00461954
The Bahamas	552437587.596	1432.5214905	112174742451.319	290879.42757836	8.595	2.229e-05	1744.949	0.00452481
Panama	58326259025.808	13964.09683172	13279213647143.398	3179223.70326878	83.785	2.006e-05	19071.797	0.00456605
Costa Rica	74276589393.993	14856.97888904	19177671841770.32	3835963.22904307	89.142	1.783e-05	23011.536	0.00460282
El Salvador	160797421409.492	25043.42509365	30942652979501.543	4819169.39524478	150.261	2.34e-05	28909.567	0.00450253
Haiti	482576299539.578	43384.75805288	92863373317152.36	8348638.3131178	260.309	2.34e-05	50082.39	0.00450253
Mexico	41406871278819.79	328129.11255313	1.2304001274983794e+16	97503165.40525758	1968.775	1.56e-05	584911.894	0.00463514
Antigua and Barbuda	32716660.509	339.78626705	7025615136.971	72966.11279907	2.039	2.117e-05	437.715	0.00454599
Dominica	20962401.109	292.6687764	3830481389.826	53479.67036407	1.756	2.452e-05	320.817	0.00447912
Trinidad and Tobago	6816846887.269	4904.70745016	1463857922311.525	1053242.79337279	29.428	2.117e-05	6318.277	0.00454599
Honduras	307308326928.56	32052.94620743	69965278023829.84	7297535.06941938	192.318	2.006e-05	43777.073	0.00456605
Nicaragua	163047577020.355	25218.04178885	31375656093646.56	4852771.32590199	151.308	2.34e-05	29111.141	0.00450253
Cuba	429778868762.384	37905.5951482	97848302199495.89	8630015.10472847	227.434	2.006e-05	51770.468	0.00456605
Paraguay	152779825543.795	21963.52302094	36982449996660.85	5316571.66763549	131.781	1.894e-05	31893.526	0.00458499
Canada	45428.147	0.00122584	29363672.851	0.79235238	272.569	7.36e-06	176150.585	0.00475327
United States of America	364594.736	0.0011144	259596490.6	0.79346678	2187.568	6.69e-06	1557301.275	0.00475995
Saint Kitts and Nevis	227.917	0.00434615	38941.425	0.74257594	1.367	2.608e-05	233.604	0.00445461
Guatemala	60866.252	0.00352893	13070492.399	0.75780604	365.198	2.117e-05	78408.316	0.00454599
Jamaica	9811.79	0.00334319	2233862.648	0.76114924	58.871	2.006e-05	13400.685	0.00456605
Saint Vincent and the Grenadines	388.923	0.00352893	83517.804	0.75780604	2.334	2.117e-05	501.013	0.00454599
Saint Lucia	641.873	0.00352893	137836.584	0.75780604	3.851	2.117e-05	826.865	0.00454599
Dominican Republic	29607.229	0.002786	8183601.679	0.77006442	177.643	1.672e-05	49092.591	0.00461954
The Bahamas	1432.521	0.00371466	290879.428	0.75427712	8.595	2.229e-05	1744.949	0.00452481
