Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	349888.504	0.00944143	2182452.484	0.05889152	2099.331	5.665e-05	13094.715	0.00035335
United States of America	3487146.099	0.0106586	22754534.68	0.06955012	20922.877	6.395e-05	136527.208	0.0004173
Saint Kitts and Nevis	8.182	0.00015602	37.028	0.00070608	0.049	9.4e-07	0.222	4.24e-06
Guatemala	5958.486	0.00034546	29797.499	0.00172761	35.751	2.07e-06	178.785	1.037e-05
Jamaica	1428.16	0.00048662	6498.448	0.00221423	8.569	2.92e-06	38.991	1.329e-05
Saint Vincent and the Grenadines	38.074	0.00034546	190.4	0.00172761	0.228	2.07e-06	1.142	1.037e-05
Saint Lucia	62.836	0.00034546	314.233	0.00172761	0.377	2.07e-06	1.885	1.037e-05
Dominican Republic	11521.818	0.00108419	51717.084	0.0048665	69.131	6.51e-06	310.303	2.92e-05
The Bahamas	103.142	0.00026746	533.011	0.00138215	0.619	1.6e-06	3.198	8.29e-06
Panama	2032.552	0.00048662	9248.563	0.00221423	12.195	2.92e-06	55.491	1.329e-05
Costa Rica	4329.571	0.00086601	18909.451	0.00378231	25.977	5.2e-06	113.457	2.269e-05
El Salvador	1431.053	0.00022288	7157.152	0.00111469	8.586	1.34e-06	42.943	6.69e-06
Haiti	2479.129	0.00022288	12398.915	0.00111469	14.875	1.34e-06	74.393	6.69e-06
Mexico	166595.838	0.00132019	780703.13	0.00618669	999.575	7.92e-06	4684.219	3.712e-05
Antigua and Barbuda	33.263	0.00034546	166.345	0.00172761	0.2	2.07e-06	0.998	1.037e-05
Dominica	13.303	0.00018573	63.876	0.00089181	0.08	1.11e-06	0.383	5.35e-06
Trinidad and Tobago	480.145	0.00034546	2401.134	0.00172761	2.881	2.07e-06	14.407	1.037e-05
Honduras	4665.484	0.00048662	21228.992	0.00221423	27.993	2.92e-06	127.374	1.329e-05
Nicaragua	1441.031	0.00022288	7207.055	0.00111469	8.646	1.34e-06	43.242	6.69e-06
Cuba	5517.37	0.00048662	25105.26	0.00221423	33.104	2.92e-06	150.632	1.329e-05
Paraguay	4883.654	0.00070207	20286.004	0.0029163	29.302	4.21e-06	121.716	1.75e-05
Canada	349888.504	0.00944143	2182452.484	0.05889152	2099.331	5.665e-05	13094.71490243	0.00035335
United States of America	3487146.099	0.0106586	22754534.68	0.06955012	20922.877	6.395e-05	136527.20808081	0.0004173
Saint Kitts and Nevis	8.182	0.00015602	37.028	0.00070608	0.049	9.4e-07	0.22216505	4.24e-06
Guatemala	5958.486	0.00034546	29797.499	0.00172761	35.751	2.07e-06	178.7849937	1.037e-05
Jamaica	1428.16	0.00048662	6498.448	0.00221423	8.569	2.92e-06	38.99068748	1.329e-05
Saint Vincent and the Grenadines	38.074	0.00034546	190.4	0.00172761	0.228	2.07e-06	1.14239997	1.037e-05
Saint Lucia	62.836	0.00034546	314.233	0.00172761	0.377	2.07e-06	1.88540049	1.037e-05
Dominican Republic	11521.818	0.00108419	51717.084	0.0048665	69.131	6.51e-06	310.30250111	2.92e-05
The Bahamas	103.142	0.00026746	533.011	0.00138215	0.619	1.6e-06	3.19806816	8.29e-06
Panama	2032.552	0.00048662	9248.563	0.00221423	12.195	2.92e-06	55.49137855	1.329e-05
Costa Rica	4329.571	0.00086601	18909.451	0.00378231	25.977	5.2e-06	113.45670877	2.269e-05
El Salvador	1431.053	0.00022288	7157.152	0.00111469	8.586	1.34e-06	42.94291075	6.69e-06
Haiti	2479.129	0.00022288	12398.915	0.00111469	14.875	1.34e-06	74.39348994	6.69e-06
Mexico	166595.838	0.00132019	780703.13	0.00618669	999.575	7.92e-06	4684.2187813	3.712e-05
Antigua and Barbuda	33.263	0.00034546	166.345	0.00172761	0.2	2.07e-06	0.99806844	1.037e-05
Dominica	13.303	0.00018573	63.876	0.00089181	0.08	1.11e-06	0.38325637	5.35e-06
Trinidad and Tobago	480.145	0.00034546	2401.134	0.00172761	2.881	2.07e-06	14.40680278	1.037e-05
Honduras	4665.484	0.00048662	21228.992	0.00221423	27.993	2.92e-06	127.37395	1.329e-05
Nicaragua	1441.031	0.00022288	7207.055	0.00111469	8.646	1.34e-06	43.24233262	6.69e-06
Cuba	5517.37	0.00048662	25105.26	0.00221423	33.104	2.92e-06	150.63156285	1.329e-05
Paraguay	4883.654	0.00070207	20286.004	0.0029163	29.302	4.21e-06	121.71602604	1.75e-05
Canada	12966467690277.746	349888.50412106	80879192321682.94	2182452.48373784	2099.331	5.665e-05	13063.263	0.0003525
United States of America	1140880641129925.5	3487146.09880739	7444542723163530.0	22754534.68013424	20922.877	6.395e-05	136249.539	0.00041645
Saint Kitts and Nevis	429052.356	8.18162042	1941759.559	37.02750823	0.049	9.4e-07	0.178	3.39e-06
Guatemala	102770811996.759	5958.48573658	513941510976.264	29797.49895023	35.751	2.07e-06	164.147	9.52e-06
Jamaica	4191443978.526	1428.16049806	19072002352.11	6498.44791382	8.569	2.92e-06	36.5	1.244e-05
Saint Vincent and the Grenadines	4196082.564	38.07351932	20983983.403	190.39999458	0.228	2.07e-06	1.049	9.52e-06
Saint Lucia	11429175.216	62.83598907	57155601.533	314.23341452	0.377	2.07e-06	1.731	9.52e-06
Dominican Republic	122444256099.847	11521.81754022	549605979865.573	51717.08351809	69.131	6.51e-06	301.283	2.835e-05
The Bahamas	39775506.305	103.14154731	205550500.638	533.0113594	0.619	1.6e-06	2.871	7.44e-06
Panama	8489711034.835	2032.5518719	38630073467.434	9248.56309192	12.195	2.92e-06	51.946	1.244e-05
Costa Rica	21645436088.715	4329.57126381	94536686921.698	18909.45146101	25.977	5.2e-06	109.214	2.185e-05
El Salvador	9188424078.187	1431.05286213	45954239420.132	7157.15179115	8.586	1.34e-06	37.494	5.84e-06
Haiti	27575788538.049	2479.12903096	137915313648.27	12398.91499049	14.875	1.34e-06	64.953	5.84e-06
Mexico	21022860073269.56	166595.83798834	98517543196067.34	780703.13021635	999.575	7.92e-06	4577.12	3.627e-05
Antigua and Barbuda	3202788.87	33.26328719	16016669.708	166.34474075	0.2	2.07e-06	0.916	9.52e-06
Dominica	952836.414	13.3031262	4575122.873	63.87606106	0.08	1.11e-06	0.322	4.5e-06
Trinidad and Tobago	667333432.01	480.14504504	3337235015.552	2401.13379608	2.881	2.07e-06	13.227	9.52e-06
Honduras	44730434246.909	4665.48439179	203533424647.583	21228.99166725	27.993	2.92e-06	119.237	1.244e-05
Nicaragua	9317004398.774	1441.03095899	46597310613.487	7207.05543605	8.646	1.34e-06	37.755	5.84e-06
Cuba	62556702000.32	5517.36995972	284646907796.635	25105.26047545	33.104	2.92e-06	141.009	1.244e-05
Paraguay	33971043557.138	4883.65394159	141110886494.877	20286.00433993	29.302	4.21e-06	115.812	1.665e-05
Canada	349888.504	0.00944143	2182452.484	0.05889152	2099.331	5.665e-05	13063.263	0.0003525
United States of America	3487146.099	0.0106586	22754534.68	0.06955012	20922.877	6.395e-05	136249.539	0.00041645
Saint Kitts and Nevis	8.182	0.00015602	37.028	0.00070608	0.049	9.4e-07	0.178	3.39e-06
Guatemala	5958.486	0.00034546	29797.499	0.00172761	35.751	2.07e-06	164.147	9.52e-06
Jamaica	1428.16	0.00048662	6498.448	0.00221423	8.569	2.92e-06	36.5	1.244e-05
Saint Vincent and the Grenadines	38.074	0.00034546	190.4	0.00172761	0.228	2.07e-06	1.049	9.52e-06
Saint Lucia	62.836	0.00034546	314.233	0.00172761	0.377	2.07e-06	1.731	9.52e-06
Dominican Republic	11521.818	0.00108419	51717.084	0.0048665	69.131	6.51e-06	301.283	2.835e-05
The Bahamas	103.142	0.00026746	533.011	0.00138215	0.619	1.6e-06	2.871	7.44e-06
Panama	2032.552	0.00048662	9248.563	0.00221423	12.195	2.92e-06	51.946	1.244e-05
Costa Rica	4329.571	0.00086601	18909.451	0.00378231	25.977	5.2e-06	109.214	2.185e-05
El Salvador	1431.053	0.00022288	7157.152	0.00111469	8.586	1.34e-06	37.494	5.84e-06
Haiti	2479.129	0.00022288	12398.915	0.00111469	14.875	1.34e-06	64.953	5.84e-06
Mexico	166595.838	0.00132019	780703.13	0.00618669	999.575	7.92e-06	4577.12	3.627e-05
