Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	137.661	3.71e-06	29667353.129	0.80054692	0.826	2e-08	178004.119	0.00480328
United States of America	607.658	1.86e-06	261913490.148	0.80054878	3.646	1e-08	1571480.941	0.00480329
Saint Kitts and Nevis	38.96	0.00074293	41791.356	0.79692141	0.234	4.46e-06	250.748	0.00478153
Guatemala	7688.369	0.00044576	13783588.595	0.79915021	46.13	2.67e-06	82701.532	0.0047949
Jamaica	1090.199	0.00037147	2346480.19	0.79952168	6.541	2.23e-06	14078.881	0.00479713
Saint Vincent and the Grenadines	49.127	0.00044576	88074.345	0.79915021	0.295	2.67e-06	528.446	0.0047949
Saint Lucia	81.079	0.00044576	145356.633	0.79915021	0.486	2.67e-06	872.14	0.0047949
Dominican Republic	1579.052	0.00014859	8503754.512	0.80019032	9.474	8.9e-07	51022.527	0.00480114
The Bahamas	200.553	0.00052005	308012.385	0.79870445	1.203	3.12e-06	1848.074	0.00479223
Panama	1551.566	0.00037147	3339500.504	0.79952168	9.309	2.23e-06	20037.003	0.00479713
Costa Rica	1114.273	0.00022288	3999761.421	0.80004173	6.686	1.34e-06	23998.569	0.00480025
El Salvador	3816.141	0.00059435	5124937.69	0.7981844	22.897	3.57e-06	30749.626	0.00478911
Haiti	6611.011	0.00059435	8878345.55	0.7981844	39.666	3.57e-06	53270.073	0.00478911
Mexico	9375.118	7.429e-05	100986021.558	0.80026461	56.251	4.5e-07	605916.129	0.00480159
Antigua and Barbuda	42.92	0.00044576	76946.977	0.79915021	0.258	2.67e-06	461.682	0.0047949
Dominica	47.891	0.00066864	57127.388	0.79759005	0.287	4.01e-06	342.764	0.00478554
Trinidad and Tobago	619.542	0.00044576	1110705.313	0.79915021	3.717	2.67e-06	6664.232	0.0047949
Honduras	3561.438	0.00037147	7665431.663	0.79952168	21.369	2.23e-06	45992.59	0.00479713
Nicaragua	3842.749	0.00059435	5160671.608	0.7981844	23.056	3.57e-06	30964.03	0.00478911
Cuba	4211.733	0.00037147	9065087.102	0.79952168	25.27	2.23e-06	54390.523	0.00479713
Paraguay	2067.155	0.00029717	5563596.703	0.79981885	12.403	1.78e-06	33381.58	0.00479891
Canada	137.661	3.71e-06	29667353.129	0.80054692	0.826	2e-08	178004.11877342	0.00480328
United States of America	607.658	1.86e-06	261913490.148	0.80054878	3.646	1e-08	1571480.94088954	0.00480329
Saint Kitts and Nevis	38.96	0.00074293	41791.356	0.79692141	0.234	4.46e-06	250.74813539	0.00478153
Guatemala	7688.369	0.00044576	13783588.595	0.79915021	46.13	2.67e-06	82701.53156972	0.0047949
Jamaica	1090.199	0.00037147	2346480.19	0.79952168	6.541	2.23e-06	14078.88113959	0.00479713
Saint Vincent and the Grenadines	49.127	0.00044576	88074.345	0.79915021	0.295	2.67e-06	528.4460682	0.0047949
Saint Lucia	81.079	0.00044576	145356.633	0.79915021	0.486	2.67e-06	872.13979584	0.0047949
Dominican Republic	1579.052	0.00014859	8503754.512	0.80019032	9.474	8.9e-07	51022.52707383	0.00480114
The Bahamas	200.553	0.00052005	308012.385	0.79870445	1.203	3.12e-06	1848.07430762	0.00479223
Panama	1551.566	0.00037147	3339500.504	0.79952168	9.309	2.23e-06	20037.00302133	0.00479713
Costa Rica	1114.273	0.00022288	3999761.421	0.80004173	6.686	1.34e-06	23998.56852761	0.00480025
El Salvador	3816.141	0.00059435	5124937.69	0.7981844	22.897	3.57e-06	30749.62614111	0.00478911
Haiti	6611.011	0.00059435	8878345.55	0.7981844	39.666	3.57e-06	53270.07329708	0.00478911
Mexico	9375.118	7.429e-05	100986021.558	0.80026461	56.251	4.5e-07	605916.12934599	0.00480159
Antigua and Barbuda	42.92	0.00044576	76946.977	0.79915021	0.258	2.67e-06	461.68186302	0.0047949
Dominica	47.891	0.00066864	57127.388	0.79759005	0.287	4.01e-06	342.76432541	0.00478554
Trinidad and Tobago	619.542	0.00044576	1110705.313	0.79915021	3.717	2.67e-06	6664.23187971	0.0047949
Honduras	3561.438	0.00037147	7665431.663	0.79952168	21.369	2.23e-06	45992.58997845	0.00479713
Nicaragua	3842.749	0.00059435	5160671.608	0.7981844	23.056	3.57e-06	30964.02964524	0.00478911
Cuba	4211.733	0.00037147	9065087.102	0.79952168	25.27	2.23e-06	54390.52261398	0.00479713
Paraguay	2067.155	0.00029717	5563596.703	0.79981885	12.403	1.78e-06	33381.58021795	0.00479891
Canada	5101561058.673	137.66105081	1099438167505192.1	29667353.12890371	0.826	2e-08	177972.667	0.00480243
United States of America	198805873754.1	607.65789346	8.568956450178949e+16	261913490.1482569	3.646	1e-08	1571203.272	0.00480244
Saint Kitts and Nevis	2043106.459	38.96009723	2191580494.64	41791.35589787	0.234	4.46e-06	250.704	0.00478068
Guatemala	132607499365.051	7688.36869319	237736675853156.4	13783588.59495334	46.13	2.67e-06	82686.893	0.00479405
Jamaica	3199575556.462	1090.19885359	6886579117821.133	2346480.1899314	6.541	2.23e-06	14076.39	0.00479628
Saint Vincent and the Grenadines	5414300.083	49.12712171	9706673529.468	88074.34470074	0.295	2.67e-06	528.353	0.00479405
Saint Lucia	14747322.861	81.07869558	26438772554.287	145356.63264017	0.486	2.67e-06	871.985	0.00479405
Dominican Republic	16780848252.372	1579.05219806	90370802321755.75	8503754.51230462	9.474	8.9e-07	51013.508	0.00480029
The Bahamas	77341262.257	200.55300865	118781895998.584	308012.38460373	1.203	3.12e-06	1847.747	0.00479138
Panama	6480695447.118	1551.56631459	13948669486783.07	3339500.50355447	9.309	2.23e-06	20033.458	0.00479628
Costa Rica	5570744202.675	1114.2734163	19996571239706.016	3999761.4212681	6.686	1.34e-06	23994.325	0.0047994
El Salvador	24502464212.62	3816.14096631	32905912924632.05	5124937.69018544	22.897	3.57e-06	30744.177	0.00478826
Haiti	73535436113.836	6611.01075033	98755400136056.45	8878345.5495136	39.666	3.57e-06	53260.633	0.00478826
Mexico	1183053465268.378	9375.11750278	1.2743505637346838e+16	100986021.55766582	56.251	4.5e-07	605809.03	0.00480074
Antigua and Barbuda	4132630.801	42.92037057	7408916643.747	76946.97716954	0.258	2.67e-06	461.6	0.00479405
Dominica	3430211.09	47.89125432	4091749134.557	57127.38756799	0.287	4.01e-06	342.704	0.00478469
Trinidad and Tobago	861075396.236	619.54199367	1543722665310.895	1110705.31328445	3.717	2.67e-06	6663.052	0.00479405
Honduras	34145369657.708	3561.43846739	73492494709220.06	7665431.66307416	21.369	2.23e-06	45984.453	0.00479628
Nicaragua	24845345067.579	3842.74922463	33366389367281.92	5160671.60754018	23.056	3.57e-06	30958.542	0.00478826
Cuba	47753207638.836	4211.73279412	102781208548236.75	9065087.10232992	25.27	2.23e-06	54380.9	0.00479628
Paraguay	14379277698.524	2067.15510789	38700773681380.46	5563596.70299232	12.403	1.78e-06	33375.677	0.00479806
Canada	137.661	3.71e-06	29667353.129	0.80054692	0.826	2e-08	177972.667	0.00480243
United States of America	607.658	1.86e-06	261913490.148	0.80054878	3.646	1e-08	1571203.272	0.00480244
Saint Kitts and Nevis	38.96	0.00074293	41791.356	0.79692141	0.234	4.46e-06	250.704	0.00478068
Guatemala	7688.369	0.00044576	13783588.595	0.79915021	46.13	2.67e-06	82686.893	0.00479405
Jamaica	1090.199	0.00037147	2346480.19	0.79952168	6.541	2.23e-06	14076.39	0.00479628
Saint Vincent and the Grenadines	49.127	0.00044576	88074.345	0.79915021	0.295	2.67e-06	528.353	0.00479405
Saint Lucia	81.079	0.00044576	145356.633	0.79915021	0.486	2.67e-06	871.985	0.00479405
Dominican Republic	1579.052	0.00014859	8503754.512	0.80019032	9.474	8.9e-07	51013.508	0.00480029
The Bahamas	200.553	0.00052005	308012.385	0.79870445	1.203	3.12e-06	1847.747	0.00479138
Panama	1551.566	0.00037147	3339500.504	0.79952168	9.309	2.23e-06	20033.458	0.00479628
Costa Rica	1114.273	0.00022288	3999761.421	0.80004173	6.686	1.34e-06	23994.325	0.0047994
El Salvador	3816.141	0.00059435	5124937.69	0.7981844	22.897	3.57e-06	30744.177	0.00478826
Haiti	6611.011	0.00059435	8878345.55	0.7981844	39.666	3.57e-06	53260.633	0.00478826
Mexico	9375.118	7.429e-05	100986021.558	0.80026461	56.251	4.5e-07	605809.03	0.00480074
Antigua and Barbuda	42.92	0.00044576	76946.977	0.79915021	0.258	2.67e-06	461.6	0.00479405
Dominica	47.891	0.00066864	57127.388	0.79759005	0.287	4.01e-06	342.704	0.00478469
Trinidad and Tobago	619.542	0.00044576	1110705.313	0.79915021	3.717	2.67e-06	6663.052	0.00479405
Honduras	3561.438	0.00037147	7665431.663	0.79952168	21.369	2.23e-06	45984.453	0.00479628
Nicaragua	3842.749	0.00059435	5160671.608	0.7981844	23.056	3.57e-06	30958.542	0.00478826
Cuba	4211.733	0.00037147	9065087.102	0.79952168	25.27	2.23e-06	54380.9	0.00479628
Paraguay	2067.155	0.00029717	5563596.703	0.79981885	12.403	1.78e-06	33375.677	0.00479806
Canada	85834.54	0.00231617	18498214263.101	499.1577253	7725.109	0.00020846	110957870.137	2.99409863
United States of America	3344939.041	0.01022394	1441739946015.139	4406.73427788	521810.49	0.00159493	8648492921.569	26.43445534
Saint Kitts and Nevis	34.376	0.00065551	36873.675	0.70314591	0.495	9.44e-06	217.963	0.00415634
Guatemala	2231141.331	0.12935797	3999955702.928	231.91097297	40160.544	0.00232844	23758770.954	1.37749518
Jamaica	53833.345	0.01834276	115867740.293	39.47988582	1065.9	0.00036319	688972.54	0.23475522
Saint Vincent and the Grenadines	91.096	0.00082657	163316.257	1.48186424	1.64	1.488e-05	970.059	0.00880192
Saint Lucia	248.126	0.00136416	444836.366	2.44564744	4.466	2.455e-05	2642.221	0.01452656
Dominican Republic	282340.322	0.02656779	1520502483.8	143.07696209	10164.252	0.00095644	9067958.54	0.85328105
The Bahamas	1301.278	0.00337433	1998523.453	5.18235518	21.75	5.64e-05	11857.295	0.03074706
Panama	109038.686	0.02610534	234688484.062	56.18760352	2158.966	0.00051689	1395504.225	0.33410262
Costa Rica	93728.618	0.01874782	336445350.227	67.2965938	2530.673	0.00050619	2004612.809	0.40096739
El Salvador	412257.684	0.06420715	553646986.064	86.22785554	6493.059	0.00101126	3280913.809	0.51098655
Haiti	1237244.889	0.11123126	1661574616.334	149.37951322	19486.607	0.00175189	9846496.487	0.88522347
Mexico	19905054.356	0.15773778	214411419132.004	1699.10516077	1313733.588	0.01041069	1279899846.854	10.1425775
Antigua and Barbuda	69.532	0.00072214	124656.149	1.29464459	1.252	1.3e-05	740.427	0.00768988
Dominica	57.714	0.00080578	68844.301	0.96117698	0.866	1.209e-05	407.468	0.0056889
Trinidad and Tobago	14487.724	0.01042389	25973368.462	18.6877857	260.779	0.00018763	154275.537	0.11100093
