Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	0.0	251.89	0.0048033
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	0.0	251.88988052	0.0048033
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.0	0.0	251.845	0.00480245
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.0	0.0	251.845	0.00480245
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.0	0.0	251.846	0.00480246
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.0	1e-08	251.846	0.00480246
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.001	1e-08	251.847	0.00480248
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.001	2e-08	251.848	0.0048025
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.002	4e-08	251.85	0.00480254
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.004	7e-08	251.854	0.00480261
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.007	1.3e-07	251.861	0.00480274
Saint Kitts and Nevis	1021.553	0.01948005	2201559537.362	41981.64675276	0.012	2.2e-07	251.872	0.00480297
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	0.0	251.845	0.00480245
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	0.0	251.845	0.00480245
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	0.0	251.846	0.00480246
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.0	1e-08	251.846	0.00480246
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.001	1e-08	251.847	0.00480248
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.001	2e-08	251.848	0.0048025
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.002	4e-08	251.85	0.00480254
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.004	7e-08	251.854	0.00480261
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.007	1.3e-07	251.861	0.00480274
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.012	2.2e-07	251.872	0.00480297
Saint Kitts and Nevis	0.017	3.3e-07	37041.574	0.70634759	0.009	1.8e-07	222.22	0.00423752
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.007	1.4e-07	222.227	0.00423766
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.006	1.2e-07	222.233	0.00423777
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.005	1e-07	222.238	0.00423787
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.004	8e-08	222.242	0.00423795
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.003	6e-08	222.245	0.00423801
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.002	4e-08	222.248	0.00423805
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.001	2e-08	222.249	0.00423807
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.001	1e-08	222.249	0.00423808
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.0	0.0	222.249	0.00423808
Saint Kitts and Nevis	0.0	0.0	37041.574	0.70634759	0.0	0.0	222.249	0.00423809
Saint Kitts and Nevis	0.019	3.7e-07	41981.647	0.80055008	0.011	2e-07	251.856	0.00480266
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.008	1.6e-07	251.864	0.00480281
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.007	1.3e-07	251.871	0.00480295
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.006	1.1e-07	251.877	0.00480306
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.005	9e-08	251.882	0.00480315
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.004	7e-08	251.885	0.00480321
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.002	4e-08	251.888	0.00480326
Saint Kitts and Nevis	0.0	0.0	41981.647	0.80055008	0.001	2e-08	251.889	0.00480328
