Name	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
Canada	722720.517	0.01950197	13338549.927	0.35992881	4336.323	0.00011701	80031.3	0.00215957
United States of America	6258876.305	0.0191305	124015861.383	0.37905931	37553.258	0.00011478	744095.168	0.00227436
Saint Kitts and Nevis	319.252	0.00608783	1792.868	0.03418829	1.916	3.653e-05	10.757	0.00020513
Guatemala	183837.438	0.0106586	1199587.067	0.06955012	1103.025	6.395e-05	7197.522	0.0004173
Jamaica	34265.677	0.01167542	238385.198	0.08122555	205.594	7.005e-05	1430.311	0.00048735
Saint Vincent and the Grenadines	1174.684	0.0106586	7665.119	0.06955012	7.048	6.395e-05	45.991	0.0004173
Saint Lucia	1938.682	0.0106586	12650.402	0.06955012	11.632	6.395e-05	75.902	0.0004173
Dominican Republic	160305.379	0.01508449	1302858.039	0.12259695	961.832	9.051e-05	7817.148	0.00073558
The Bahamas	3640.992	0.00944143	22710.927	0.05889152	21.846	5.665e-05	136.266	0.00035335
Panama	48766.764	0.01167542	339268.787	0.08122555	292.601	7.005e-05	2035.613	0.00048735
Costa Rica	68410.197	0.01368357	537502.204	0.10751246	410.461	8.21e-05	3225.013	0.00064507
El Salvador	52545.081	0.00818364	317506.406	0.0494501	315.27	4.91e-05	1905.038	0.0002967
Haiti	91028.109	0.00818364	550042.119	0.0494501	546.169	4.91e-05	3300.253	0.0002967
Mexico	2115276.512	0.01676253	17585882.509	0.13935948	12691.659	0.00010058	105515.295	0.00083616
Antigua and Barbuda	1026.274	0.0106586	6696.703	0.06955012	6.158	6.395e-05	40.18	0.0004173
Dominica	506.973	0.00707816	2955.71	0.04126645	3.042	4.247e-05	17.734	0.0002476
Trinidad and Tobago	14813.937	0.0106586	96664.792	0.06955012	88.884	6.395e-05	579.989	0.0004173
Honduras	111938.385	0.01167542	778751.702	0.08122555	671.63	7.005e-05	4672.51	0.00048735
Nicaragua	52911.455	0.00818364	319720.237	0.0494501	317.469	4.91e-05	1918.321	0.0002967
Cuba	132377.57	0.01167542	920946.441	0.08122555	794.265	7.005e-05	5525.679	0.00048735
Paraguay	87669.771	0.01260335	652680.431	0.09382889	526.019	7.562e-05	3916.083	0.00056297
Canada	722720.517	0.01950197	13338549.927	0.35992881	4336.323	0.00011701	80031.29956416	0.00215957
United States of America	6258876.305	0.0191305	124015861.383	0.37905931	37553.258	0.00011478	744095.16830028	0.00227436
Saint Kitts and Nevis	319.252	0.00608783	1792.868	0.03418829	1.916	3.653e-05	10.7572091	0.00020513
Guatemala	183837.438	0.0106586	1199587.067	0.06955012	1103.025	6.395e-05	7197.52240141	0.0004173
Jamaica	34265.677	0.01167542	238385.198	0.08122555	205.594	7.005e-05	1430.31118594	0.00048735
Saint Vincent and the Grenadines	1174.684	0.0106586	7665.119	0.06955012	7.048	6.395e-05	45.99071313	0.0004173
Saint Lucia	1938.682	0.0106586	12650.402	0.06955012	11.632	6.395e-05	75.90241195	0.0004173
Dominican Republic	160305.379	0.01508449	1302858.039	0.12259695	961.832	9.051e-05	7817.14823319	0.00073558
The Bahamas	3640.992	0.00944143	22710.927	0.05889152	21.846	5.665e-05	136.26556241	0.00035335
Panama	48766.764	0.01167542	339268.787	0.08122555	292.601	7.005e-05	2035.61272164	0.00048735
Costa Rica	68410.197	0.01368357	537502.204	0.10751246	410.461	8.21e-05	3225.01322504	0.00064507
El Salvador	52545.081	0.00818364	317506.406	0.0494501	315.27	4.91e-05	1905.03843563	0.0002967
Haiti	91028.109	0.00818364	550042.119	0.0494501	546.169	4.91e-05	3300.25271312	0.0002967
Mexico	2115276.512	0.01676253	17585882.509	0.13935948	12691.659	0.00010058	105515.29505474	0.00083616
Antigua and Barbuda	1026.274	0.0106586	6696.703	0.06955012	6.158	6.395e-05	40.18021781	0.0004173
Dominica	506.973	0.00707816	2955.71	0.04126645	3.042	4.247e-05	17.7342578	0.0002476
Trinidad and Tobago	14813.937	0.0106586	96664.792	0.06955012	88.884	6.395e-05	579.98875392	0.0004173
Honduras	111938.385	0.01167542	778751.702	0.08122555	671.63	7.005e-05	4672.5102133	0.00048735
Nicaragua	52911.455	0.00818364	319720.237	0.0494501	317.469	4.91e-05	1918.32142366	0.0002967
Cuba	132377.57	0.01167542	920946.441	0.08122555	794.265	7.005e-05	5525.67864823	0.00048735
Paraguay	87669.771	0.01260335	652680.431	0.09382889	526.019	7.562e-05	3916.08258374	0.00056297
Canada	26783195557687.594	722720.51672851	494311401006856.25	13338549.92736031	4336.323	0.00011701	79999.847	0.00215872
United States of America	2047700500416505.0	6258876.30495798	4.057395114409985e+16	124015861.38337915	37553.258	0.00011478	743817.499	0.00227351
Saint Kitts and Nevis	16741895.359	319.2520234	94019800.407	1792.86818342	1.916	3.653e-05	10.713	0.00020428
Guatemala	3170792651550.437	183837.43808998	20690246209613.79	1199587.06690154	1103.025	6.395e-05	7182.884	0.00041645
Jamaica	100564792789.942	34265.67676766	699625989269.542	238385.19765697	205.594	7.005e-05	1427.82	0.0004865
Saint Vincent and the Grenadines	129461930.885	1174.68406574	844772749.01	7665.11885501	7.048	6.395e-05	45.897	0.00041645
Saint Lucia	352624875.528	1938.68169888	2300968967.725	12650.40199091	11.632	6.395e-05	75.748	0.00041645
