Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
San Juan	11	0	0	0	0.00071202	0.0	55	22	13.75	0.0035601	0.00142404	0.000890025	7	0	100	0
Kane	1	0	0	0	0.00012972	0.0	5	2	1.25	0.0006486	0.00025944	0.00016215	NA	NA	100	0
Wasatch	61	0	0	0	0.00183514	0.0	305	122	76.25	0.0091757	0.00367028	0.002293925	11	0	100	0
Tooele	13	0	0	0	0.00018596	0.0	65	26	16.25	0.0009298	0.00037192	0.00023245	1	0	100	0
Washington	18	1	0	0	0.00010483	5.82e-06	333.333333333	153.846153846	100	0.00194	0.000895384615385	0.000582	4	0	100	0
Cache	7	0	0	0	5.509e-05	0.0	35	14	8.75	0.00027545	0.00011018	6.88625e-05	0	0	100	0
Utah	105	0	0	0	0.00016875	0.0	525	210	131.25	0.00084375	0.0003375	0.0002109375	35	0	100	0
Salt Lake	476	4	0	0	0.00041297	3.47e-06	1333.33333333	615.384615385	400	0.00115666666667	0.000533846153846	0.000347	80	2	100	0
Garfield	1	0	0	0	0.00019685	0.0	5	2	1.25	0.00098425	0.0003937	0.0002460625	0	0	100	0
Duchesne	1	0	0	0	5.009e-05	0.0	5	2	1.25	0.00025045	0.00010018	6.26125e-05	NA	NA	100	0
Weber	53	1	0	0	0.00020674	3.9e-06	333.333333333	153.846153846	100	0.0013	0.0006	0.00039	12	0	100	0
Iron	7	0	0	0	0.00013264	0.0	35	14	8.75	0.0006632	0.00026528	0.0001658	1	0	100	0
Grand	1	0	0	0	0.00010242	0.0	5	2	1.25	0.0005121	0.00020484	0.000128025	0	0	100	0
Davis	103	1	0	0	0.00029285	2.84e-06	333.333333333	153.846153846	100	0.000946666666667	0.000436923076923	0.000284	19	0	100	0
Summit	204	0	0	0	0.0048649	0.0	1020	408	255	0.0243245	0.0097298	0.006081125	32	0	100	0
Out of UT	22	0	0	0	N/A	N/A	110	44	27.5	N/A	N/A	N/A	0	0	100	0
Uintah	1	0	0	0	2.822e-05	0.0	5	2	1.25	0.0001411	5.644e-05	3.5275e-05	0	0	100	0
Box Elder	7	0	0	0	0.00012739	0.0	35	14	8.75	0.00063695	0.00025478	0.0001592375	0	0	100	0
