Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Date
Utah	28	0	0	N/A	8.73e-06	0.0	140	56	35	4.365e-05	1.746e-05	1.09125e-05	NA	NA	2020-03-15
Utah	39	0	0	N/A	1.216e-05	0.0	195	78	48.75	6.08e-05	2.432e-05	1.52e-05	11	0	NA	NA	2020-03-16
Utah	51	0	0	N/A	1.591e-05	0.0	255	102	63.75	7.955e-05	3.182e-05	1.98875e-05	12	0	9.1	0	NA	NA	2020-03-17
Utah	51	0	0	N/A	1.591e-05	0.0	255	102	63.75	7.955e-05	3.182e-05	1.98875e-05	0	0	-100	0	NA	NA	2020-03-18
Utah	80	0	0	N/A	2.495e-05	0.0	400	160	100	0.00012475	4.99e-05	3.11875e-05	29	0	100	100	NA	NA	2020-03-19
Utah	78	0	0	N/A	2.433e-05	0.0	390	156	97.5	0.00012165	4.866e-05	3.04125e-05	-2	0	-106.9	100	NA	NA	2020-03-20
Utah	136	0	0	N/A	4.242e-05	0.0	680	272	170	0.0002121	8.484e-05	5.3025e-05	58	0	-3000	0	NA	NA	2020-03-21
Utah	162	1	0	0	5.053e-05	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	26	1	-55.2	0	NA	NA	2020-03-22
Utah	257	1	0	0	8.016e-05	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	95	0	265.4	0	NA	NA	2020-03-23
Utah	298	1	0	0	9.295e-05	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	41	0	-56.8	0	NA	NA	2020-03-24
Utah	340	1	0	0	0.00010605	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	42	0	2.4	100	NA	NA	2020-03-25
Utah	396	1	0	0	0.00012352	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	56	0	33.3	100	NA	NA	2020-03-26
Utah	472	1	0	0	0.00014723	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	76	0	35.7	100	NA	NA	2020-03-27
Utah	602	1	0	0	0.00018778	3.1e-07	333.333333333	153.846153846	100	0.000103333333333	4.76923076923e-05	3.1e-05	130	0	71.1	100	NA	NA	2020-03-28
Utah	720	2	0	0	0.00022458	6.2e-07	666.666666667	307.692307692	200	0.000206666666667	9.53846153846e-05	6.2e-05	118	1	-9.2	100	NA	NA	2020-03-29
Utah	804	4	0	0	0.00025078	1.25e-06	1333.33333333	615.384615385	400	0.000416666666667	0.000192307692308	0.000125	84	2	-28.8	100	NA	NA	2020-03-30
Utah	888	5	0	0	0.00027698	1.56e-06	1666.66666667	769.230769231	500	0.00052	0.00024	0.000156	84	1	0	-50	NA	NA	2020-03-31
Utah	888	5	0	0	0.00027698	1.56e-06	1666.66666667	769.230769231	500	0.00052	0.00024	0.000156	0	0	-100	-100	NA	NA	2020-04-01
Utah	1092	7	0	0	0.00034062	2.18e-06	2333.33333333	1076.92307692	700	0.000726666666667	0.000335384615385	0.000218	204	2	100	100	NA	NA	2020-04-02
Utah	1255	7	0	0	0.00039146	2.18e-06	2333.33333333	1076.92307692	700	0.000726666666667	0.000335384615385	0.000218	163	0	-20.1	-100	NA	NA	2020-04-03
Utah	1435	8	0	0	0.0004476	2.5e-06	2666.66666667	1230.76923077	800	0.000833333333333	0.000384615384615	0.00025	180	1	10.4	100	NA	NA	2020-04-04
Utah	1608	8	0	0	0.00050157	2.5e-06	2666.66666667	1230.76923077	800	0.000833333333333	0.000384615384615	0.00025	173	0	-3.9	-100	30892	0.010144	2020-04-05
