Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
San Juan	4	0	0	0	0.00025892	0.0	20	8	5	0.0012946	0.00051784	0.00032365	0	0	-100	0
Iron	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-2	0	-200	0
Juab	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Utah	57	0	0	0	9.161e-05	0.0	285	114	71.25	0.00045805	0.00018322	0.0001145125	7	0	-65	0
Millard	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Cache	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-5	0	100	0
Wayne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Rich	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Grand	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-4	0	-200	0
Weber	39	0	0	0	0.00015213	0.0	195	78	48.75	0.00076065	0.00030426	0.0001901625	2	0	-75	0
Wasatch	44	0	0	0	0.00132371	0.0	220	88	55	0.00661855	0.00264742	0.0016546375	5	0	66.7	0
Tooele	9	0	0	0	0.00012874	0.0	45	18	11.25	0.0006437	0.00025748	0.000160925	0	0	-100	0
Sevier	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Sanpete	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Carbon	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Out of UT	19	0	0	0	N/A	N/A	95	38	23.75	N/A	N/A	N/A	5	0	100	0
Piute	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Emery	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Duchesne	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Morgan	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Davis	77	1	0	0	0.00021893	2.84e-06	333.333333333	153.846153846	100	0.000946666666667	0.000436923076923	0.000284	8	0	-20	0
Daggett	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Kane	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Washington	15	1	0	0	8.736e-05	5.82e-06	333.333333333	153.846153846	100	0.00194	0.000895384615385	0.000582	7	0	-240	0
Garfield	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-1	0	-200	0
Summit	167	0	0	0	0.00398254	0.0	835	334	208.75	0.0199127	0.00796508	0.004978175	16	0	-33.3	0
Salt Lake	360	2	0	0	0.00031233	1.74e-06	666.666666667	307.692307692	200	0.00058	0.000267692307692	0.000174	39	2	-13.3	0
Beaver	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	-1	0	-200	0
Uintah	0	0	0	0	0.0	0.0	0	0	0	0.0	0.0	0.0	0	0	100	0
Box Elder	13	0	0	0	0.00023658	0.0	65	26	16.25	0.0011829	0.00047316	0.000295725	8	0	700	0
