Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Turkey	13531	214	243	13074	0.00016437	2.6e-06	71333.3333333	32923.0769231	21400	0.000866666666667	0.0004	0.00026	92403	0.001111
Italy	105792	12428	15729	77635	0.00175062	0.00020566	4142666.66667	1912000	1242800	0.0685533333333	0.03164	0.020566	506968	0.008405
Czech Republic	3308	31	45	3232	0.00031132	2.92e-06	10333.3333333	4769.23076923	3100	0.000973333333333	0.000449230769231	0.000292	55017	0.005166
Monaco	52	1	2	49	0.00134429	2.585e-05	333.333333333	153.846153846	100	0.00861666666667	0.00397692307692	0.002585	NA	NA
Lithuania	537	8	7	522	0.00019251	2.87e-06	2666.66666667	1230.76923077	800	0.000956666666667	0.000441538461538	0.000287	11280	0.004037
Luxembourg	2178	23	80	2075	0.00358384	3.785e-05	7666.66666667	3538.46153846	2300	0.0126166666667	0.00582307692308	0.003785	NA	NA
France	52827	3532	9513	39782	0.00078861	5.273e-05	1177333.33333	543384.615385	353200	0.0175766666667	0.00811230769231	0.005273	NA	NA
Andorra	376	12	10	354	0.00488274	0.00015583	4000	1846.15384615	1200	0.0519433333333	0.0239738461538	0.015583	NA	NA
Switzerland	16605	433	1823	14349	0.00194973	5.084e-05	144333.333333	66615.3846154	43300	0.0169466666667	0.00782153846154	0.005084	NA	NA
Georgia	110	0	21	89	2.948e-05	0.0	550	220	137.5	0.0001474	5.896e-05	3.685e-05	NA	NA
Slovakia	363	0	3	360	6.664e-05	0.0	1815	726	453.75	0.0003332	0.00013328	8.33e-05	9097	0.001669
Ireland	3235	71	5	3159	0.00066653	1.463e-05	23666.6666667	10923.0769231	7100	0.00487666666667	0.00225076923077	0.001463	NA	NA
Norway	4641	39	13	4589	0.0008733	7.34e-06	13000	6000	3900	0.00244666666667	0.00112923076923	0.000734	NA	NA
Israel	5358	20	224	5114	0.00060312	2.25e-06	6666.66666667	3076.92307692	2000	0.00075	0.000346153846154	0.000225	NA	NA
Belarus	152	1	47	104	1.602e-05	1.1e-07	333.333333333	153.846153846	100	3.66666666667e-05	1.69230769231e-05	1.1e-05	NA	NA
Iceland	1135	2	198	935	0.00321008	5.66e-06	666.666666667	307.692307692	200	0.00188666666667	0.000870769230769	0.000566	17904	0.049152
Montenegro	109	2	0	107	0.00017514	3.21e-06	666.666666667	307.692307692	200	0.00107	0.000493846153846	0.000321	NA	NA
Slovenia	802	15	10	777	0.00038793	7.26e-06	5000	2307.69230769	1500	0.00242	0.00111692307692	0.000726	NA	NA
Germany	71808	775	16100	54933	0.00086591	9.35e-06	258333.333333	119230.769231	77500	0.00311666666667	0.00143846153846	0.000935	NA	NA
Bosnia and Herzegovina	420	13	17	390	0.00012636	3.91e-06	4333.33333333	2000	1300	0.00130333333333	0.000601538461538	0.000391	NA	NA
Armenia	532	3	30	499	0.00018023	1.02e-06	1000	461.538461538	300	0.00034	0.000156923076923	0.000102	NA	NA
Belgium	12775	705	1696	10374	0.00111845	6.172e-05	235000	108461.538462	70500	0.0205733333333	0.00949538461538	0.006172	NA	NA
Spain	95923	8464	19259	68200	0.00205298	0.00018115	2821333.33333	1302153.84615	846400	0.0603833333333	0.0278692307692	0.018115	NA	NA
Ukraine	645	17	10	618	1.445e-05	3.8e-07	5666.66666667	2615.38461538	1700	0.000126666666667	5.84615384615e-05	3.8e-05	2642	6.3e-5
San Marino	236	26	13	197	0.00698535	0.00076957	8666.66666667	4000	2600	0.256523333333	0.118395384615	0.076957	NA	NA
Netherlands	12667	1040	253	11374	0.00073513	6.036e-05	346666.666667	160000	104000	0.02012	0.00928615384615	0.006036	NA	NA
Denmark	3039	90	77	2872	0.0005242	1.552e-05	30000	13846.1538462	9000	0.00517333333333	0.00238769230769	0.001552	28642	0.004831
Poland	2311	33	7	2271	6.085e-05	8.7e-07	11000	5076.92307692	3300	0.00029	0.000133846153846	8.7e-05	51419	0.00134
Finland	1418	17	10	1391	0.00025697	3.08e-06	5666.66666667	2615.38461538	1700	0.00102666666667	0.000473846153846	0.000308	NA	NA
Macedonia	329	9	12	308	0.00015795	4.32e-06	3000	1384.61538462	900	0.00144	0.000664615384615	0.000432	NA	NA
Moldova	353	4	18	331	9.955e-05	1.13e-06	1333.33333333	615.384615385	400	0.000376666666667	0.000173846153846	0.000113	NA	NA
Liechtenstein	68	0	0	68	0.00179372	0.0	340	136	85	0.0089686	0.00358744	0.00224215	NA	NA
Latvia	398	0	1	397	0.00020659	0.0	1990	796	497.5	0.00103295	0.00041318	0.0002582375	NA	NA
Croatia	867	6	67	794	0.00021201	1.47e-06	2000	923.076923077	600	0.00049	0.000226153846154	0.000147	NA	NA
Malta	169	0	2	167	0.00034951	0.0	845	338	211.25	0.00174755	0.00069902	0.0004368875	NA	NA
Vatican	6	0	0	6	0.00749064	0.0	30	12	7.5	0.0374532	0.01498128	0.0093633	NA	NA
Sweden	4435	180	16	4239	0.00043552	1.768e-05	60000	27692.3076923	18000	0.00589333333333	0.00272	0.001768	36900	0.004306
Russia	2337	17	121	2199	1.618e-05	1.2e-07	5666.66666667	2615.38461538	1700	4e-05	1.84615384615e-05	1.2e-05	NA	NA
Bulgaria	399	8	17	374	5.68e-05	1.14e-06	2666.66666667	1230.76923077	800	0.00038	0.000175384615385	0.000114	NA	NA
Romania	2245	82	220	1943	0.00011528	4.21e-06	27333.3333333	12615.3846154	8200	0.00140333333333	0.000647692307692	0.000421	24654	0.001271
Albania	243	15	52	176	8.478e-05	5.23e-06	5000	2307.69230769	1500	0.00174333333333	0.000804615384615	0.000523	NA	NA
Portugal	7443	160	43	7240	0.0007239	1.556e-05	53333.3333333	24615.3846154	16000	0.00518666666667	0.00239384615385	0.001556	52086	0.005068
Estonia	745	4	26	715	0.00056402	3.03e-06	1333.33333333	615.384615385	400	0.00101	0.000466153846154	0.000303	12401	0.009336
Kosovo	112	1	6	105	6.069e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	1267	7e-4
Azerbaijan	298	5	26	267	2.997e-05	5e-07	1666.66666667	769.230769231	500	0.000166666666667	7.69230769231e-05	5e-05	NA	NA
United Kingdom	25481	1793	179	23509	0.00038324	2.697e-05	597666.666667	275846.153846	179300	0.00899	0.00414923076923	0.002697	143186	0.00212
