Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Romania	3613	146	329	3138	0.00018553	7.5e-06	48666.6666667	22461.5384615	14600	0.0025	0.00115384615385	0.00075	36092	0.001876
Albania	333	20	99	214	0.00011617	6.98e-06	6666.66666667	3076.92307692	2000	0.00232666666667	0.00107384615385	0.000698	2247	7.81e-4
Portugal	10524	266	75	10183	0.00102356	2.587e-05	88666.6666667	40923.0769231	26600	0.00862333333333	0.00398	0.002587	81087	0.007952
Estonia	1039	13	59	967	0.00078659	9.84e-06	4333.33333333	2000	1300	0.00328	0.00151384615385	0.000984	19091	0.014392
Kosovo	135	1	16	118	7.316e-05	5.4e-07	333.333333333	153.846153846	100	0.00018	8.30769230769e-05	5.4e-05	NA	NA
Azerbaijan	521	5	32	484	5.24e-05	5e-07	1666.66666667	769.230769231	500	0.000166666666667	7.69230769231e-05	5e-05	35000	0.003452
United Kingdom	42477	4320	215	37942	0.00063886	6.497e-05	1440000	664615.384615	432000	0.0216566666667	0.00999538461538	0.006497	183190	0.002698
Austria	11781	186	2507	9088	0.00133163	2.102e-05	62000	28615.3846154	18600	0.00700666666667	0.00323384615385	0.002102	104134	0.011562
West Bank and Gaza	217	1	21	195	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	7553	0.001481
Republic of Serbia	1624	44	0	1580	0.0002326	6.3e-06	14666.6666667	6769.23076923	4400	0.0021	0.000969230769231	0.00063	6401	7.33e-4
Greece	1673	68	78	1527	0.00015595	6.34e-06	22666.6666667	10461.5384615	6800	0.00211333333333	0.000975384615385	0.000634	22437	0.002153
Hungary	678	32	58	588	6.94e-05	3.28e-06	10666.6666667	4923.07692308	3200	0.00109333333333	0.000504615384615	0.000328	19424	0.002011
Cyprus	426	11	33	382	0.0003641	9.4e-06	3666.66666667	1692.30769231	1100	0.00313333333333	0.00144615384615	0.00094	10154	0.00841
