Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Belgium	23403	2240	4681	16482	0.00204893	0.00019611	746666.666667	344615.384615	224000	0.06537	0.0301707692308	0.019611	84248	0.007269
Spain	148220	14792	48021	85407	0.00317226	0.00031658	4930666.66667	2275692.30769	1479200	0.105526666667	0.0487046153846	0.031658	355000	0.007593
Ukraine	1668	52	35	1581	3.738e-05	1.17e-06	17333.3333333	8000	5200	0.00039	0.00018	0.000117	7205	1.65e-4
San Marino	279	34	40	205	0.0082581	0.00100636	11333.3333333	5230.76923077	3400	0.335453333333	0.154824615385	0.100636	586	0.01727
Netherlands	20682	2255	272	18155	0.00120028	0.00013087	751666.666667	346923.076923	225500	0.0436233333333	0.0201338461538	0.013087	101534	0.005926
Denmark	5597	218	1763	3616	0.00096543	3.76e-05	72666.6666667	33538.4615385	21800	0.0125333333333	0.00578461538462	0.00376	64002	0.01105
Poland	5205	159	222	4824	0.00013705	4.19e-06	53000	24461.5384615	15900	0.00139666666667	0.000644615384615	0.000419	99284	0.002623
Finland	2487	40	300	2147	0.0004507	7.25e-06	13333.3333333	6153.84615385	4000	0.00241666666667	0.00111538461538	0.000725	36500	0.006588
Macedonia	617	29	35	553	0.00029621	1.392e-05	9666.66666667	4461.53846154	2900	0.00464	0.00214153846154	0.001392	NA	NA
Moldova	1174	27	40	1107	0.00033109	7.61e-06	9000	4153.84615385	2700	0.00253666666667	0.00117076923077	0.000761	5108	0.001266
Liechtenstein	78	1	55	22	0.0020575	2.638e-05	333.333333333	153.846153846	100	0.00879333333333	0.00405846153846	0.002638	900	0.023605
Latvia	577	2	16	559	0.0002995	1.04e-06	666.666666667	307.692307692	200	0.000346666666667	0.00016	0.000104	24036	0.012743
Croatia	1343	19	179	1145	0.00032841	4.65e-06	6333.33333333	2923.07692308	1900	0.00155	0.000715384615385	0.000465	13125	0.003197
Malta	299	1	16	282	0.00061837	2.07e-06	333.333333333	153.846153846	100	0.00069	0.000318461538462	0.000207	12731	0.028833
Vatican	8	0	2	6	0.00998752	0.0	40	16	10	0.0499376	0.01997504	0.0124844	NA	NA
Sweden	8419	687	205	7527	0.00082676	6.746e-05	229000	105692.307692	68700	0.0224866666667	0.0103784615385	0.006746	54700	0.005416
Russia	8672	63	580	8029	6.002e-05	4.4e-07	21000	9692.30769231	6300	0.000146666666667	6.76923076923e-05	4.4e-05	910221	0.006237
Bulgaria	593	24	42	527	8.442e-05	3.42e-06	8000	3692.30769231	2400	0.00114	0.000526153846154	0.000342	15899	0.002288
Romania	4761	220	528	4013	0.00024448	1.13e-05	73333.3333333	33846.1538462	22000	0.00376666666667	0.00173846153846	0.00113	47207	0.002454
Albania	400	22	154	224	0.00013955	7.68e-06	7333.33333333	3384.61538462	2200	0.00256	0.00118153846154	0.000768	2989	0.001039
Portugal	13141	380	196	12565	0.00127809	3.696e-05	126666.666667	58461.5384615	38000	0.01232	0.00568615384615	0.003696	128784	0.01263
Estonia	1185	24	72	1089	0.00089713	1.817e-05	8000	3692.30769231	2400	0.00605666666667	0.00279538461538	0.001817	24813	0.018705
Kosovo	184	5	30	149	9.971e-05	2.71e-06	1666.66666667	769.230769231	500	0.000903333333333	0.000416923076923	0.000271	NA	NA
Azerbaijan	822	8	63	751	8.268e-05	8e-07	2666.66666667	1230.76923077	800	0.000266666666667	0.000123076923077	8e-05	53300	0.005257
United Kingdom	61474	7111	345	54018	0.00092457	0.00010695	2370333.33333	1094000	711100	0.03565	0.0164538461538	0.010695	282074	0.004155
Austria	12942	273	4512	8157	0.00146286	3.086e-05	91000	42000	27300	0.0102866666667	0.00474769230769	0.003086	120755	0.013408
West Bank and Gaza	263	1	44	218	N/A	N/A	333.333333333	153.846153846	100	N/A	N/A	N/A	15450	0.003029
Republic of Serbia	2666	65	0	2601	0.00038183	9.31e-06	21666.6666667	10000	6500	0.00310333333333	0.00143230769231	0.000931	10761	0.001232
Greece	1884	83	269	1532	0.00017562	7.74e-06	27666.6666667	12769.2307692	8300	0.00258	0.00119076923077	0.000774	32528	0.003121
Hungary	895	58	94	743	9.162e-05	5.94e-06	19333.3333333	8923.07692308	5800	0.00198	0.000913846153846	0.000594	25748	0.002665
Cyprus	526	9	52	465	0.00044957	7.69e-06	3000	1384.61538462	900	0.00256333333333	0.00118307692308	0.000769	14273	0.011822
