Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	0.654	2.7e-07	0.654	2.7e-07	0.004	0.0	0.004	0.0
2020-02-01	1.309	5.3e-07	1.963	8e-07	0.008	0.0	0.012	0.0
2020-02-02	2.617	1.07e-06	4.58	1.87e-06	0.016	1e-08	0.027	1e-08
2020-02-03	5.234	2.14e-06	9.814	4.01e-06	0.031	1e-08	0.059	2e-08
2020-02-04	9.094	3.71e-06	18.909	7.72e-06	0.055	2e-08	0.113	5e-08
2020-02-05	18.189	7.43e-06	37.097	1.515e-05	0.109	4e-08	0.223	9e-08
2020-02-06	27.283	1.114e-05	64.381	2.63e-05	0.164	7e-08	0.386	1.6e-07
2020-02-07	54.567	2.229e-05	118.947	4.858e-05	0.327	1.3e-07	0.714	2.9e-07
2020-02-08	90.944	3.715e-05	209.892	8.573e-05	0.546	2.2e-07	1.259	5.1e-07
2020-02-09	136.417	5.572e-05	346.308	0.00014145	0.818	3.3e-07	2.078	8.5e-07
2020-02-10	181.889	7.429e-05	528.197	0.00021574	1.091	4.5e-07	3.169	1.29e-06
2020-02-11	227.361	9.287e-05	755.558	0.00030861	1.364	5.6e-07	4.533	1.85e-06
2020-02-12	272.833	0.00011144	1028.391	0.00042005	1.637	6.7e-07	6.17	2.52e-06
2020-02-13	318.305	0.00013001	1346.696	0.00055006	1.91	7.8e-07	8.08	3.3e-06
2020-02-14	381.966	0.00015602	1728.662	0.00070608	2.292	9.4e-07	10.372	4.24e-06
2020-02-15	454.722	0.00018573	2183.384	0.00089181	2.728	1.11e-06	13.1	5.35e-06
2020-02-16	545.666	0.00022288	2729.05	0.00111469	3.274	1.34e-06	16.374	6.69e-06
2020-02-17	654.799	0.00026746	3383.85	0.00138215	3.929	1.6e-06	20.303	8.29e-06
2020-02-18	845.782	0.00034546	4229.632	0.00172761	5.075	2.07e-06	25.378	1.037e-05
2020-02-19	1191.371	0.00048662	5421.003	0.00221423	7.148	2.92e-06	32.526	1.329e-05
2020-02-20	1718.848	0.00070207	7139.851	0.0029163	10.313	4.21e-06	42.839	1.75e-05
2020-02-21	2120.216	0.00086601	9260.067	0.00378231	12.721	5.2e-06	55.56	2.269e-05
2020-02-22	2654.362	0.00108419	11914.43	0.0048665	15.926	6.51e-06	71.487	2.92e-05
2020-02-23	3232.162	0.00132019	15146.592	0.00618669	19.393	7.92e-06	90.88	3.712e-05
2020-02-24	3927.583	0.00160424	19074.175	0.00779093	23.565	9.63e-06	114.445	4.675e-05
2020-02-25	4727.287	0.00193088	23801.462	0.00972181	28.364	1.159e-05	142.809	5.833e-05
2020-02-26	5785.88	0.00236327	29587.342	0.01208507	34.715	1.418e-05	177.524	7.251e-05
2020-02-27	7145.801	0.00291873	36733.143	0.01500381	42.875	1.751e-05	220.399	9.002e-05
2020-02-28	8790.075	0.00359034	45523.217	0.01859415	52.74	2.154e-05	273.139	0.00011156
2020-02-29	10584.103	0.00432312	56107.321	0.02291727	63.505	2.594e-05	336.644	0.0001375
2020-03-01	12689.768	0.00518319	68797.089	0.02810046	76.139	3.11e-05	412.783	0.0001686
2020-03-02	14904.566	0.00608783	83701.655	0.03418829	89.427	3.653e-05	502.21	0.00020513
2020-03-03	17329.143	0.00707816	101030.798	0.04126645	103.975	4.247e-05	606.185	0.0002476
2020-03-04	20035.647	0.00818364	121066.444	0.0494501	120.214	4.91e-05	726.399	0.0002967
2020-03-05	23115.022	0.00944143	144181.467	0.05889152	138.69	5.665e-05	865.089	0.00035335
2020-03-06	26094.965	0.0106586	170276.432	0.06955012	156.57	6.395e-05	1021.659	0.0004173
2020-03-07	28584.415	0.01167542	198860.847	0.08122555	171.506	7.005e-05	1193.165	0.00048735
2020-03-08	30856.205	0.01260335	229717.053	0.09382889	185.137	7.562e-05	1378.302	0.00056297
2020-03-09	33500.867	0.01368357	263217.92	0.10751246	201.005	8.21e-05	1579.308	0.00064507
2020-03-10	36930.682	0.01508449	300148.601	0.12259695	221.584	9.051e-05	1800.892	0.00073558
2020-03-11	41038.941	0.01676253	341187.542	0.13935948	246.234	0.00010058	2047.125	0.00083616
2020-03-12	45272.704	0.01849183	386460.246	0.1578513	271.636	0.00011095	2318.761	0.00094711
2020-03-13	47291.062	0.01931623	433751.307	0.17716754	283.746	0.0001159	2602.508	0.00106301
2020-03-14	49109.949	0.02005916	482861.256	0.1972267	294.66	0.00012035	2897.168	0.00118336
2020-03-15	50019.392	0.02043063	532880.649	0.21765733	300.116	0.00012258	3197.284	0.00130594
2020-03-16	50928.836	0.0208021	583809.484	0.23845943	305.573	0.00012481	3502.857	0.00143076
2020-03-17	50928.836	0.0208021	634738.32	0.25926152	305.573	0.00012481	3808.43	0.00155557
2020-03-18	50474.114	0.02061636	685212.434	0.27987789	302.845	0.0001237	4111.275	0.00167927
2020-03-19	50019.392	0.02043063	735231.827	0.30030852	300.116	0.00012258	4411.391	0.00180185
2020-03-20	49564.671	0.0202449	784796.497	0.32055341	297.388	0.00012147	4708.779	0.00192332
2020-03-21	48655.227	0.01987343	833451.724	0.34042684	291.931	0.00011924	5000.71	0.00204256
2020-03-22	47745.784	0.01950197	881197.508	0.35992881	286.475	0.00011701	5287.185	0.00215957
2020-03-23	46836.34	0.0191305	928033.848	0.37905931	281.018	0.00011478	5568.203	0.00227436
2020-03-24	45472.175	0.0185733	973506.023	0.39763261	272.833	0.00011144	5841.036	0.0023858
2020-03-25	44108.01	0.0180161	1017614.032	0.41564871	264.648	0.0001081	6105.684	0.00249389
2020-03-26	42743.844	0.0174589	1060357.877	0.43310761	256.463	0.00010475	6362.147	0.00259865
2020-03-27	41834.401	0.01708744	1102192.278	0.45019505	251.006	0.00010252	6613.154	0.00270117
2020-03-28	40924.957	0.01671597	1143117.235	0.46691102	245.55	0.0001003	6858.703	0.00280147
2020-03-29	40015.514	0.0163445	1183132.749	0.48325552	240.093	9.807e-05	7098.796	0.00289953
