Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Penobscot	12	0	0	0	7.942e-05	0.0	60	24	15	0.0003971	0.00015884	9.9275e-05	0	0	0	0
Sagadahoc	7	0	0	0	0.00019644	0.0	35	14	8.75	0.0009822	0.00039288	0.00024555	0	0	0	0
Lincoln	8	0	0	0	0.00023295	0.0	40	16	10	0.00116475	0.0004659	0.0002911875	0	0	0	0
Kennebec	12	1	0	0	9.829e-05	8.19e-06	333.333333333	153.846153846	100	0.00273	0.00126	0.000819	0	0	0	0
Waldo	2	0	0	0	5.039e-05	0.0	10	4	2.5	0.00025195	0.00010078	6.29875e-05	0	0	0	0
York	59	1	0	0	0.00028609	4.85e-06	333.333333333	153.846153846	100	0.00161666666667	0.000746153846154	0.000485	0	0	0	0
Androscoggin	11	0	0	0	0.00010216	0.0	55	22	13.75	0.0005108	0.00020432	0.0001277	0	0	0	0
Unassigned	6	0	0	0	N/A	N/A	30	12	7.5	N/A	N/A	N/A	0	0	0	0
Franklin	2	0	0	0	6.69e-05	0.0	10	4	2.5	0.0003345	0.0001338	8.3625e-05	0	0	0	0
Oxford	9	0	0	0	0.0001562	0.0	45	18	11.25	0.000781	0.0003124	0.00019525	0	0	0	0
Knox	5	0	0	0	0.00012572	0.0	25	10	6.25	0.0006286	0.00025144	0.00015715	0	0	0	0
Somerset	1	0	0	0	1.977e-05	0.0	5	2	1.25	9.885e-05	3.954e-05	2.47125e-05	0	0	0	0
Cumberland	169	3	0	0	0.0005757	1.022e-05	1000	461.538461538	300	0.00340666666667	0.00157230769231	0.001022	0	0	0	0
