Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Marche	6805.0	987.0	5661.0	157.0	N/A	N/A	N/A	N/A	329000.0	151846.153846	98700.0	N/A	N/A	N/A
Friuli Venezia Giulia	3339.0	345.0	2901.0	93.0	N/A	N/A	N/A	N/A	115000.0	53076.9230769	34500.0	N/A	N/A	N/A
P.A. Trento	4881.0	405.0	4452.0	24.0	N/A	N/A	N/A	N/A	135000.0	62307.6923077	40500.0	N/A	N/A	N/A
Calabria	1218.0	97.0	1062.0	59.0	N/A	N/A	N/A	N/A	32333.3333333	14923.0769231	9700.0	N/A	N/A	N/A
Puglia	4541.0	547.0	3926.0	68.0	N/A	N/A	N/A	N/A	182333.333333	84153.8461538	54700.0	N/A	N/A	N/A
Molise	446.0	23.0	414.0	9.0	N/A	N/A	N/A	N/A	7666.66666667	3538.46153846	2300.0	N/A	N/A	N/A
Lazio	8376.0	847.0	6631.0	898.0	N/A	N/A	N/A	N/A	282333.333333	130307.692308	84700.0	N/A	N/A	N/A
Liguria	10042.0	1561.0	8285.0	196.0	N/A	N/A	N/A	N/A	520333.333333	240153.846154	156100.0	N/A	N/A	N/A
Campania	4787.0	432.0	4096.0	259.0	N/A	N/A	N/A	N/A	144000.0	66461.5384615	43200.0	N/A	N/A	N/A
Sardegna	1376.0	134.0	1230.0	12.0	N/A	N/A	N/A	N/A	44666.6666667	20615.3846154	13400.0	N/A	N/A	N/A
Abruzzo	3331.0	467.0	2740.0	124.0	N/A	N/A	N/A	N/A	155666.666667	71846.1538462	46700.0	N/A	N/A	N/A
P.A. Bolzano	2677.0	292.0	2288.0	97.0	N/A	N/A	N/A	N/A	97333.3333333	44923.0769231	29200.0	N/A	N/A	N/A
Sicilia	3115.0	283.0	2695.0	137.0	N/A	N/A	N/A	N/A	94333.3333333	43538.4615385	28300.0	N/A	N/A	N/A
Emilia-Romagna	28989.0	4271.0	23548.0	1170.0	N/A	N/A	N/A	N/A	1423666.66667	657076.923077	427100.0	N/A	N/A	N/A
Veneto	19441.0	2043.0	16960.0	438.0	N/A	N/A	N/A	N/A	681000.0	314307.692308	204300.0	N/A	N/A	N/A
Basilicata	405.0	27.0	373.0	5.0	N/A	N/A	N/A	N/A	9000.0	4153.84615385	2700.0	N/A	N/A	N/A
Toscana	10338.0	1127.0	8898.0	313.0	N/A	N/A	N/A	N/A	375666.666667	173384.615385	112700.0	N/A	N/A	N/A
Piemonte	31515.0	4118.0	26510.0	887.0	N/A	N/A	N/A	N/A	1372666.66667	633538.461538	411800.0	N/A	N/A	N/A
Lombardia	95236.0	16765.0	70936.0	7535.0	N/A	N/A	N/A	N/A	5588333.33333	2579230.76923	1676500.0	N/A	N/A	N/A
Umbria	1452.0	80.0	1362.0	10.0	N/A	N/A	N/A	N/A	26666.6666667	12307.6923077	8000.0	N/A	N/A	N/A
Valle d'Aosta	1196.0	146.0	1048.0	2.0	N/A	N/A	N/A	N/A	48666.6666667	22461.5384615	14600.0	N/A	N/A	N/A
