Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change
Preble	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Richland	5	0	0	0	4.129e-5	0	25	10	6.25	2.0645e-4	8.258e-5	5.16125e-5	0	0	0	0
Shelby	3	0	0	0	6.169e-5	0	15	6	3.75	3.0845e-4	1.2338e-4	7.71125e-5	0	0	0	0
Union	3	0	0	0	5.187e-5	0	15	6	3.75	2.5935e-4	1.0374e-4	6.48375e-5	0	0	0	0
Paulding	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Montgomery	25	0	0	0	4.696e-5	0	125	50	31.25	2.348e-4	9.392e-5	5.87e-5	5	0	0	0
Wayne	4	0	0	0	3.449e-5	0	20	8	5	1.7245e-4	6.898e-5	4.31125e-5	0	0	0	0
Brown	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Champaign	2	0	0	0	5.161e-5	0	10	4	2.5	2.5805e-4	1.0322e-4	6.45125e-5	0	0	0	0
Defiance	5	0	0	0	1.3101e-4	0	25	10	6.25	6.5505e-4	2.6202e-4	1.637625e-4	0	0	0	0
Miami	43	5	0	0	4.0481e-4	4.707e-5	1666.66666667	769.230769231	500	0.01569	0.00724153846154	0.004707	5	1	0	0
Hancock	3	0	0	0	3.951e-5	0	15	6	3.75	1.9755e-4	7.902e-5	4.93875e-5	0	0	0	0
Lorain	74	0	0	0	2.3913e-4	0	370	148	92.5	0.00119565	4.7826e-4	2.989125e-4	9	0	0	0
Columbiana	11	1	0	0	1.0714e-4	9.74e-6	333.333333333	153.846153846	100	0.00324666666667	0.00149846153846	9.74e-4	2	0	0	0
Henry	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Muskingum	2	0	0	0	2.321e-5	0	10	4	2.5	1.1605e-4	4.642e-5	2.90125e-5	0	0	0	0
Belmont	8	0	0	0	1.1851e-4	0	40	16	10	5.9255e-4	2.3702e-4	1.481375e-4	0	0	0	0
Gallia	1	1	0	0	3.336e-5	3.336e-5	333.333333333	153.846153846	100	0.01112	0.00513230769231	0.003336	0	0	0	0
Marion	6	0	0	0	9.195e-5	0	30	12	7.5	4.5975e-4	1.839e-4	1.149375e-4	1	0	0	0
Allen	4	0	0	0	3.896e-5	0	20	8	5	1.948e-4	7.792e-5	4.87e-5	2	0	0	0
Huron	3	0	0	0	5.128e-5	0	15	6	3.75	2.564e-4	1.0256e-4	6.41e-5	0	0	0	0
Darke	3	0	0	0	5.845e-5	0	15	6	3.75	2.9225e-4	1.169e-4	7.30625e-5	2	0	0	0
