Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
British Columbia	970.0	19.0	0.0	0.0	0.00019322	3.78e-06	6333.33333333	2923.07692308	1900.0	0.00126	0.000581538461538	0.000378
Newfoundland and Labrador	148.0	1.0	0.0	0.0	0.00028256	1.91e-06	333.333333333	153.846153846	100.0	0.000636666666667	0.000293846153846	0.000191
Grand Princess	13.0	0.0	0.0	0.0	N/A	N/A	65.0	26.0	16.25	N/A	N/A	N/A
Prince Edward Island	18.0	0.0	0.0	0.0	0.00011632	0.0	90.0	36.0	22.5	0.0005816	0.00023264	0.0001454
Diamond Princess	0.0	1.0	0.0	0.0	N/A	N/A	333.333333333	153.846153846	100.0	N/A	N/A	N/A
Ontario	1706.0	31.0	0.0	0.0	0.00011809	2.15e-06	10333.3333333	4769.23076923	3100.0	0.000716666666667	0.000330769230769	0.000215
Nova Scotia	127.0	0.0	0.0	0.0	0.00013074	0.0	635.0	254.0	158.75	0.0006537	0.00026148	0.000163425
Quebec	3430.0	22.0	0.0	0.0	0.00040672	2.61e-06	7333.33333333	3384.61538462	2200.0	0.00087	0.000401538461538	0.000261
Saskatchewan	156.0	2.0	0.0	0.0	0.00013351	1.71e-06	666.666666667	307.692307692	200.0	0.00057	0.000263076923077	0.000171
Alberta	661.0	3.0	0.0	0.0	0.0001521	6.9e-07	1000.0	461.538461538	300.0	0.00023	0.000106153846154	6.9e-05
Manitoba	96.0	1.0	0.0	0.0	7.057e-05	7.4e-07	333.333333333	153.846153846	100.0	0.000246666666667	0.000113846153846	7.4e-05
Northwest Territories	1.0	0.0	0.0	0.0	2.242e-05	0.0	5.0	2.0	1.25	0.0001121	4.484e-05	2.8025e-05
New Brunswick	68.0	0.0	0.0	0.0	8.807e-05	0.0	340.0	136.0	85.0	0.00044035	0.00017614	0.0001100875
Yukon	4.0	0.0	0.0	0.0	9.909e-05	0.0	20.0	8.0	5.0	0.00049545	0.00019818	0.0001238625
