Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-27	0.515	2.7e-07	0.515	2.7e-07	0.0	0.0	0.0	0.0
2020-01-28	1.03	5.3e-07	1.545	8e-07	0.0	0.0	0.0	0.0
2020-01-29	2.059	1.07e-06	3.604	1.87e-06	0.0	0.0	0.0	0.0
2020-01-30	4.119	2.14e-06	7.723	4.01e-06	0.0	0.0	0.0	0.0
2020-01-31	7.156	3.71e-06	14.879	7.72e-06	0.0	0.0	0.0	0.0
2020-02-01	14.313	7.43e-06	29.192	1.515e-05	0.0	0.0	0.0	0.0
2020-02-02	21.469	1.114e-05	50.661	2.63e-05	0.0	0.0	0.0	0.0
2020-02-03	42.939	2.229e-05	93.6	4.858e-05	0.0	0.0	0.0	0.0
2020-02-04	71.564	3.715e-05	165.165	8.573e-05	0.0	0.0	0.0	0.0
2020-02-05	107.347	5.572e-05	272.511	0.00014145	0.0	0.0	0.0	0.0
2020-02-06	143.129	7.429e-05	415.64	0.00021574	0.003	0.0	0.003	0.0
2020-02-07	178.911	9.287e-05	594.552	0.00030861	0.006	0.0	0.009	0.0
2020-02-08	214.693	0.00011144	809.245	0.00042005	0.012	1e-08	0.022	1e-08
2020-02-09	250.476	0.00013001	1059.721	0.00055006	0.025	1e-08	0.046	2e-08
2020-02-10	300.571	0.00015602	1360.292	0.00070608	0.043	2e-08	0.089	5e-08
2020-02-11	357.822	0.00018573	1718.114	0.00089181	0.086	4e-08	0.175	9e-08
2020-02-12	429.387	0.00022288	2147.501	0.00111469	0.129	7e-08	0.304	1.6e-07
2020-02-13	515.264	0.00026746	2662.765	0.00138215	0.258	1.3e-07	0.562	2.9e-07
2020-02-14	665.55	0.00034546	3328.315	0.00172761	0.429	2.2e-07	0.991	5.1e-07
2020-02-15	937.495	0.00048662	4265.81	0.00221423	0.644	3.3e-07	1.635	8.5e-07
2020-02-16	1352.569	0.00070207	5618.378	0.0029163	0.859	4.5e-07	2.494	1.29e-06
2020-02-17	1668.407	0.00086601	7286.785	0.00378231	1.073	5.6e-07	3.567	1.85e-06
2020-02-18	2088.729	0.00108419	9375.514	0.0048665	1.288	6.7e-07	4.855	2.52e-06
2020-02-19	2543.402	0.00132019	11918.916	0.00618669	1.503	7.8e-07	6.358	3.3e-06
2020-02-20	3090.632	0.00160424	15009.547	0.00779093	1.803	9.4e-07	8.162	4.24e-06
2020-02-21	3719.922	0.00193088	18729.469	0.00972181	2.147	1.11e-06	10.309	5.35e-06
2020-02-22	4552.933	0.00236327	23282.402	0.01208507	2.576	1.34e-06	12.885	6.69e-06
2020-02-23	5623.06	0.00291873	28905.462	0.01500381	3.092	1.6e-06	15.977	8.29e-06
2020-02-24	6916.946	0.00359034	35822.408	0.01859415	3.993	2.07e-06	19.97	1.037e-05
2020-02-25	8328.675	0.00432312	44151.083	0.02291727	5.625	2.92e-06	25.595	1.329e-05
2020-02-26	9985.631	0.00518319	54136.714	0.02810046	8.115	4.21e-06	33.71	1.75e-05
2020-02-27	11728.465	0.00608783	65865.179	0.03418829	10.01	5.2e-06	43.721	2.269e-05
2020-02-28	13636.374	0.00707816	79501.553	0.04126645	12.532	6.51e-06	56.253	2.92e-05
2020-02-29	15766.133	0.00818364	95267.686	0.0494501	15.26	7.92e-06	71.513	3.712e-05
2020-03-01	18189.307	0.00944143	113456.993	0.05889152	18.544	9.63e-06	90.057	4.675e-05
2020-03-02	20534.236	0.0106586	133991.23	0.06955012	22.32	1.159e-05	112.377	5.833e-05
2020-03-03	22493.195	0.01167542	156484.424	0.08122555	27.318	1.418e-05	139.694	7.251e-05
2020-03-04	24280.876	0.01260335	180765.3	0.09382889	33.738	1.751e-05	173.433	9.002e-05
2020-03-05	26361.971	0.01368357	207127.271	0.10751246	41.502	2.154e-05	214.934	0.00011156
2020-03-06	29060.906	0.01508449	236188.177	0.12259695	49.972	2.594e-05	264.906	0.0001375
2020-03-07	32293.713	0.01676253	268481.89	0.13935948	59.914	3.11e-05	324.82	0.0001686
2020-03-08	35625.278	0.01849183	304107.168	0.1578513	70.371	3.653e-05	395.191	0.00020513
2020-03-09	37213.532	0.01931623	341320.7	0.17716754	81.818	4.247e-05	477.009	0.0002476
2020-03-10	38644.822	0.02005916	379965.523	0.1972267	94.597	4.91e-05	571.606	0.0002967
