Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-30	22.467	2.7e-07	22.467	2.7e-07	0.135	0.0	0.135	0.0
2020-01-31	44.933	5.3e-07	67.4	8e-07	0.27	0.0	0.404	0.0
2020-02-01	89.866	1.07e-06	157.266	1.87e-06	0.539	1e-08	0.944	1e-08
2020-02-02	179.732	2.14e-06	336.998	4.01e-06	1.078	1e-08	2.022	2e-08
2020-02-03	312.284	3.71e-06	649.282	7.72e-06	1.874	2e-08	3.896	5e-08
2020-02-04	624.569	7.43e-06	1273.851	1.515e-05	3.747	4e-08	7.643	9e-08
2020-02-05	936.853	1.114e-05	2210.704	2.63e-05	5.621	7e-08	13.264	1.6e-07
2020-02-06	1873.706	2.229e-05	4084.41	4.858e-05	11.242	1.3e-07	24.506	2.9e-07
2020-02-07	3122.844	3.715e-05	7207.254	8.573e-05	18.737	2.2e-07	43.244	5.1e-07
2020-02-08	4684.266	5.572e-05	11891.519	0.00014145	28.106	3.3e-07	71.349	8.5e-07
2020-02-09	6245.688	7.429e-05	18137.207	0.00021574	37.474	4.5e-07	108.823	1.29e-06
2020-02-10	7807.109	9.287e-05	25944.316	0.00030861	46.843	5.6e-07	155.666	1.85e-06
2020-02-11	9368.531	0.00011144	35312.848	0.00042005	56.211	6.7e-07	211.877	2.52e-06
2020-02-12	10929.953	0.00013001	46242.801	0.00055006	65.58	7.8e-07	277.457	3.3e-06
2020-02-13	13115.944	0.00015602	59358.745	0.00070608	78.696	9.4e-07	356.152	4.24e-06
2020-02-14	15614.219	0.00018573	74972.964	0.00089181	93.685	1.11e-06	449.838	5.35e-06
2020-02-15	18737.063	0.00022288	93710.026	0.00111469	112.422	1.34e-06	562.26	6.69e-06
2020-02-16	22484.475	0.00026746	116194.501	0.00138215	134.907	1.6e-06	697.167	8.29e-06
2020-02-17	29042.447	0.00034546	145236.948	0.00172761	174.255	2.07e-06	871.422	1.037e-05
2020-02-18	40909.253	0.00048662	186146.202	0.00221423	245.456	2.92e-06	1116.877	1.329e-05
2020-02-19	59021.747	0.00070207	245167.949	0.0029163	354.13	4.21e-06	1471.008	1.75e-05
2020-02-20	72803.898	0.00086601	317971.846	0.00378231	436.823	5.2e-06	1907.831	2.269e-05
2020-02-21	91145.4	0.00108419	409117.247	0.0048665	546.872	6.51e-06	2454.703	2.92e-05
2020-02-22	110985.867	0.00132019	520103.114	0.00618669	665.915	7.92e-06	3120.619	3.712e-05
2020-02-23	134865.213	0.00160424	654968.327	0.00779093	809.191	9.63e-06	3929.81	4.675e-05
2020-02-24	162325.419	0.00193088	817293.746	0.00972181	973.953	1.159e-05	4903.762	5.833e-05
2020-02-25	198675.32	0.00236327	1015969.066	0.01208507	1192.052	1.418e-05	6095.814	7.251e-05
2020-02-26	245372.244	0.00291873	1261341.31	0.01500381	1472.233	1.751e-05	7568.048	9.002e-05
2020-02-27	301833.26	0.00359034	1563174.57	0.01859415	1811.0	2.154e-05	9379.047	0.00011156
2020-02-28	363436.558	0.00432312	1926611.127	0.02291727	2180.619	2.594e-05	11559.667	0.0001375
2020-02-29	435740.8	0.00518319	2362351.928	0.02810046	2614.445	3.11e-05	14174.112	0.0001686
2020-03-01	511792.455	0.00608783	2874144.383	0.03418829	3070.755	3.653e-05	17244.866	0.00020513
2020-03-02	595047.47	0.00707816	3469191.853	0.04126645	3570.285	4.247e-05	20815.151	0.0002476
2020-03-03	687983.301	0.00818364	4157175.154	0.0494501	4127.9	4.91e-05	24943.051	0.0002967
2020-03-04	793722.791	0.00944143	4950897.945	0.05889152	4762.337	5.665e-05	29705.388	0.00035335
2020-03-05	896047.971	0.0106586	5846945.916	0.06955012	5376.288	6.395e-05	35081.675	0.0004173
2020-03-06	981530.615	0.01167542	6828476.531	0.08122555	5889.184	7.005e-05	40970.859	0.00048735
2020-03-07	1059539.252	0.01260335	7888015.783	0.09382889	6357.236	7.562e-05	47328.095	0.00056297
2020-03-08	1150351.549	0.01368357	9038367.332	0.10751246	6902.109	8.21e-05	54230.204	0.00064507
2020-03-09	1268124.397	0.01508449	10306491.729	0.12259695	7608.746	9.051e-05	61838.95	0.00073558
2020-03-10	1409193.66	0.01676253	11715685.388	0.13935948	8455.162	0.00010058	70294.112	0.00083616
2020-03-11	1554572.446	0.01849183	13270257.834	0.1578513	9327.435	0.00011095	79621.547	0.00094711
2020-03-12	1623878.759	0.01931623	14894136.593	0.17716754	9743.273	0.0001159	89364.82	0.00106301
2020-03-13	1686335.634	0.02005916	16580472.227	0.1972267	10118.014	0.00012035	99482.833	0.00118336
2020-03-14	1717564.071	0.02043063	18298036.298	0.21765733	10305.384	0.00012258	109788.218	0.00130594
2020-03-15	1748792.51	0.0208021	20046828.808	0.23845943	10492.755	0.00012481	120280.973	0.00143076
2020-03-16	1748792.51	0.0208021	21795621.317	0.25926152	10492.755	0.00012481	130773.728	0.00155557
2020-03-17	1733178.29	0.02061636	23528799.607	0.27987789	10399.07	0.0001237	141172.798	0.00167927
2020-03-18	1717564.071	0.02043063	25246363.679	0.30030852	10305.384	0.00012258	151478.182	0.00180185
2020-03-19	1701949.853	0.0202449	26948313.531	0.32055341	10211.699	0.00012147	161689.881	0.00192332
2020-03-20	1670721.415	0.01987343	28619034.946	0.34042684	10024.328	0.00011924	171714.21	0.00204256
2020-03-21	1639492.978	0.01950197	30258527.924	0.35992881	9836.958	0.00011701	181551.168	0.00215957
2020-03-22	1608264.54	0.0191305	31866792.464	0.37905931	9649.587	0.00011478	191200.755	0.00227436
2020-03-23	1561421.883	0.0185733	33428214.347	0.39763261	9368.531	0.00011144	200569.286	0.0023858
2020-03-24	1514579.227	0.0180161	34942793.574	0.41564871	9087.475	0.0001081	209656.761	0.00249389
2020-03-25	1467736.571	0.0174589	36410530.144	0.43310761	8806.419	0.00010475	218463.181	0.00259865
2020-03-26	1436508.133	0.01708744	37847038.277	0.45019505	8619.049	0.00010252	227082.23	0.00270117
2020-03-27	1405279.695	0.01671597	39252317.972	0.46691102	8431.678	0.0001003	235513.908	0.00280147
2020-03-28	1374051.257	0.0163445	40626369.229	0.48325552	8244.308	9.807e-05	243758.215	0.00289953
2020-03-29	1342822.82	0.01597304	41969192.049	0.49922856	8056.937	9.584e-05	251815.152	0.00299537
2020-03-30	1295980.163	0.01541584	43265172.212	0.5146444	7775.881	9.25e-05	259591.033	0.00308787
2020-03-31	1249137.506	0.01485864	44514309.719	0.52950304	7494.825	8.915e-05	267085.858	0.00317702
2020-04-01	1202294.85	0.01430144	45716604.569	0.54380448	7213.769	8.581e-05	274299.627	0.00326283
2020-04-02	1155452.194	0.01374424	46872056.763	0.55754872	6932.713	8.247e-05	281232.341	0.00334529
2020-04-03	1108609.537	0.01318704	47980666.299	0.57073577	6651.657	7.912e-05	287883.998	0.00342441
2020-04-04	1061766.881	0.01262984	49042433.18	0.58336561	6370.601	7.578e-05	294254.599	0.00350019
2020-04-05	1014924.224	0.01207265	50057357.404	0.59543825	6089.545	7.244e-05	300344.144	0.00357263
2020-04-06	968081.567	0.01151545	51025438.972	0.6069537	5808.489	6.909e-05	306152.634	0.00364172
2020-04-07	927484.599	0.01103254	51952923.57	0.61798624	5564.908	6.62e-05	311717.541	0.00370792
2020-04-08	886887.63	0.01054963	52839811.2	0.62853588	5321.326	6.33e-05	317038.867	0.00377122
2020-04-09	843167.817	0.01002958	53682979.017	0.63856546	5059.007	6.018e-05	322097.874	0.00383139
2020-04-10	799448.004	0.00950953	54482427.022	0.64807499	4796.688	5.706e-05	326894.562	0.00388845
2020-04-11	761973.879	0.00906377	55244400.901	0.65713876	4571.843	5.438e-05	331466.405	0.00394283
2020-04-12	724499.754	0.00861801	55968900.654	0.66575677	4346.999	5.171e-05	335813.404	0.00399454
2020-04-13	718254.066	0.00854372	56687154.721	0.67430049	4309.524	5.126e-05	340122.928	0.0040458
2020-04-14	680779.941	0.00809796	57367934.662	0.68239845	4084.68	4.859e-05	344207.608	0.00409439
