Date	Cases	Cases_per_capita	Total_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-04-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-04-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2020-04-12	35.043	1.23e-06	35.043	1.23e-06	0.0	0.0	0.0	0.0
2020-04-13	35.043	1.23e-06	70.085	2.46e-06	0.0	0.0	0.0	0.0
2020-04-14	35.043	1.23e-06	105.128	3.69e-06	0.0	0.0	0.0	0.0
2020-04-15	70.085	2.46e-06	175.214	6.15e-06	0.0	0.0	0.0	0.0
2020-04-16	175.214	6.15e-06	350.427	1.23e-05	0.0	0.0	0.0	0.0
2020-04-17	280.342	9.84e-06	630.769	2.213e-05	0.0	0.0	0.0	0.0
2020-04-18	385.47	1.353e-05	1016.239	3.566e-05	0.0	0.0	0.0	0.0
2020-04-19	525.641	1.844e-05	1541.879	5.41e-05	0.0	0.0	0.0	0.0
2020-04-20	841.025	2.951e-05	2382.904	8.361e-05	0.0	0.0	0.0	0.0
2020-04-21	1261.537	4.427e-05	3644.442	0.00012788	0.0	0.0	0.0	0.0
2020-04-22	1752.135	6.148e-05	5396.577	0.00018936	0.21	1e-08	0.21	1e-08
2020-04-23	2137.605	7.501e-05	7534.182	0.00026437	0.21	1e-08	0.421	1e-08
2020-04-24	2417.947	8.484e-05	9952.129	0.00034921	0.21	1e-08	0.631	2e-08
2020-04-25	2593.16	9.099e-05	12545.289	0.00044021	0.421	1e-08	1.051	4e-08
2020-04-26	2733.331	9.591e-05	15278.621	0.00053612	1.051	4e-08	2.103	7e-08
2020-04-27	2768.374	9.714e-05	18046.995	0.00063326	1.682	6e-08	3.785	1.3e-07
2020-04-28	2803.417	9.837e-05	20850.411	0.00073163	2.313	8e-08	6.097	2.1e-07
2020-04-29	2838.459	9.96e-05	23688.87	0.00083123	3.154	1.1e-07	9.251	3.2e-07
2020-04-30	2803.417	9.837e-05	26492.287	0.0009296	5.046	1.8e-07	14.297	5e-07
2020-05-01	2768.374	9.714e-05	29260.661	0.00102674	7.569	2.7e-07	21.867	7.7e-07
2020-05-02	2733.331	9.591e-05	31993.992	0.00112265	10.513	3.7e-07	32.379	1.14e-06
2020-05-03	2558.118	8.976e-05	34552.11	0.00121241	12.826	4.5e-07	45.205	1.59e-06
2020-05-04	2488.032	8.73e-05	37040.142	0.00129971	14.508	5.1e-07	59.713	2.1e-06
2020-05-05	2347.861	8.238e-05	39388.004	0.0013821	15.559	5.5e-07	75.272	2.64e-06
2020-05-06	2032.477	7.132e-05	41420.481	0.00145342	16.4	5.8e-07	91.672	3.22e-06
2020-05-07	1752.135	6.148e-05	43172.616	0.0015149	16.61	5.8e-07	108.282	3.8e-06
2020-05-08	1506.836	5.287e-05	44679.452	0.00156777	16.82	5.9e-07	125.102	4.39e-06
2020-05-09	1296.58	4.55e-05	45976.033	0.00161327	17.031	6e-07	142.133	4.99e-06
2020-05-10	1086.324	3.812e-05	47062.357	0.00165139	16.82	5.9e-07	158.954	5.58e-06
2020-05-11	876.068	3.074e-05	47938.424	0.00168213	16.61	5.8e-07	175.564	6.16e-06
2020-05-12	700.854	2.459e-05	48639.278	0.00170672	16.4	5.8e-07	191.964	6.74e-06
2020-05-13	595.726	2.09e-05	49235.004	0.00172762	15.349	5.4e-07	207.313	7.27e-06
2020-05-14	525.641	1.844e-05	49760.645	0.00174607	14.928	5.2e-07	222.241	7.8e-06
2020-05-15	455.555	1.599e-05	50216.2	0.00176205	14.087	4.9e-07	236.328	8.29e-06
2020-05-16	385.47	1.353e-05	50601.67	0.00177558	12.195	4.3e-07	248.523	8.72e-06
2020-05-17	315.384	1.107e-05	50917.054	0.00178665	10.513	3.7e-07	259.036	9.09e-06
2020-05-18	245.299	8.61e-06	51162.353	0.00179525	9.041	3.2e-07	268.077	9.41e-06
2020-05-19	175.214	6.15e-06	51337.567	0.0018014	7.779	2.7e-07	275.856	9.68e-06
2020-05-20	140.171	4.92e-06	51477.738	0.00180632	6.518	2.3e-07	282.374	9.91e-06
2020-05-21	105.128	3.69e-06	51582.866	0.00181001	5.256	1.8e-07	287.631	1.009e-05
2020-05-22	70.085	2.46e-06	51652.951	0.00181247	4.205	1.5e-07	291.836	1.024e-05
2020-05-23	35.043	1.23e-06	51687.994	0.0018137	3.574	1.3e-07	295.41	1.037e-05
2020-05-24	0.0	0.0	51687.994	0.0018137	3.154	1.1e-07	298.564	1.048e-05
2020-05-25	0.0	0.0	51687.994	0.0018137	2.733	1e-07	301.297	1.057e-05
2020-05-26	0.0	0.0	51687.994	0.0018137	2.313	8e-08	303.61	1.065e-05
2020-05-27	0.0	0.0	51687.994	0.0018137	1.892	7e-08	305.502	1.072e-05
2020-05-28	0.0	0.0	51687.994	0.0018137	1.472	5e-08	306.974	1.077e-05
2020-05-29	0.0	0.0	51687.994	0.0018137	1.051	4e-08	308.025	1.081e-05
2020-05-30	0.0	0.0	51687.994	0.0018137	0.841	3e-08	308.866	1.084e-05
2020-05-31	0.0	0.0	51687.994	0.0018137	0.631	2e-08	309.497	1.086e-05
2020-06-01	0.0	0.0	51687.994	0.0018137	0.421	1e-08	309.918	1.087e-05
2020-06-02	0.0	0.0	51687.994	0.0018137	0.21	1e-08	310.128	1.088e-05
