Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita
Canarias	2578.0	162.0	1537.0	879.0	N/A	N/A	N/A	N/A	54000.0	24923.0769231	16200.0	N/A	N/A	N/A
Melilla	129.0	2.0	125.0	2.0	N/A	N/A	N/A	N/A	666.666666667	307.692307692	200.0	N/A	N/A	N/A
C. Valenciana	12442.0	1433.0	9970.0	1039.0	N/A	N/A	N/A	N/A	477666.666667	220461.538462	143300.0	N/A	N/A	N/A
Castilla - La Mancha	18539.0	3032.0	6392.0	9115.0	N/A	N/A	N/A	N/A	1010666.66667	466461.538462	303200.0	N/A	N/A	N/A
Madrid	73944.0	8450.0	40736.0	24758.0	N/A	N/A	N/A	N/A	2816666.66667	1300000.0	845000.0	N/A	N/A	N/A
Castilla y Leon	20017.0	2796.0	8716.0	8505.0	N/A	N/A	N/A	N/A	932000.0	430153.846154	279600.0	N/A	N/A	N/A
Murcia	1988.0	148.0	2180.0	-340.0	N/A	N/A	N/A	N/A	49333.3333333	22769.2307692	14800.0	N/A	N/A	N/A
Asturias	2454.0	334.0	1063.0	1057.0	N/A	N/A	N/A	N/A	111333.333333	51384.6153846	33400.0	N/A	N/A	N/A
Baleares	2343.0	224.0	1533.0	586.0	N/A	N/A	N/A	N/A	74666.6666667	34461.5384615	22400.0	N/A	N/A	N/A
La Rioja	4169.0	366.0	3107.0	696.0	N/A	N/A	N/A	N/A	122000.0	56307.6923077	36600.0	N/A	N/A	N/A
Ceuta	164.0	4.0	163.0	-3.0	N/A	N/A	N/A	N/A	1333.33333333	615.384615385	400.0	N/A	N/A	N/A
Pais Vasco	15086.0	1566.0	16160.0	-2640.0	N/A	N/A	N/A	N/A	522000.0	240923.076923	156600.0	N/A	N/A	N/A
Galicia	9584.0	619.0	9204.0	-239.0	N/A	N/A	N/A	N/A	206333.333333	95230.7692308	61900.0	N/A	N/A	N/A
Unknown	0.0	0.0	0.0	0.0	N/A	N/A	N/A	N/A	0.0	0.0	0.0	N/A	N/A	N/A
Cantabria	2419.0	217.0	2287.0	-85.0	N/A	N/A	N/A	N/A	72333.3333333	33384.6153846	21700.0	N/A	N/A	N/A
Andalusia	14328.0	1436.0	10671.0	2221.0	N/A	N/A	N/A	N/A	478666.666667	220923.076923	143600.0	N/A	N/A	N/A
Aragon	9772.0	915.0	3772.0	5085.0	N/A	N/A	N/A	N/A	305000.0	140769.230769	91500.0	N/A	N/A	N/A
Extremadura	3302.0	519.0	2652.0	131.0	N/A	N/A	N/A	N/A	173000.0	79846.1538462	51900.0	N/A	N/A	N/A
Navarra	6244.0	529.0	3905.0	1810.0	N/A	N/A	N/A	N/A	176333.333333	81384.6153846	52900.0	N/A	N/A	N/A
Catalonia	72919.0	5680.0	26203.0	41036.0	N/A	N/A	N/A	N/A	1893333.33333	873846.153846	568000.0	N/A	N/A	N/A
