Name	Predicted_New_Cases	Total_Predicted_New_Cases	Total_Predicted_Cases	Predicted_New_Deaths	Total_Predicted_New_Deaths	Total_Predicted_Deaths	Predicted_New_per_capita	Predicted_Total_New_per_capita	Predicted_Total_Cases_per_capita	Predicted_New_Deaths_per_capita	Total_Predicted_New_Deaths_per_capita	Total_Predicted_Deaths_per_capita
Cumberland	1.215	43.354	94.354	3.788	135.123	135.123	2.036e-05	0.00072653	0.00158118	6.348e-05	0.00226439	0.00226439
Out-of-state	0.0	0.0	0.0	0.0	0.0	0.0	N/A	N/A	N/A	N/A	N/A	N/A
Sevier	0.241	12.469	34.469	3.788	135.123	135.123	2.46e-06	0.00012738	0.00035211	3.87e-05	0.00138033	0.00138033
Wayne	0.0	0.0	2.0	3.788	135.123	135.123	0.0	0.0	0.00012079	0.00022877	0.00816059	0.00816059
Williamson	0.0	37.522	359.522	0.0	0.0	5.0	0.0	0.00016192	0.00155148	0.0	0.0	2.158e-05
Lewis	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.00016548	0.0	0.0	0.0
Wilson	0.035	48.537	193.537	0.0	0.0	1.0	2.5e-07	0.00034515	0.00137626	0.0	0.0	7.11e-06
Montgomery	3.131	111.705	213.705	0.0	0.0	2.0	1.52e-05	0.00054239	0.00103765	0.0	0.0	9.71e-06
Overton	0.089	3.989	8.989	0.0	0.0	0.0	4.03e-06	0.00018076	0.00040733	0.0	0.0	0.0
Out of TN	0.0	1.027	261.027	0.0	0.0	1.0	N/A	N/A	N/A	N/A	N/A	N/A
Van Buren	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.00017346	0.0	0.0	0.0
Lincoln	0.012	5.031	14.031	0.0	0.0	0.0	3.5e-07	0.00014746	0.00041126	0.0	0.0	0.0
Maury	0.741	26.423	59.423	0.0	0.0	0.0	7.85e-06	0.00028008	0.00062988	0.0	0.0	0.0
Pickett	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Henderson	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.182e-05	0.0	0.0	0.0
Hamilton	0.315	45.169	155.169	0.067	3.895	14.895	8.6e-07	0.00012399	0.00042595	1.8e-07	1.069e-05	4.089e-05
Loudon	0.0	1.668	18.668	0.0	3.149	3.149	0.0	3.144e-05	0.00035187	0.0	5.935e-05	5.935e-05
Washington	1.702	53.714	97.714	0.0	0.0	2.0	1.323e-05	0.00041766	0.00075979	0.0	0.0	1.555e-05
Bedford	2.939	69.198	94.198	0.0	0.0	2.0	5.993e-05	0.00141111	0.00192092	0.0	0.0	4.078e-05
Hardin	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	7.759e-05	0.0	0.0	0.0
Macon	0.898	32.038	59.038	0.0	0.0	2.0	3.701e-05	0.00132034	0.00243305	0.0	0.0	8.242e-05
Davidson	32.146	1071.26	2308.26	1.891	44.51	62.51	4.641e-05	0.00154675	0.00333281	2.73e-06	6.427e-05	9.026e-05
Roane	0.0	0.122	5.122	0.0	14.39	14.39	0.0	2.3e-06	9.639e-05	0.0	0.00027079	0.00027079
Fayette	1.427	43.638	80.638	1.891	44.51	44.51	3.523e-05	0.0010773	0.00199072	4.668e-05	0.00109882	0.00109882
Jefferson	0.568	20.254	36.254	1.891	44.51	44.51	1.052e-05	0.00037499	0.00067122	3.501e-05	0.00082408	0.00082408
Decatur	0.0	0.0	3.0	1.891	44.51	44.51	0.0	0.0	0.00025628	0.00016154	0.00380232	0.00380232
McMinn	4.045	37.718	42.718	1.891	44.51	44.51	7.591e-05	0.00070785	0.00080169	3.549e-05	0.00083532	0.00083532
Smith	0.566	20.173	30.173	1.891	44.51	44.51	2.838e-05	0.00101158	0.00151304	9.482e-05	0.00223197	0.00223197
Monroe	0.472	12.028	21.028	1.891	44.51	44.51	1.018e-05	0.00025946	0.00045361	4.079e-05	0.00096016	0.00096016
Stewart	0.0	0.0	4.0	1.891	44.51	44.51	0.0	0.0	0.00029496	0.00013944	0.00328221	0.00328221
Lawrence	0.0	2.388	17.388	0.0	8.422	8.422	0.0	5.46e-05	0.00039759	0.0	0.00019257	0.00019257
