Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-01-31	1.177	2.7e-07	1.177	2.7e-07	0.007	0.0	0.007	0.0
2020-02-01	2.354	5.3e-07	3.53	8e-07	0.014	0.0	0.021	0.0
2020-02-02	4.707	1.07e-06	8.237	1.87e-06	0.028	1e-08	0.049	1e-08
2020-02-03	9.414	2.14e-06	17.651	4.01e-06	0.056	1e-08	0.106	2e-08
2020-02-04	16.357	3.71e-06	34.008	7.72e-06	0.098	2e-08	0.204	5e-08
2020-02-05	32.714	7.43e-06	66.722	1.515e-05	0.196	4e-08	0.4	9e-08
2020-02-06	49.07	1.114e-05	115.792	2.63e-05	0.294	7e-08	0.695	1.6e-07
2020-02-07	98.141	2.229e-05	213.933	4.858e-05	0.589	1.3e-07	1.284	2.9e-07
2020-02-08	163.568	3.715e-05	377.502	8.573e-05	0.981	2.2e-07	2.265	5.1e-07
2020-02-09	245.352	5.572e-05	622.854	0.00014145	1.472	3.3e-07	3.737	8.5e-07
2020-02-10	327.137	7.429e-05	949.991	0.00021574	1.963	4.5e-07	5.7	1.29e-06
2020-02-11	408.921	9.287e-05	1358.912	0.00030861	2.454	5.6e-07	8.153	1.85e-06
2020-02-12	490.705	0.00011144	1849.617	0.00042005	2.944	6.7e-07	11.098	2.52e-06
2020-02-13	572.489	0.00013001	2422.106	0.00055006	3.435	7.8e-07	14.533	3.3e-06
2020-02-14	686.987	0.00015602	3109.093	0.00070608	4.122	9.4e-07	18.655	4.24e-06
2020-02-15	817.842	0.00018573	3926.934	0.00089181	4.907	1.11e-06	23.562	5.35e-06
2020-02-16	981.41	0.00022288	4908.344	0.00111469	5.888	1.34e-06	29.45	6.69e-06
2020-02-17	1177.692	0.00026746	6086.036	0.00138215	7.066	1.6e-06	36.516	8.29e-06
2020-02-18	1521.185	0.00034546	7607.222	0.00172761	9.127	2.07e-06	45.643	1.037e-05
2020-02-19	2142.745	0.00048662	9749.967	0.00221423	12.856	2.92e-06	58.5	1.329e-05
2020-02-20	3091.441	0.00070207	12841.408	0.0029163	18.549	4.21e-06	77.048	1.75e-05
2020-02-21	3813.323	0.00086601	16654.731	0.00378231	22.88	5.2e-06	99.928	2.269e-05
2020-02-22	4774.014	0.00108419	21428.746	0.0048665	28.644	6.51e-06	128.572	2.92e-05
2020-02-23	5813.218	0.00132019	27241.964	0.00618669	34.879	7.92e-06	163.452	3.712e-05
2020-02-24	7063.971	0.00160424	34305.935	0.00779093	42.384	9.63e-06	205.836	4.675e-05
2020-02-25	8502.282	0.00193088	42808.217	0.00972181	51.014	1.159e-05	256.849	5.833e-05
2020-02-26	10406.217	0.00236327	53214.434	0.01208507	62.437	1.418e-05	319.287	7.251e-05
2020-02-27	12852.109	0.00291873	66066.543	0.01500381	77.113	1.751e-05	396.399	9.002e-05
2020-02-28	15809.424	0.00359034	81875.967	0.01859415	94.857	2.154e-05	491.256	0.00011156
2020-02-29	19036.082	0.00432312	100912.05	0.02291727	114.216	2.594e-05	605.472	0.0001375
2020-03-01	22823.234	0.00518319	123735.284	0.02810046	136.939	3.11e-05	742.412	0.0001686
2020-03-02	26806.668	0.00608783	150541.953	0.03418829	160.84	3.653e-05	903.252	0.00020513
2020-03-03	31167.4	0.00707816	181709.353	0.04126645	187.004	4.247e-05	1090.256	0.0002476
2020-03-04	36035.194	0.00818364	217744.546	0.0494501	216.211	4.91e-05	1306.467	0.0002967
2020-03-05	41573.617	0.00944143	259318.164	0.05889152	249.442	5.665e-05	1555.909	0.00035335
2020-03-06	46933.206	0.0106586	306251.37	0.06955012	281.599	6.395e-05	1837.508	0.0004173
2020-03-07	51410.617	0.01167542	357661.987	0.08122555	308.464	7.005e-05	2145.972	0.00048735
2020-03-08	55496.554	0.01260335	413158.54	0.09382889	332.979	7.562e-05	2478.951	0.00056297
2020-03-09	60253.121	0.01368357	473411.661	0.10751246	361.519	8.21e-05	2840.47	0.00064507
2020-03-10	66421.828	0.01508449	539833.489	0.12259695	398.531	9.051e-05	3239.001	0.00073558
2020-03-11	73810.754	0.01676253	613644.243	0.13935948	442.865	0.00010058	3681.865	0.00083616
2020-03-12	81425.405	0.01849183	695069.648	0.1578513	488.552	0.00011095	4170.418	0.00094711
2020-03-13	85055.532	0.01931623	780125.18	0.17716754	510.333	0.0001159	4680.751	0.00106301
2020-03-14	88326.898	0.02005916	868452.079	0.1972267	529.961	0.00012035	5210.712	0.00118336
2020-03-15	89962.582	0.02043063	958414.66	0.21765733	539.775	0.00012258	5750.488	0.00130594
2020-03-16	91598.265	0.0208021	1050012.926	0.23845943	549.59	0.00012481	6300.078	0.00143076
2020-03-17	91598.265	0.0208021	1141611.191	0.25926152	549.59	0.00012481	6849.667	0.00155557
2020-03-18	90780.423	0.02061636	1232391.614	0.27987789	544.683	0.0001237	7394.35	0.00167927
2020-03-19	89962.582	0.02043063	1322354.196	0.30030852	539.775	0.00012258	7934.125	0.00180185
2020-03-20	89144.74	0.0202449	1411498.936	0.32055341	534.868	0.00012147	8468.994	0.00192332
2020-03-21	87509.057	0.01987343	1499007.993	0.34042684	525.054	0.00011924	8994.048	0.00204256
2020-03-22	85873.374	0.01950197	1584881.366	0.35992881	515.24	0.00011701	9509.288	0.00215957
2020-03-23	84237.69	0.0191305	1669119.056	0.37905931	505.426	0.00011478	10014.714	0.00227436
2020-03-24	81784.165	0.0185733	1750903.222	0.39763261	490.705	0.00011144	10505.419	0.0023858
2020-03-25	79330.64	0.0180161	1830233.862	0.41564871	475.984	0.0001081	10981.403	0.00249389
2020-03-26	76877.115	0.0174589	1907110.977	0.43310761	461.263	0.00010475	11442.666	0.00259865
2020-03-27	75241.432	0.01708744	1982352.409	0.45019505	451.449	0.00010252	11894.114	0.00270117
2020-03-28	73605.749	0.01671597	2055958.158	0.46691102	441.634	0.0001003	12335.749	0.00280147
2020-03-29	71970.065	0.0163445	2127928.223	0.48325552	431.82	9.807e-05	12767.569	0.00289953
2020-03-30	70334.382	0.01597304	2198262.606	0.49922856	422.006	9.584e-05	13189.576	0.00299537
2020-03-31	67880.857	0.01541584	2266143.463	0.5146444	407.285	9.25e-05	13596.861	0.00308787
2020-04-01	65427.332	0.01485864	2331570.795	0.52950304	392.564	8.915e-05	13989.425	0.00317702
2020-04-02	62973.807	0.01430144	2394544.602	0.54380448	377.843	8.581e-05	14367.268	0.00326283
2020-04-03	60520.282	0.01374424	2455064.884	0.55754872	363.122	8.247e-05	14730.389	0.00334529
2020-04-04	58066.757	0.01318704	2513131.642	0.57073577	348.401	7.912e-05	15078.79	0.00342441
2020-04-05	55613.232	0.01262984	2568744.874	0.58336561	333.679	7.578e-05	15412.469	0.00350019
2020-04-06	53159.707	0.01207265	2621904.581	0.59543825	318.958	7.244e-05	15731.427	0.00357263
2020-04-07	50706.182	0.01151545	2672610.764	0.6069537	304.237	6.909e-05	16035.665	0.00364172
2020-04-08	48579.794	0.01103254	2721190.558	0.61798624	291.479	6.62e-05	16327.143	0.00370792
2020-04-09	46453.406	0.01054963	2767643.964	0.62853588	278.72	6.33e-05	16605.864	0.00377122
2020-04-10	44163.449	0.01002958	2811807.413	0.63856546	264.981	6.018e-05	16870.844	0.00383139
2020-04-11	41873.493	0.00950953	2853680.906	0.64807499	251.241	5.706e-05	17122.085	0.00388845
2020-04-12	39910.673	0.00906377	2893591.578	0.65713876	239.464	5.438e-05	17361.549	0.00394283
2020-04-13	37947.853	0.00861801	2931539.431	0.66575677	227.687	5.171e-05	17589.237	0.00399454
2020-04-14	37620.716	0.00854372	2969160.147	0.67430049	225.724	5.126e-05	17814.961	0.0040458
2020-04-15	35657.896	0.00809796	3004818.043	0.68239845	213.947	4.859e-05	18028.908	0.00409439
2020-04-16	33858.644	0.00768935	3038676.688	0.69008779	203.152	4.614e-05	18232.06	0.00414053
2020-04-17	32222.961	0.00731788	3070899.649	0.69740567	193.338	4.391e-05	18425.398	0.00418443
2020-04-18	30587.278	0.00694641	3101486.926	0.70435209	183.524	4.168e-05	18608.922	0.00422611
2020-04-19	28951.594	0.00657495	3130438.521	0.71092704	173.71	3.945e-05	18782.631	0.00426556
2020-04-20	27315.911	0.00620348	3157754.432	0.71713052	163.895	3.722e-05	18946.527	0.00430278
2020-04-21	25680.228	0.00583202	3183434.66	0.72296253	154.081	3.499e-05	19100.608	0.00433778
2020-04-22	24044.545	0.00546055	3207479.205	0.72842308	144.267	3.276e-05	19244.875	0.00437054
2020-04-23	22408.861	0.00508908	3229888.066	0.73351217	134.453	3.053e-05	19379.328	0.00440107
2020-04-24	20773.178	0.00471762	3250661.244	0.73822979	124.639	2.831e-05	19503.967	0.00442938
2020-04-25	19137.495	0.00434615	3269798.738	0.74257594	114.825	2.608e-05	19618.792	0.00445546
2020-04-26	17992.516	0.00408613	3287791.255	0.74666206	107.955	2.452e-05	19726.748	0.00447997
2020-04-27	17174.675	0.00390039	3304965.93	0.75056246	103.048	2.34e-05	19829.796	0.00450337
2020-04-28	16356.833	0.00371466	3321322.763	0.75427712	98.141	2.229e-05	19927.937	0.00452566
2020-04-29	15538.991	0.00352893	3336861.754	0.75780604	93.234	2.117e-05	20021.171	0.00454684
2020-04-30	14721.15	0.00334319	3351582.904	0.76114924	88.327	2.006e-05	20109.497	0.0045669
2020-05-01	13903.308	0.00315746	3365486.212	0.7643067	83.42	1.894e-05	20192.917	0.00458584
2020-05-02	13085.466	0.00297173	3378571.678	0.76727843	78.513	1.783e-05	20271.43	0.00460367
2020-05-03	12267.625	0.002786	3390839.303	0.77006442	73.606	1.672e-05	20345.036	0.00462039
2020-05-04	11449.783	0.00260026	3402289.086	0.77266468	68.699	1.56e-05	20413.735	0.00463599
2020-05-05	10631.941	0.00241453	3412921.028	0.77507921	63.792	1.449e-05	20477.526	0.00465048
2020-05-06	9814.1	0.0022288	3422735.127	0.77730801	58.885	1.337e-05	20536.411	0.00466385
2020-05-07	9323.395	0.00211736	3432058.522	0.77942537	55.94	1.27e-05	20592.351	0.00467655
2020-05-08	8832.69	0.00200592	3440891.212	0.78143128	52.996	1.204e-05	20645.347	0.00468859
2020-05-09	8341.985	0.00189448	3449233.197	0.78332576	50.052	1.137e-05	20695.399	0.00469995
2020-05-10	7851.28	0.00178304	3457084.477	0.7851088	47.108	1.07e-05	20742.507	0.00471065
2020-05-11	7360.575	0.0016716	3464445.052	0.78678039	44.163	1.003e-05	20786.67	0.00472068
2020-05-12	6869.87	0.00156016	3471314.922	0.78834055	41.219	9.36e-06	20827.89	0.00473004
2020-05-13	6379.165	0.00144872	3477694.087	0.78978927	38.275	8.69e-06	20866.165	0.00473874
2020-05-14	5888.46	0.00133728	3483582.546	0.79112654	35.331	8.02e-06	20901.495	0.00474676
2020-05-15	5397.755	0.00122584	3488980.301	0.79235238	32.387	7.36e-06	20933.882	0.00475411
2020-05-16	4907.05	0.0011144	3493887.351	0.79346678	29.442	6.69e-06	20963.324	0.0047608
2020-05-17	4416.345	0.00100296	3498303.696	0.79446974	26.498	6.02e-06	20989.822	0.00476682
2020-05-18	3925.64	0.00089152	3502229.336	0.79536126	23.554	5.35e-06	21013.376	0.00477217
2020-05-19	3598.503	0.00081723	3505827.839	0.79617848	21.591	4.9e-06	21034.967	0.00477707
2020-05-20	3271.367	0.00074293	3509099.206	0.79692141	19.628	4.46e-06	21054.595	0.00478153
2020-05-21	2944.23	0.00066864	3512043.436	0.79759005	17.665	4.01e-06	21072.261	0.00478554
2020-05-22	2617.093	0.00059435	3514660.529	0.7981844	15.703	3.57e-06	21087.963	0.00478911
2020-05-23	2289.957	0.00052005	3516950.486	0.79870445	13.74	3.12e-06	21101.703	0.00479223
2020-05-24	1962.82	0.00044576	3518913.306	0.79915021	11.777	2.67e-06	21113.48	0.0047949
2020-05-25	1635.683	0.00037147	3520548.989	0.79952168	9.814	2.23e-06	21123.294	0.00479713
2020-05-26	1308.547	0.00029717	3521857.536	0.79981885	7.851	1.78e-06	21131.145	0.00479891
2020-05-27	981.41	0.00022288	3522838.946	0.80004173	5.888	1.34e-06	21137.034	0.00480025
2020-05-28	654.273	0.00014859	3523493.219	0.80019032	3.926	8.9e-07	21140.959	0.00480114
2020-05-29	327.137	7.429e-05	3523820.356	0.80026461	1.963	4.5e-07	21142.922	0.00480159
2020-05-30	245.352	5.572e-05	3524065.708	0.80032033	1.472	3.3e-07	21144.394	0.00480192
2020-05-31	212.639	4.829e-05	3524278.347	0.80036862	1.276	2.9e-07	21145.67	0.00480221
2020-06-01	179.925	4.086e-05	3524458.272	0.80040948	1.08	2.5e-07	21146.75	0.00480246
2020-06-02	147.211	3.343e-05	3524605.484	0.80044291	0.883	2e-07	21147.633	0.00480266
2020-06-03	114.498	2.6e-05	3524719.982	0.80046891	0.687	1.6e-07	21148.32	0.00480281
